t	v_d	thd_d	v_a	thd_a	ur	ul
34.0920	1.0000	0.0000	0.9992	0.0011	10133.7874	-9962.7610
34.1000	1.0000	0.0000	1.0002	0.0019	9919.3797	-10004.2926
34.1100	1.0000	0.0000	0.9996	0.0018	9998.8473	-9939.0038
34.1210	1.0000	0.0000	0.9989	0.0034	9904.0286	-9633.8103
34.1300	1.0000	0.0000	1.0005	0.0033	9706.8556	-9866.8595
34.1400	1.0000	0.0000	1.0004	0.0008	10019.3035	-10151.2334
34.1500	1.0000	0.0000	1.0000	0.0025	9862.1229	-9909.5001
34.1600	1.0000	0.0000	1.0006	0.0018	9857.7897	-10056.7160
34.1740	1.0000	0.0000	0.9995	0.0021	9969.6953	-9870.9372
34.1810	1.0000	0.0000	1.0001	0.0030	9773.7395	-9834.4684
34.1900	1.0000	0.0000	0.9999	0.0034	9755.2427	-9767.4372
34.2000	1.0000	0.0000	0.9999	0.0032	9777.5637	-9777.3523
34.2100	1.0000	0.0000	1.0001	0.0021	9904.5313	-9939.7426
34.2200	1.0000	0.0000	0.9998	0.0022	9910.6320	-9881.5623
34.2320	1.0000	0.0000	0.9997	0.0018	9972.4063	-9929.5278
34.2400	1.0000	0.0000	1.0002	0.0018	9895.2221	-9970.3937
34.2510	1.0000	0.0000	0.9996	0.0032	9804.7727	-9736.1571
34.2600	1.0000	0.0000	0.9997	0.0041	9688.9268	-9652.7093
34.2710	1.0000	0.0000	0.9997	0.0025	9893.7888	-9831.5145
34.2800	1.0000	0.0000	1.0002	0.0016	9912.0809	-9993.5194
34.2900	1.0000	0.0000	0.9978	0.0019	10178.2387	-9644.8477
34.3000	1.0000	0.0000	0.9999	0.0023	9862.8684	-9865.6633
34.3100	1.0000	0.0000	1.0001	0.0030	9746.9352	-9809.5388
34.3230	1.0000	0.0000	1.0001	0.0021	9874.1745	-9916.5165
34.3300	1.0000	0.0000	1.0003	0.0022	9846.2780	-9914.8777
34.3400	1.0000	0.0000	1.0001	0.0029	9765.3603	-9796.0404
34.3510	1.0000	0.0000	1.0002	0.0020	9849.4238	-9923.1604
34.3600	1.0000	0.0000	0.9999	0.0021	9885.1191	-9886.3557
34.3700	1.0000	0.0000	1.0003	0.0029	9718.5502	-9826.7662
34.3800	1.0000	0.0000	1.0006	0.0014	9867.7744	-10037.8719
34.3900	1.0000	0.0000	0.9997	0.0030	9809.8270	-9748.4305
34.4010	1.0000	0.0000	0.9997	0.0015	9971.7202	-9922.6758
34.4100	1.0000	0.0000	0.9998	0.0021	9869.9857	-9850.4685
34.4280	1.0000	0.0000	1.0000	0.0017	9899.7830	-9917.4784
34.4360	1.0000	0.0000	0.9998	0.0030	9752.8017	-9763.5908
34.4430	1.0000	0.0000	0.9998	0.0016	9935.0028	-9896.3859
34.4520	1.0000	0.0000	0.9995	0.0010	10053.3049	-9931.9130
34.4600	1.0000	0.0000	0.9992	0.0018	9976.7436	-9798.0891
34.4700	1.0000	0.0000	1.0002	0.0014	9923.2355	-9979.4929
34.4800	1.0000	0.0000	0.9992	0.0019	9958.2576	-9787.1400
34.4900	1.0000	0.0000	0.9994	0.0012	10038.9807	-9903.7030
34.4990	1.0000	0.0000	0.9975	0.0016	10227.8615	-9592.8003
34.5100	1.0000	0.0000	1.0000	0.0021	9850.5623	-9855.7582
34.5200	1.0000	0.0000	1.0004	0.0021	9789.4948	-9920.2060
34.5290	1.0000	0.0000	1.0001	0.0012	9930.1594	-9993.4896
34.5400	1.0000	0.0000	1.0013	0.0026	9603.2019	-9956.2073
34.5520	1.0000	0.0000	1.0004	0.0018	9819.4761	-9940.4567
34.5630	1.0000	0.0000	1.0004	0.0020	9809.9831	-9909.9914
34.5700	1.0000	0.0000	0.9984	0.0020	10055.5905	-9659.3646
34.5820	1.0000	0.0000	0.9990	0.0015	10043.1132	-9798.5311
34.5930	1.0000	0.0000	1.0001	0.0022	9801.9796	-9851.3630
34.6020	1.0000	0.0000	0.9996	0.0017	9925.8681	-9845.4956
34.6110	1.0000	0.0000	0.9999	0.0028	9765.4582	-9752.0011
34.6210	1.0000	0.0000	1.0001	0.0011	9932.1476	-9972.9641
34.6300	1.0000	0.0000	0.9999	0.0020	9854.4998	-9837.9150
34.6400	1.0000	0.0000	1.0007	0.0015	9799.4040	-10031.5449
34.6510	1.0000	0.0000	1.0002	0.0017	9838.6786	-9910.9513
34.6610	1.0000	0.0000	0.9996	0.0013	9979.0708	-9886.1548
34.6700	1.0000	0.0000	1.0000	0.0026	9746.4244	-9760.3064
34.6810	1.0000	0.0000	1.0011	0.0013	9756.5485	-10085.5329
34.6910	1.0000	0.0000	0.9999	0.0021	9814.7019	-9824.8481
34.7020	1.0000	0.0000	1.0006	0.0025	9690.6715	-9857.6798
34.7110	1.0000	0.0000	1.0007	0.0036	9531.7054	-9735.2172
34.7210	1.0000	0.0000	1.0014	0.0029	9536.0350	-9911.0593
34.7300	1.0000	0.0000	1.0006	0.0020	9737.3304	-9911.6492
34.7400	1.0000	0.0000	0.9993	0.0013	10005.9634	-9833.6675
34.7500	1.0000	0.0000	1.0000	0.0008	9954.1375	-9966.6309
34.7600	1.0000	0.0000	0.9998	0.0018	9870.2705	-9834.6020
34.7700	1.0000	0.0000	0.9996	0.0020	9857.7354	-9781.5282
34.7810	1.0000	0.0000	1.0006	0.0021	9716.1526	-9894.7200
34.7910	1.0000	0.0000	0.9999	0.0026	9734.5900	-9765.9496
34.8010	1.0000	0.0000	0.9998	0.0016	9877.9702	-9838.8539
34.8100	1.0000	0.0000	0.9999	0.0032	9686.1813	-9669.7409
34.8200	1.0000	0.0000	0.9995	0.0023	9826.4189	-9726.9113
34.8380	1.0000	0.0000	1.0003	0.0010	9870.6978	-9962.2620
34.8460	1.0000	0.0000	0.9998	0.0014	9880.3466	-9867.8204
34.8510	1.0000	0.0000	1.0000	0.0012	9890.9878	-9891.9460
34.8600	1.0000	0.0000	1.0007	0.0023	9681.7076	-9856.4280
34.8700	1.0000	0.0000	0.9999	0.0019	9826.3088	-9810.8328
34.8810	1.0000	0.0000	1.0008	0.0027	9592.0245	-9805.1617
34.8910	1.0000	0.0000	0.9998	0.0023	9773.3847	-9743.9195
34.9080	1.0000	0.0000	0.9998	0.0015	9880.8757	-9843.9319
34.9130	1.0000	0.0000	0.9999	0.0017	9828.3589	-9821.8412
34.9200	1.0000	0.0000	0.9995	0.0018	9863.3049	-9769.4582
34.9320	1.0000	0.0000	1.0005	0.0011	9837.2166	-9972.0266
34.9420	1.0000	0.0000	0.9999	0.0025	9750.1908	-9735.8873
34.9510	1.0000	0.0000	1.0000	0.0021	9795.7346	-9780.5013
34.9610	1.0000	0.0000	0.9994	0.0021	9850.8317	-9711.1893
34.9720	1.0000	0.0000	0.9999	0.0023	9765.9965	-9739.4677
34.9800	1.0000	0.0000	0.9986	0.0037	9745.9166	-9398.4871
34.9900	1.0000	0.0000	0.9996	0.0022	9803.1920	-9715.9344
35.0000	1.0000	0.0000	1.0004	0.0004	9933.7778	-10036.5496
35.0100	1.0000	0.0000	1.0005	0.0025	9645.7901	-9767.3049
35.0220	1.0000	0.0000	0.9994	0.0034	9665.6120	-9536.1293
35.0330	1.0000	0.0000	0.9999	0.0029	9673.0648	-9664.3124
35.0420	1.0000	0.0000	0.9995	0.0027	9733.2578	-9618.9576
35.0510	1.0000	0.0000	0.9994	0.0018	9883.0620	-9727.4270
35.0610	1.0000	0.0000	1.0001	0.0032	9614.3444	-9627.2479
35.0730	1.0000	0.0000	1.0006	0.0045	9381.4417	-9536.2420
35.0810	1.0000	0.0000	1.0002	0.0031	9582.5885	-9645.7360
35.0980	1.0000	0.0000	0.9993	0.0022	9810.7029	-9652.8238
35.1010	1.0000	0.0000	0.9995	0.0022	9800.8516	-9690.6969
35.1110	1.0000	0.0000	0.9984	0.0014	10032.0238	-9630.2383
35.1200	1.0000	0.0000	0.9991	0.0025	9803.1008	-9570.1115
35.1310	1.0000	0.0000	1.0005	0.0026	9599.6398	-9737.2098
35.1400	1.0000	0.0000	0.9993	0.0023	9806.3661	-9628.3914
35.1500	1.0000	0.0000	1.0002	0.0021	9698.5317	-9766.0848
35.1610	1.0000	0.0000	1.0001	0.0020	9717.9140	-9765.5013
35.1700	1.0000	0.0000	0.9996	0.0001	10025.0000	-9931.6600
35.1810	1.0000	0.0000	1.0005	0.0004	9869.1062	-10015.1008
35.1900	1.0000	0.0000	0.9991	0.0025	9790.5272	-9573.1402
35.2010	1.0000	0.0000	1.0008	0.0002	9857.8804	-10054.0193
35.2100	1.0000	0.0000	1.0002	0.0024	9648.3324	-9718.2385
35.2210	1.0000	0.0000	1.0004	0.0037	9464.2977	-9588.9370
35.2310	1.0000	0.0000	1.0002	0.0022	9684.4570	-9747.3013
35.2400	1.0000	0.0000	1.0006	0.0021	9632.8413	-9822.0639
35.2540	1.0000	0.0000	1.0003	0.0022	9666.7321	-9742.2883
35.2610	1.0000	0.0000	1.0011	0.0027	9476.8367	-9775.3067
35.2720	1.0000	0.0000	1.0023	0.0018	9440.7175	-10046.9299
35.2800	1.0000	0.0000	1.0023	0.0013	9530.0356	-10089.4821
35.2900	1.0000	0.0000	1.0012	0.0025	9516.5448	-9819.3844
35.3040	1.0000	0.0000	1.0002	0.0028	9598.9500	-9665.0335
35.3100	1.0000	0.0000	1.0000	0.0021	9707.0650	-9727.1910
35.3200	1.0000	0.0000	0.9976	0.0018	10031.5332	-9460.9218
35.3300	1.0000	0.0000	0.9985	0.0031	9748.2100	-9398.3542
35.3400	1.0000	0.0000	0.9987	0.0031	9734.3423	-9431.0856
35.3500	1.0000	0.0000	0.9984	0.0030	9782.6298	-9396.4371
35.3600	1.0000	0.0000	0.9994	0.0022	9753.6234	-9622.2270
35.3700	1.0000	0.0000	0.9989	0.0021	9824.0353	-9565.9285
35.3810	1.0000	0.0000	0.9992	0.0014	9860.1557	-9691.0498
35.3920	1.0000	0.0000	1.0000	0.0017	9736.4470	-9741.8617
35.4000	1.0000	0.0000	1.0000	0.0023	9657.9390	-9657.2576
35.4110	1.0000	0.0000	1.0004	0.0018	9662.5425	-9778.8479
35.4210	1.0000	0.0000	1.0001	0.0006	9855.2381	-9879.9004
35.4300	1.0000	0.0000	0.9997	0.0016	9779.0607	-9708.4672
35.4420	1.0000	0.0000	0.9999	0.0023	9649.5170	-9662.3279
35.4510	1.0000	0.0000	1.0003	0.0014	9730.0021	-9805.3993
35.4620	1.0000	0.0000	0.9999	0.0011	9804.1496	-9798.0637
35.4710	1.0000	0.0000	0.9997	0.0023	9691.7831	-9618.3294
35.4800	1.0000	0.0000	0.9994	0.0020	9769.2397	-9617.6020
35.4910	1.0000	0.0000	0.9990	0.0020	9802.8528	-9565.1904
35.5000	1.0000	0.0000	1.0002	0.0018	9676.6414	-9733.9917
35.5100	1.0000	0.0000	1.0000	0.0018	9706.2324	-9715.1737
35.5200	1.0000	0.0000	1.0004	0.0022	9604.1381	-9698.7387
35.5310	1.0000	0.0000	0.9996	0.0027	9630.6505	-9554.2746
35.5400	1.0000	0.0000	0.9998	0.0011	9801.1776	-9760.9739
35.5500	1.0000	0.0000	1.0002	0.0017	9690.2689	-9744.0754
35.5600	1.0000	0.0000	1.0008	0.0028	9475.0003	-9662.3470
35.5700	1.0000	0.0000	0.9996	0.0018	9729.9396	-9647.5942
35.5790	1.0000	0.0000	1.0004	0.0025	9544.9710	-9663.9565
35.5920	1.0000	0.0000	1.0002	0.0010	9754.2882	-9843.4952
35.6000	1.0000	0.0000	0.9998	0.0015	9740.6914	-9705.6778
35.6110	1.0000	0.0000	1.0004	0.0023	9582.4886	-9673.5424
35.6200	1.0000	0.0000	0.9991	0.0030	9642.7154	-9433.9420
35.6300	1.0000	0.0000	1.0003	0.0027	9525.1591	-9609.3920
35.6400	1.0000	0.0000	1.0001	0.0030	9515.4104	-9532.5049
35.6500	1.0000	0.0000	0.9996	0.0021	9690.0936	-9598.5867
35.6620	1.0000	0.0000	0.9983	0.0010	9996.6085	-9557.1122
35.6720	1.0000	0.0000	1.0000	0.0025	9586.9334	-9602.4100
35.6810	1.0000	0.0000	0.9995	0.0021	9699.1552	-9575.5892
35.6920	1.0000	0.0000	0.9999	0.0016	9718.7013	-9681.9117
35.7000	1.0000	0.0000	1.0005	0.0019	9593.9324	-9728.9746
35.7100	1.0000	0.0000	0.9996	0.0020	9691.8114	-9600.6806
35.7200	1.0000	0.0000	0.9992	0.0017	9773.4497	-9575.4026
35.7300	1.0000	0.0000	0.9992	0.0019	9754.0954	-9553.0888
35.7400	1.0000	0.0000	1.0002	0.0018	9645.8047	-9690.6431
35.7500	1.0000	0.0000	1.0003	0.0024	9547.5456	-9626.4016
35.7610	1.0000	0.0000	1.0001	0.0020	9618.4621	-9644.7570
35.7710	1.0000	0.0000	1.0003	0.0018	9613.5046	-9693.6182
35.7820	1.0000	0.0000	1.0003	0.0017	9638.2380	-9699.9525
35.7900	1.0000	0.0000	0.9995	0.0015	9757.3492	-9631.4580
35.8000	1.0000	0.0000	1.0010	0.0029	9366.7432	-9660.5042
35.8120	1.0000	0.0000	1.0003	0.0019	9609.0354	-9677.1568
35.8200	1.0000	0.0000	1.0003	0.0018	9619.3165	-9702.5224
35.8300	1.0000	0.0000	1.0006	0.0013	9627.6652	-9765.4751
35.8400	1.0000	0.0000	1.0012	0.0020	9487.8177	-9774.5172
35.8500	1.0000	0.0000	0.9996	0.0014	9740.3946	-9638.2421
35.8600	1.0000	0.0000	1.0001	0.0020	9604.1961	-9625.5211
35.8710	1.0000	0.0000	0.9996	0.0025	9614.8577	-9504.0618
35.8850	1.0000	0.0000	1.0011	0.0018	9499.1955	-9781.3855
35.8900	1.0000	0.0000	0.9993	0.0025	9650.3220	-9471.0152
35.9040	1.0000	0.0000	0.9998	0.0028	9535.9975	-9490.3010
35.9100	1.0000	0.0000	0.9998	0.0016	9689.9954	-9638.8425
35.9210	1.0000	0.0000	1.0000	0.0016	9644.3822	-9655.0574
35.9300	1.0000	0.0000	1.0005	0.0022	9512.0720	-9641.4081
35.9400	1.0000	0.0000	0.9994	0.0027	9576.9378	-9451.3723
35.9500	1.0000	0.0000	0.9980	0.0009	10000.3818	-9464.5717
35.9630	1.0000	0.0000	0.9995	0.0013	9743.5295	-9619.6563
35.9700	1.0000	0.0000	0.9999	0.0018	9648.4382	-9603.5514
35.9800	1.0000	0.0000	1.0007	0.0031	9356.0788	-9543.3945
35.9900	1.0000	0.0000	1.0005	0.0024	9481.2521	-9613.6908
36.0000	1.0000	0.0000	1.0001	0.0025	9508.7260	-9539.9877
36.0100	1.0000	0.0000	0.9999	0.0023	9590.0797	-9541.8612
36.0200	1.0000	0.0000	0.9992	0.0016	9746.8528	-9551.3941
36.0300	1.0000	0.0000	0.9996	0.0023	9603.5405	-9507.0603
36.0400	1.0000	0.0000	1.0005	0.0036	9325.1674	-9453.6438
36.0500	1.0000	0.0000	1.0006	0.0032	9352.8832	-9514.5894
36.0600	1.0000	0.0000	1.0017	0.0016	9398.1555	-9856.6554
36.0710	1.0000	0.0000	1.0008	0.0016	9529.2908	-9731.5740
36.0820	1.0000	0.0000	0.9999	0.0023	9547.9994	-9520.4152
36.0900	1.0000	0.0000	0.9996	0.0014	9691.7755	-9587.4862
36.1010	1.0000	0.0000	1.0000	0.0016	9623.0946	-9622.0136
36.1100	1.0000	0.0000	0.9995	0.0015	9696.5165	-9574.8077
36.1240	1.0000	0.0000	1.0002	0.0018	9568.3023	-9641.6656
36.1310	1.0000	0.0000	1.0007	0.0019	9493.7848	-9668.7791
36.1420	1.0000	0.0000	1.0001	0.0031	9426.1382	-9465.4522
36.1500	1.0000	0.0000	0.9991	0.0032	9529.4073	-9307.9075
36.1610	1.0000	0.0000	0.9997	0.0021	9592.5944	-9522.8758
36.1700	1.0000	0.0000	0.9993	0.0035	9464.2278	-9293.1412
36.1820	1.0000	0.0000	0.9993	0.0040	9405.3847	-9230.3925
36.1920	1.0000	0.0000	1.0002	0.0040	9292.9036	-9340.8984
36.2050	1.0000	0.0000	1.0004	0.0015	9533.2398	-9676.0145
36.2120	1.0000	0.0000	1.0004	0.0024	9454.0762	-9567.4106
36.2220	1.0000	0.0000	0.9997	0.0011	9689.5903	-9616.9092
36.2310	1.0000	0.0000	0.9999	0.0012	9663.1981	-9646.1586
36.2400	1.0000	0.0000	1.0000	0.0018	9575.5590	-9569.0506
36.2550	1.0000	0.0000	1.0004	0.0021	9478.9068	-9587.5310
36.2600	1.0000	0.0000	0.9997	0.0025	9524.3968	-9443.1463
36.2700	1.0000	0.0000	0.9996	0.0022	9578.2949	-9468.1931
36.2810	1.0000	0.0000	1.0003	0.0027	9426.4115	-9493.4633
36.2900	1.0000	0.0000	0.9994	0.0059	9124.1889	-8987.7660
36.3020	1.0000	0.0000	1.0000	0.0024	9495.8009	-9467.4646
36.3190	1.0000	0.0000	1.0000	0.0011	9638.3626	-9634.9179
36.3260	1.0000	0.0000	1.0007	0.0013	9536.3926	-9700.4881
36.3300	1.0000	0.0000	1.0004	0.0019	9493.4684	-9582.5136
36.3400	1.0000	0.0000	0.9998	0.0017	9590.1920	-9540.4279
36.3530	1.0000	0.0000	1.0000	0.0017	9588.5736	-9555.3421
36.3620	1.0000	0.0000	1.0004	0.0017	9500.8304	-9598.1463
36.3730	1.0000	0.0000	1.0001	0.0018	9529.7706	-9557.4417
36.3870	1.0000	0.0000	0.9997	0.0024	9513.5670	-9443.1457
36.3990	1.0000	0.0000	0.9996	0.0020	9569.4708	-9463.4025
36.4060	1.0000	0.0000	1.0000	0.0020	9524.3231	-9524.2223
36.4100	1.0000	0.0000	0.9999	0.0025	9452.3451	-9444.3735
36.4210	1.0000	0.0000	1.0006	0.0018	9468.1153	-9610.7426
36.4320	1.0000	0.0000	1.0006	0.0018	9470.9850	-9621.9411
36.4440	1.0000	0.0000	0.9999	0.0025	9456.7173	-9447.5571
36.4510	1.0000	0.0000	0.9981	0.0029	9638.5138	-9141.5403
36.4600	1.0000	0.0000	0.9997	0.0021	9538.6170	-9452.7410
36.4700	1.0000	0.0000	0.9997	0.0015	9596.3022	-9528.2915
36.4800	1.0000	0.0000	0.9999	0.0022	9487.9859	-9459.5522
36.4900	1.0000	0.0000	0.9999	0.0025	9460.9135	-9419.2944
36.5000	1.0000	0.0000	1.0002	0.0009	9620.0562	-9660.7181
36.5100	1.0000	0.0000	0.9996	0.0018	9570.4615	-9464.9476
36.5200	1.0000	0.0000	0.9999	0.0020	9503.1111	-9488.7295
36.5300	1.0000	0.0000	0.9993	0.0020	9576.2115	-9397.4652
36.5400	1.0000	0.0000	1.0004	0.0025	9375.7902	-9484.6410
36.5500	1.0000	0.0000	0.9985	0.0017	9721.5109	-9328.9326
36.5610	1.0000	0.0000	1.0000	0.0024	9444.0444	-9456.0429
36.5700	1.0000	0.0000	0.9998	0.0014	9587.8291	-9544.1474
36.5800	1.0000	0.0000	0.9998	0.0017	9555.3811	-9504.0802
36.5900	1.0000	0.0000	0.9979	0.0009	9891.5620	-9369.9550
36.6010	1.0000	0.0000	1.0000	0.0017	9514.7941	-9518.9976
36.6100	1.0000	0.0000	1.0002	0.0013	9522.5861	-9588.4344
36.6200	1.0000	0.0000	1.0004	0.0019	9461.3493	-9544.0989
36.6300	1.0000	0.0000	0.9999	0.0026	9409.6213	-9387.3215
36.6400	1.0000	0.0000	1.0002	0.0028	9343.6062	-9393.7741
36.6500	1.0000	0.0000	0.9998	0.0024	9461.3052	-9403.7206
36.6600	1.0000	0.0000	1.0001	0.0018	9476.2325	-9510.0941
36.6700	1.0000	0.0000	1.0004	0.0021	9397.3383	-9502.5893
36.6810	1.0000	0.0000	1.0003	0.0017	9464.0715	-9544.4321
36.6900	1.0000	0.0000	1.0002	0.0028	9363.0452	-9393.4008
36.7020	1.0000	0.0000	0.9993	0.0023	9520.5885	-9331.8133
36.7100	1.0000	0.0000	1.0017	0.0014	9316.4301	-9771.9727
36.7200	1.0000	0.0000	1.0000	0.0030	9350.7016	-9338.4683
36.7300	1.0000	0.0000	0.9995	0.0027	9437.5780	-9316.4849
36.7400	1.0000	0.0000	0.9998	0.0024	9413.6053	-9379.4199
36.7510	1.0000	0.0000	1.0004	0.0015	9467.1554	-9571.6895
36.7600	1.0000	0.0000	0.9993	0.0030	9412.9857	-9250.2824
36.7710	1.0000	0.0000	0.9993	0.0018	9574.0158	-9388.6236
36.7800	1.0000	0.0000	1.0005	0.0035	9198.5457	-9332.4542
36.7900	1.0000	0.0000	1.0003	0.0028	9319.3946	-9366.6123
36.8000	1.0000	0.0000	0.9993	0.0021	9520.5809	-9336.9610
36.8090	1.0000	0.0000	1.0001	0.0023	9391.1958	-9423.8500
36.8220	1.0000	0.0000	0.9998	0.0023	9451.9883	-9379.8688
36.8300	1.0000	0.0000	1.0001	0.0022	9406.6744	-9425.3038
36.8400	1.0000	0.0000	0.9997	0.0026	9407.2846	-9331.3219
36.8510	1.0000	0.0000	0.9996	0.0032	9340.3624	-9241.8947
36.8600	1.0000	0.0000	1.0002	0.0027	9326.2407	-9368.6855
36.8700	1.0000	0.0000	1.0000	0.0016	9489.0725	-9488.6924
36.8800	1.0000	0.0000	0.9994	0.0016	9556.4863	-9414.4967
36.8900	1.0000	0.0000	0.9980	0.0025	9621.2584	-9112.7398
36.9000	1.0000	0.0000	1.0002	0.0018	9420.0047	-9479.7697
36.9100	1.0000	0.0000	0.9994	0.0018	9521.4336	-9363.9790
36.9200	1.0000	0.0000	1.0004	0.0018	9403.8278	-9502.9842
36.9310	1.0000	0.0000	1.0007	0.0034	9167.5753	-9348.8916
36.9400	1.0000	0.0000	1.0006	0.0023	9310.1102	-9448.3279
36.9500	1.0000	0.0000	0.9994	0.0018	9523.4370	-9369.1619
36.9610	1.0000	0.0000	1.0001	0.0006	9566.7923	-9618.3556
36.9700	1.0000	0.0000	0.9995	0.0013	9573.4424	-9454.3367
36.9800	1.0000	0.0000	1.0008	0.0017	9355.2132	-9553.3779
36.9900	1.0000	0.0000	0.9999	0.0014	9491.2379	-9466.1213
37.0000	1.0000	0.0000	0.9990	0.0017	9566.1623	-9311.2299
37.0120	1.0000	0.0000	0.9997	0.0021	9425.1268	-9345.6206
37.0200	1.0000	0.0000	1.0000	0.0015	9463.5673	-9461.7348
37.0300	1.0000	0.0000	1.0004	0.0022	9334.3843	-9425.3881
37.0400	1.0000	0.0000	0.9996	0.0011	9556.4728	-9466.3152
37.0510	1.0000	0.0000	1.0004	0.0018	9382.9651	-9466.6041
37.0600	1.0000	0.0000	1.0000	0.0011	9513.4525	-9513.9626
37.0700	1.0000	0.0000	1.0000	0.0008	9551.3078	-9539.0798
37.0810	1.0000	0.0000	1.0001	0.0005	9572.3800	-9590.0695
37.0900	1.0000	0.0000	1.0000	0.0030	9272.8548	-9278.3384
37.1010	1.0000	0.0000	1.0004	0.0019	9352.7807	-9446.2361
37.1120	1.0000	0.0000	0.9988	0.0030	9407.1567	-9107.2277
37.1200	1.0000	0.0000	0.9999	0.0010	9521.6859	-9516.6780
37.1300	1.0000	0.0000	0.9991	0.0022	9467.2456	-9238.8484
37.1400	1.0000	0.0000	0.9997	0.0017	9468.9105	-9381.1498
37.1520	1.0000	0.0000	1.0001	0.0017	9400.5259	-9432.6511
37.1600	1.0000	0.0000	1.0001	0.0024	9308.1457	-9351.6895
37.1700	1.0000	0.0000	1.0005	0.0022	9276.8166	-9410.0644
37.1800	1.0000	0.0000	1.0001	0.0024	9310.8498	-9338.0593
37.1900	1.0000	0.0000	0.9999	0.0018	9420.1532	-9392.4466
37.2000	1.0000	0.0000	1.0003	0.0016	9391.1574	-9464.3082
37.2100	1.0000	0.0000	0.9994	0.0014	9529.7634	-9359.9361
37.2220	1.0000	0.0000	1.0008	0.0028	9138.2272	-9412.6981
37.2310	1.0000	0.0000	0.9997	0.0023	9376.3893	-9292.7568
37.2410	1.0000	0.0000	1.0000	0.0027	9291.9555	-9280.3503
37.2470	1.0000	0.0000	0.9996	0.0017	9456.9606	-9359.2440
37.2620	1.0000	0.0000	1.0000	0.0014	9440.6896	-9429.9125
37.2710	1.0000	0.0000	1.0002	0.0021	9323.5603	-9377.6270
37.2810	1.0000	0.0000	0.9998	0.0024	9339.7063	-9280.9383
37.2920	1.0000	0.0000	0.9999	0.0015	9442.2544	-9419.6484
37.3020	1.0000	0.0000	1.0002	0.0019	9346.0387	-9401.9465
37.3110	1.0000	0.0000	1.0006	0.0011	9389.1967	-9539.3021
37.3200	1.0000	0.0000	1.0004	0.0009	9428.7778	-9537.5943
37.3320	1.0000	0.0000	1.0002	0.0019	9325.1638	-9384.0588
37.3410	1.0000	0.0000	0.9999	0.0012	9455.2113	-9438.9302
37.3500	1.0000	0.0000	0.9989	0.0021	9468.2512	-9178.7925
37.3610	1.0000	0.0000	1.0007	0.0018	9299.7352	-9460.5887
37.3670	1.0000	0.0000	1.0002	0.0019	9352.8868	-9386.2108
37.3800	1.0000	0.0000	1.0006	0.0007	9435.9144	-9580.2893
37.3910	1.0000	0.0000	1.0002	0.0009	9455.1355	-9508.3943
37.4020	1.0000	0.0000	1.0006	0.0018	9298.0674	-9443.5923
37.4110	1.0000	0.0000	1.0014	0.0024	9109.9236	-9469.1260
37.4200	1.0000	0.0000	1.0004	0.0017	9329.6420	-9418.3694
37.4320	1.0000	0.0000	0.9995	0.0017	9439.3006	-9310.6356
37.4400	1.0000	0.0000	1.0001	0.0011	9444.2914	-9456.3790
37.4500	1.0000	0.0000	0.9998	0.0017	9388.6003	-9348.5380
37.4640	1.0000	0.0000	0.9978	0.0024	9573.2386	-9000.0836
37.4700	1.0000	0.0000	1.0002	0.0019	9325.6956	-9394.4025
37.4820	1.0000	0.0000	0.9996	0.0015	9439.1493	-9336.2430
37.4900	1.0000	0.0000	1.0006	0.0022	9241.2448	-9380.0353
37.5010	1.0000	0.0000	0.9998	0.0014	9397.8164	-9402.9242
37.5130	1.0000	0.0000	1.0003	0.0016	9333.5787	-9417.3966
37.5200	1.0000	0.0000	1.0011	0.0014	9261.5390	-9520.4530
37.5300	1.0000	0.0000	1.0004	0.0030	9177.4223	-9249.6915
37.5400	1.0000	0.0000	1.0012	0.0016	9231.1916	-9515.2069
37.5530	1.0000	0.0000	1.0002	0.0023	9259.4413	-9296.0790
37.5610	1.0000	0.0000	0.9999	0.0007	9512.6589	-9465.2619
37.5700	1.0000	0.0000	1.0000	0.0018	9348.9105	-9335.4380
37.5800	1.0000	0.0000	0.9994	0.0014	9446.9580	-9319.0813
37.5900	1.0000	0.0000	1.0000	0.0020	9287.7746	-9315.8506
37.6000	1.0000	0.0000	0.9997	0.0012	9432.7285	-9375.3515
37.6100	1.0000	0.0000	0.9992	0.0024	9337.9605	-9143.2779
37.6200	1.0000	0.0000	0.9993	0.0023	9346.4272	-9197.3687
37.6300	1.0000	0.0000	1.0002	0.0008	9440.2845	-9501.0970
37.6420	1.0000	0.0000	0.9997	0.0020	9346.4331	-9258.3167
37.6510	1.0000	0.0000	0.9990	0.0027	9354.5455	-9093.2161
37.6600	1.0000	0.0000	1.0005	0.0017	9279.9406	-9398.5573
37.6700	1.0000	0.0000	1.0003	0.0011	9361.9513	-9429.8992
37.6800	1.0000	0.0000	0.9993	0.0025	9326.2628	-9136.5657
37.6900	1.0000	0.0000	0.9998	0.0023	9284.7076	-9242.5306
37.7000	1.0000	0.0000	1.0000	0.0018	9305.8701	-9325.7672
37.7100	1.0000	0.0000	0.9998	0.0022	9290.9603	-9245.0538
37.7200	1.0000	0.0000	0.9998	0.0019	9331.1943	-9264.3245
37.7320	1.0000	0.0000	1.0007	0.0026	9119.7859	-9298.7866
37.7400	1.0000	0.0000	1.0005	0.0025	9158.4042	-9278.6129
37.7500	1.0000	0.0000	0.9997	0.0014	9415.2226	-9321.3762
