t	x_ekf	y_ekf	th_ekf
101.8650	-1.7683	2.3238	-0.9294
101.8990	-1.7292	2.2705	-0.9432
101.9670	-1.6908	2.2167	-0.9570
101.9970	-1.6845	2.2077	-0.9593
102.0340	-1.6531	2.1624	-0.9709
102.1310	-1.6224	2.1168	-0.9825
102.1650	-1.5802	2.0523	-0.9987
102.2350	-1.5448	1.9966	-1.0126
102.2690	-1.5390	1.9872	-1.0146
102.3000	-1.5101	1.9404	-1.0228
102.3670	-1.4756	1.8834	-1.0301
102.4370	-1.4529	1.8454	-1.0336
102.4680	-1.4304	1.8075	-1.0360
102.5330	-1.4026	1.7604	-1.0377
102.5680	-1.3750	1.7137	-1.0384
102.6350	-1.3473	1.6667	-1.0384
102.7010	-1.3194	1.6194	-1.0384
102.7320	-1.2860	1.5626	-1.0384
102.8020	-1.2636	1.5247	-1.0385
102.8650	-1.2357	1.4773	-1.0385
102.9020	-1.2022	1.4204	-1.0385
102.9670	-1.1743	1.3730	-1.0385
103.0340	-1.1464	1.3257	-1.0385
103.1000	-1.1185	1.2783	-1.0385
103.1300	-1.0906	1.2309	-1.0385
103.2020	-1.0571	1.1740	-1.0385
103.2650	-1.0236	1.1172	-1.0386
103.3360	-0.9845	1.0508	-1.0386
103.4010	-0.9622	1.0129	-1.0386
103.4350	-0.9399	0.9750	-1.0386
103.4680	-0.9176	0.9371	-1.0386
103.5350	-0.8952	0.8992	-1.0386
103.5670	-0.8729	0.8612	-1.0386
103.6330	-0.8506	0.8233	-1.0386
103.6680	-0.8227	0.7759	-1.0386
103.7000	-0.7948	0.7286	-1.0386
103.7340	-0.7892	0.7191	-1.0387
103.8010	-0.7557	0.6622	-1.0386
103.8350	-0.7278	0.6148	-1.0387
103.8670	-0.7222	0.6053	-1.0387
103.8970	-0.6943	0.5579	-1.0387
103.9670	-0.6608	0.5011	-1.0387
104.0340	-0.6329	0.4537	-1.0387
104.1000	-0.6050	0.4063	-1.0387
104.1640	-0.5715	0.3494	-1.0387
104.2290	-0.5325	0.2831	-1.0387
104.2970	-0.5046	0.2357	-1.0387
104.3670	-0.4711	0.1788	-1.0387
104.4000	-0.4432	0.1314	-1.0387
104.4320	-0.4320	0.1124	-1.0387
104.4660	-0.4097	0.0745	-1.0387
104.5320	-0.3818	0.0271	-1.0387
104.6030	-0.3539	-0.0203	-1.0387
104.6340	-0.3260	-0.0677	-1.0388
104.7000	-0.2981	-0.1151	-1.0388
104.7650	-0.2702	-0.1625	-1.0388
104.8320	-0.2423	-0.2099	-1.0388
104.8660	-0.2033	-0.2762	-1.0388
104.9340	-0.1698	-0.3331	-1.0388
105.0000	-0.1475	-0.3710	-1.0388
105.0350	-0.1251	-0.4089	-1.0388
105.0940	-0.0972	-0.4563	-1.0388
105.1710	-0.0638	-0.5132	-1.0388
105.2350	-0.0303	-0.5701	-1.0389
105.2670	-0.0024	-0.6175	-1.0389
105.3010	0.0032	-0.6270	-1.0389
105.3310	0.0311	-0.6744	-1.0389
105.3990	0.0590	-0.7218	-1.0389
105.4680	0.0869	-0.7692	-1.0389
105.5010	0.1148	-0.8166	-1.0389
105.5350	0.1203	-0.8260	-1.0389
105.5690	0.1426	-0.8640	-1.0389
105.6340	0.1705	-0.9114	-1.0389
105.6660	0.1984	-0.9588	-1.0389
105.7320	0.2319	-1.0157	-1.0389
105.8000	0.2654	-1.0725	-1.0390
105.8650	0.2988	-1.1294	-1.0390
105.9040	0.3044	-1.1389	-1.0390
105.9330	0.3323	-1.1863	-1.0390
106.0000	0.3658	-1.2432	-1.0390
106.0350	0.3881	-1.2811	-1.0390
106.1010	0.4104	-1.3190	-1.0390
106.1350	0.4383	-1.3664	-1.0390
106.1990	0.4662	-1.4138	-1.0390
106.2690	0.4941	-1.4612	-1.0390
106.3360	0.5220	-1.5086	-1.0390
106.3660	0.5498	-1.5561	-1.0390
106.4360	0.5777	-1.6035	-1.0391
106.4680	0.6056	-1.6509	-1.0391
106.4990	0.6112	-1.6603	-1.0391
106.5360	0.6279	-1.6888	-1.0391
106.5670	0.6558	-1.7362	-1.0391
106.6320	0.6893	-1.7931	-1.0391
106.7010	0.7172	-1.8405	-1.0391
106.7670	0.7450	-1.8879	-1.0391
106.8000	0.7729	-1.9353	-1.0391
106.8650	0.8008	-1.9827	-1.0392
106.9350	0.8343	-2.0396	-1.0392
106.9730	0.8620	-2.0866	-1.0377
107.0000	0.8676	-2.0960	-1.0369
107.0330	0.8957	-2.1432	-1.0319
107.1010	0.9300	-2.1998	-1.0241
107.1680	0.9532	-2.2376	-1.0179
107.2360	0.9887	-2.2944	-1.0073
107.2670	1.0187	-2.3413	-0.9974
107.2990	1.0247	-2.3506	-0.9954
107.3350	1.0489	-2.3875	-0.9873
107.3990	1.0733	-2.4240	-0.9788
107.4340	1.1103	-2.4782	-0.9659
107.5010	1.1481	-2.5321	-0.9527
107.5680	1.1673	-2.5589	-0.9461
107.6000	1.1996	-2.6032	-0.9348
107.6670	1.2389	-2.6556	-0.9211
107.7350	1.2723	-2.6989	-0.9095
107.7680	1.3062	-2.7419	-0.8977
107.8000	1.3130	-2.7504	-0.8954
107.8350	1.3338	-2.7762	-0.8885
107.8670	1.3617	-2.8102	-0.8808
107.9350	1.3968	-2.8526	-0.8737
107.9680	1.4396	-2.9034	-0.8674
108.0330	1.4684	-2.9372	-0.8643
108.1000	1.5113	-2.9873	-0.8618
108.1680	1.5611	-3.0454	-0.8614
108.2000	1.5898	-3.0788	-0.8614
108.2670	1.6185	-3.1122	-0.8614
108.3010	1.6471	-3.1456	-0.8614
108.3360	1.6758	-3.1789	-0.8614
108.3980	1.7044	-3.2123	-0.8613
108.4330	1.7403	-3.2540	-0.8613
108.4990	1.7761	-3.2958	-0.8613
108.5680	1.8119	-3.3375	-0.8613
108.6010	1.8477	-3.3792	-0.8613
108.6660	1.8835	-3.4209	-0.8613
108.7340	1.9194	-3.4626	-0.8613
108.7670	1.9552	-3.5044	-0.8613
108.8350	1.9982	-3.5544	-0.8613
108.8990	2.0340	-3.5961	-0.8613
108.9690	2.0698	-3.6379	-0.8613
109.0010	2.1056	-3.6796	-0.8613
109.0670	2.1415	-3.7213	-0.8612
109.1330	2.1773	-3.7630	-0.8613
109.1660	2.2203	-3.8131	-0.8612
109.2340	2.2633	-3.8631	-0.8612
109.2660	2.2704	-3.8715	-0.8612
109.3010	2.2991	-3.9049	-0.8612
109.3680	2.3278	-3.9382	-0.8612
109.4000	2.3636	-3.9800	-0.8612
109.4700	2.3994	-4.0217	-0.8612
109.5000	2.4353	-4.0634	-0.8612
109.5680	2.4783	-4.1135	-0.8612
109.6350	2.5141	-4.1552	-0.8612
109.6990	2.5571	-4.2053	-0.8612
109.7350	2.5857	-4.2386	-0.8612
109.7990	2.6144	-4.2720	-0.8612
109.8350	2.6431	-4.3054	-0.8612
109.8660	2.6646	-4.3304	-0.8612
109.8980	2.6717	-4.3388	-0.8612
109.9350	2.7076	-4.3805	-0.8612
110.0010	2.7434	-4.4222	-0.8612
110.0330	2.7792	-4.4639	-0.8612
110.0680	2.7864	-4.4723	-0.8612
110.1000	2.8151	-4.5056	-0.8612
110.1680	2.8509	-4.5474	-0.8612
110.2010	2.8867	-4.5891	-0.8612
110.2370	2.8939	-4.5974	-0.8612
110.2640	2.9226	-4.6308	-0.8612
110.3320	2.9584	-4.6725	-0.8611
110.3970	3.0014	-4.7226	-0.8611
110.4320	3.0444	-4.7727	-0.8611
110.4650	3.0516	-4.7810	-0.8611
110.5000	3.0874	-4.8227	-0.8611
110.5680	3.1304	-4.8728	-0.8611
110.6360	3.1519	-4.8978	-0.8611
110.6670	3.1878	-4.9395	-0.8611
110.7340	3.2236	-4.9812	-0.8611
110.8010	3.2666	-5.0313	-0.8611
110.8370	3.3024	-5.0730	-0.8611
110.8690	3.3168	-5.0897	-0.8611
110.9320	3.3526	-5.1314	-0.8611
110.9620	3.3884	-5.1731	-0.8611
110.9930	3.3956	-5.1815	-0.8611
111.0650	3.4386	-5.2316	-0.8611
111.1340	3.4816	-5.2816	-0.8611
111.1650	3.5175	-5.3233	-0.8611
111.1940	3.5318	-5.3400	-0.8611
111.2650	3.5676	-5.3817	-0.8610
111.2980	3.6035	-5.4235	-0.8610
111.3640	3.6393	-5.4652	-0.8610
111.4010	3.6752	-5.5069	-0.8610
111.4340	3.6823	-5.5152	-0.8610
111.4690	3.7038	-5.5403	-0.8610
111.5000	3.7397	-5.5820	-0.8610
111.5680	3.7827	-5.6320	-0.8610
111.6340	3.8042	-5.6571	-0.8610
111.6990	3.8472	-5.7071	-0.8610
111.7350	3.8902	-5.7572	-0.8609
111.7690	3.8974	-5.7655	-0.8610
111.7990	3.9261	-5.7989	-0.8610
111.8650	3.9691	-5.8490	-0.8609
111.9340	4.0192	-5.9074	-0.8610
112.0020	4.0479	-5.9407	-0.8609
112.0320	4.0838	-5.9824	-0.8609
112.1010	4.1196	-6.0242	-0.8609
112.1630	4.1555	-6.0659	-0.8609
112.2290	4.1985	-6.1159	-0.8609
112.2680	4.2343	-6.1576	-0.8609
112.3010	4.2487	-6.1743	-0.8609
112.3340	4.2773	-6.2077	-0.8609
112.4010	4.3203	-6.2577	-0.8609
112.4660	4.3705	-6.3161	-0.8609
112.5350	4.3992	-6.3495	-0.8609
112.5710	4.4279	-6.3829	-0.8609
112.6340	4.4709	-6.4329	-0.8609
112.7010	4.5139	-6.4830	-0.8609
112.7360	4.5354	-6.5080	-0.8609
112.8010	4.5713	-6.5497	-0.8609
112.8360	4.6071	-6.5915	-0.8609
112.8680	4.6143	-6.5998	-0.8609
112.8990	4.6358	-6.6248	-0.8609
112.9340	4.6716	-6.6665	-0.8609
112.9990	4.7147	-6.7166	-0.8608
113.0680	4.7433	-6.7500	-0.8608
113.1000	4.7792	-6.7917	-0.8609
113.1670	4.8150	-6.8334	-0.8609
113.2350	4.8509	-6.8751	-0.8609
113.2650	4.8867	-6.9168	-0.8609
113.3340	4.9298	-6.9669	-0.8609
113.3980	4.9656	-7.0086	-0.8609
113.4670	5.0014	-7.0503	-0.8609
113.4990	5.0373	-7.0920	-0.8608
113.5670	5.0731	-7.1337	-0.8608
113.5990	5.1090	-7.1754	-0.8608
113.6680	5.1377	-7.2088	-0.8608
113.7000	5.1735	-7.2505	-0.8608
113.7660	5.2022	-7.2839	-0.8608
113.8330	5.2380	-7.3256	-0.8608
113.8690	5.2739	-7.3673	-0.8608
113.9360	5.3169	-7.4173	-0.8608
114.0010	5.3456	-7.4507	-0.8610
114.0360	5.3740	-7.4839	-0.8638
114.0680	5.4023	-7.5173	-0.8679
114.1360	5.4378	-7.5596	-0.8743
114.1680	5.4728	-7.6019	-0.8820
114.1980	5.4798	-7.6104	-0.8836
114.2350	5.5007	-7.6361	-0.8889
114.3020	5.5353	-7.6791	-0.8986
114.3350	5.5693	-7.7224	-0.9093
114.3680	5.5962	-7.7572	-0.9177
114.4010	5.6097	-7.7750	-0.9208
114.4330	5.6299	-7.8016	-0.9246
114.5000	5.6633	-7.8461	-0.9294
114.5340	5.7027	-7.8991	-0.9332
114.6010	5.7287	-7.9342	-0.9345
114.6360	5.7545	-7.9692	-0.9350
114.6990	5.7870	-8.0132	-0.9350
114.7320	5.8196	-8.0574	-0.9350
114.7680	5.8261	-8.0662	-0.9350
114.8010	5.8522	-8.1016	-0.9351
114.8670	5.8784	-8.1370	-0.9351
114.9010	5.9175	-8.1901	-0.9351
114.9670	5.9567	-8.2432	-0.9351
115.0330	5.9829	-8.2786	-0.9351
115.0660	6.0155	-8.3228	-0.9351
115.1290	6.0482	-8.3671	-0.9351
115.2020	6.0873	-8.4202	-0.9351
115.2340	6.1135	-8.4556	-0.9351
115.2680	6.1265	-8.4733	-0.9351
115.3010	6.1527	-8.5087	-0.9351
115.3680	6.1788	-8.5441	-0.9351
115.4010	6.2114	-8.5884	-0.9351
115.4670	6.2441	-8.6326	-0.9351
115.5350	6.2767	-8.6769	-0.9351
115.5660	6.3094	-8.7211	-0.9351
115.6350	6.3421	-8.7654	-0.9351
115.7010	6.3747	-8.8096	-0.9351
115.7330	6.4074	-8.8539	-0.9351
115.7990	6.4466	-8.9070	-0.9351
115.8680	6.4727	-8.9424	-0.9351
115.9010	6.4988	-8.9778	-0.9351
115.9360	6.5315	-9.0220	-0.9351
115.9980	6.5641	-9.0663	-0.9351
116.0680	6.5968	-9.1106	-0.9351
116.0990	6.6294	-9.1548	-0.9351
116.1350	6.6360	-9.1637	-0.9351
116.1670	6.6621	-9.1991	-0.9351
116.2350	6.6947	-9.2433	-0.9351
116.2610	6.7274	-9.2876	-0.9351
116.3010	6.7339	-9.2964	-0.9351
116.3340	6.7601	-9.3318	-0.9351
116.3660	6.7862	-9.3672	-0.9350
116.4350	6.8188	-9.4115	-0.9350
116.5010	6.8580	-9.4646	-0.9350
116.5350	6.8842	-9.5000	-0.9350
116.6010	6.9103	-9.5354	-0.9351
116.6340	6.9364	-9.5708	-0.9351
116.7010	6.9691	-9.6150	-0.9351
116.7340	7.0083	-9.6682	-0.9351
116.8010	7.0344	-9.7036	-0.9351
116.8350	7.0605	-9.7389	-0.9351
116.9000	7.0932	-9.7832	-0.9351
116.9350	7.1258	-9.8275	-0.9351
116.9680	7.1323	-9.8363	-0.9351
117.0020	7.1519	-9.8629	-0.9351
117.0350	7.1846	-9.9071	-0.9351
117.0970	7.2173	-9.9514	-0.9351
117.1680	7.2564	-10.0045	-0.9351
117.2340	7.3022	-10.0664	-0.9351
117.3010	7.3283	-10.1018	-0.9351
117.3680	7.3609	-10.1461	-0.9351
117.3970	7.3936	-10.1903	-0.9351
117.4670	7.4263	-10.2346	-0.9351
117.5020	7.4589	-10.2789	-0.9351
117.5680	7.4981	-10.3320	-0.9351
117.6340	7.5242	-10.3674	-0.9351
117.6660	7.5569	-10.4116	-0.9351
117.7350	7.5895	-10.4559	-0.9351
117.8020	7.6222	-10.5001	-0.9351
117.8650	7.6614	-10.5532	-0.9351
117.8990	7.6940	-10.5975	-0.9351
117.9320	7.7071	-10.6152	-0.9351
117.9970	7.7398	-10.6595	-0.9351
118.0330	7.7724	-10.7037	-0.9351
118.0990	7.8116	-10.7568	-0.9351
118.1660	7.8573	-10.8188	-0.9351
118.2320	7.8900	-10.8630	-0.9351
118.3000	7.9226	-10.9073	-0.9351
118.3690	7.9553	-10.9515	-0.9351
118.3980	7.9945	-11.0046	-0.9351
118.4660	8.0337	-11.0577	-0.9351
118.5010	8.0402	-11.0666	-0.9351
118.5330	8.0663	-11.1020	-0.9351
118.5990	8.0990	-11.1462	-0.9351
118.6650	8.1382	-11.1994	-0.9351
118.7010	8.1708	-11.2436	-0.9351
118.7340	8.1839	-11.2613	-0.9351
118.8000	8.2165	-11.3056	-0.9351
118.8320	8.2492	-11.3498	-0.9351
118.8990	8.2884	-11.4029	-0.9351
118.9730	8.3341	-11.4649	-0.9351
119.0300	8.3537	-11.4914	-0.9351
119.0660	8.3929	-11.5445	-0.9351
119.1320	8.4321	-11.5976	-0.9351
119.1680	8.4386	-11.6065	-0.9351
119.2000	8.4647	-11.6419	-0.9351
119.2680	8.5039	-11.6950	-0.9351
119.3320	8.5496	-11.7570	-0.9351
119.3970	8.5758	-11.7924	-0.9351
119.4680	8.6150	-11.8455	-0.9351
119.5310	8.6542	-11.8986	-0.9341
119.5640	8.6870	-11.9426	-0.9294
119.5990	8.7002	-11.9602	-0.9272
119.6680	8.7337	-12.0044	-0.9206
119.7330	8.7743	-12.0571	-0.9110
119.7670	8.8085	-12.1008	-0.9018
119.7990	8.8224	-12.1182	-0.8979
119.8690	8.8573	-12.1616	-0.8883
119.9350	8.8923	-12.2041	-0.8781
119.9660	8.9347	-12.2544	-0.8648
120.0340	8.9848	-12.3122	-0.8484
120.1000	9.0211	-12.3529	-0.8372
120.1640	9.0573	-12.3928	-0.8287
120.1990	9.0941	-12.4327	-0.8223
120.2660	9.1391	-12.4809	-0.8169
120.3360	9.1847	-12.5293	-0.8134
120.3650	9.1923	-12.5373	-0.8131
120.4010	9.2225	-12.5692	-0.8126
120.4680	9.2604	-12.6092	-0.8126
120.5030	9.2983	-12.6492	-0.8125
120.5350	9.3058	-12.6572	-0.8125
120.5680	9.3361	-12.6891	-0.8125
120.6000	9.3663	-12.7211	-0.8125
120.6670	9.4042	-12.7610	-0.8125
120.7350	9.4420	-12.8009	-0.8125
120.7660	9.4798	-12.8409	-0.8125
120.8350	9.5176	-12.8808	-0.8125
120.9010	9.5630	-12.9287	-0.8125
120.9350	9.5857	-12.9527	-0.8125
120.9990	9.6235	-12.9926	-0.8125
121.0340	9.6614	-13.0325	-0.8125
121.0640	9.6689	-13.0405	-0.8125
121.1010	9.6992	-13.0725	-0.8125
121.1700	9.7370	-13.1124	-0.8125
121.2010	9.7824	-13.1603	-0.8125
121.2760	9.8051	-13.1843	-0.8125
121.3000	9.8429	-13.2242	-0.8125
121.3660	9.8807	-13.2641	-0.8125
121.3970	9.9034	-13.2881	-0.8125
121.4360	9.9261	-13.3120	-0.8125
121.4680	9.9564	-13.3440	-0.8125
121.5330	9.9866	-13.3759	-0.8125
121.5680	10.0245	-13.4159	-0.8125
121.6330	10.0623	-13.4558	-0.8125
121.6680	10.1001	-13.4957	-0.8125
121.7320	10.1455	-13.5436	-0.8125
121.7990	10.1758	-13.5756	-0.8125
121.8340	10.2060	-13.6075	-0.8125
121.9010	10.2438	-13.6475	-0.8125
121.9340	10.2817	-13.6874	-0.8125
122.0000	10.3271	-13.7353	-0.8125
122.0650	10.3498	-13.7593	-0.8124
122.1000	10.3876	-13.7992	-0.8124
122.1330	10.4178	-13.8311	-0.8124
122.1680	10.4330	-13.8471	-0.8124
122.1980	10.4632	-13.8790	-0.8124
122.2660	10.5011	-13.9190	-0.8124
122.3330	10.5389	-13.9589	-0.8124
122.3670	10.5767	-13.9988	-0.8124
122.4360	10.6221	-14.0467	-0.8124
122.4980	10.6744	-14.1019	-0.8124
122.5340	10.6751	-14.1026	-0.8124
122.5650	10.7129	-14.1426	-0.8124
122.6340	10.7507	-14.1825	-0.8124
122.6970	10.7885	-14.2224	-0.8124
122.7340	10.8339	-14.2703	-0.8124
122.7940	10.8717	-14.3103	-0.8124
122.8360	10.8793	-14.3183	-0.8124
122.8640	10.9171	-14.3582	-0.8124
122.9360	10.9625	-14.4061	-0.8124
122.9990	11.0079	-14.4540	-0.8124
123.0660	11.0457	-14.4939	-0.8124
123.0990	11.0836	-14.5339	-0.8124
123.1650	11.1214	-14.5738	-0.8124
123.2310	11.1592	-14.6137	-0.8124
123.2670	11.1971	-14.6536	-0.8124
123.3340	11.2349	-14.6936	-0.8124
123.4020	11.2727	-14.7335	-0.8124
123.4350	11.3105	-14.7734	-0.8124
123.5010	11.3559	-14.8213	-0.8124
123.5650	11.4089	-14.8772	-0.8124
123.6350	11.4467	-14.9171	-0.8124
123.7010	11.4845	-14.9571	-0.8124
123.7340	11.5224	-14.9970	-0.8124
123.8020	11.5678	-15.0449	-0.8124
123.8690	11.5980	-15.0768	-0.8124
123.9010	11.6358	-15.1168	-0.8124
123.9680	11.6812	-15.1647	-0.8124
124.0350	11.7039	-15.1886	-0.8124
124.0690	11.7418	-15.2286	-0.8124
124.1010	11.7720	-15.2605	-0.8124
124.1340	11.7796	-15.2685	-0.8124
124.1670	11.8023	-15.2924	-0.8124
124.2020	11.8325	-15.3244	-0.8124
124.2680	11.8704	-15.3643	-0.8124
124.3010	11.9082	-15.4042	-0.8124
124.3350	11.9158	-15.4122	-0.8124
124.3680	11.9385	-15.4362	-0.8124
124.3990	11.9687	-15.4681	-0.8124
124.4680	12.0065	-15.5080	-0.8123
124.4980	12.0444	-15.5480	-0.8123
124.5330	12.0519	-15.5560	-0.8123
124.5670	12.0822	-15.5879	-0.8123
124.6350	12.1200	-15.6278	-0.8123
124.6680	12.1654	-15.6757	-0.8123
124.7360	12.1957	-15.7077	-0.8123
124.8010	12.2335	-15.7476	-0.8123
124.8340	12.2789	-15.7955	-0.8123
124.8670	12.3016	-15.8194	-0.8123
124.9360	12.3395	-15.8594	-0.8123
124.9990	12.3849	-15.9073	-0.8123
125.0350	12.4151	-15.9392	-0.8123
125.1030	12.4454	-15.9712	-0.8123
125.1680	12.4833	-16.0112	-0.8128
125.2020	12.5211	-16.0514	-0.8169
125.2340	12.5511	-16.0836	-0.8215
125.2640	12.5662	-16.0999	-0.8240
125.3020	12.5962	-16.1325	-0.8298
125.3650	12.6335	-16.1737	-0.8380
125.4330	12.6704	-16.2152	-0.8474
125.4680	12.7139	-16.2651	-0.8596
125.5320	12.7354	-16.2902	-0.8660
125.6000	12.7776	-16.3406	-0.8792
125.6330	12.8191	-16.3914	-0.8930
125.7000	12.8461	-16.4254	-0.9028
125.7680	12.8863	-16.4772	-0.9172
125.8340	12.9324	-16.5384	-0.9322
125.8670	12.9585	-16.5738	-0.9383
125.9340	12.9847	-16.6096	-0.9432
125.9670	13.0175	-16.6550	-0.9477
126.0340	13.0560	-16.7088	-0.9509
126.1010	13.0750	-16.7355	-0.9516
126.1350	13.1065	-16.7797	-0.9521
126.1990	13.1443	-16.8328	-0.9521
126.2330	13.1698	-16.8686	-0.9521
126.3000	13.1953	-16.9044	-0.9521
126.3680	13.2336	-16.9582	-0.9521
126.4000	13.2655	-17.0030	-0.9521
126.4390	13.2719	-17.0120	-0.9521
126.4680	13.2974	-17.0478	-0.9521
126.5360	13.3293	-17.0926	-0.9521
126.5680	13.3676	-17.1464	-0.9521
126.6340	13.3867	-17.1733	-0.9521
126.6690	13.4186	-17.2181	-0.9522
126.7340	13.4505	-17.2629	-0.9522
126.8020	13.4824	-17.3077	-0.9522
126.8390	13.5143	-17.3525	-0.9522
126.9010	13.5526	-17.4063	-0.9522
126.9340	13.5717	-17.4332	-0.9522
126.9680	13.5972	-17.4690	-0.9522
127.0330	13.6291	-17.5138	-0.9522
127.1000	13.6610	-17.5587	-0.9522
127.1360	13.6929	-17.6035	-0.9522
127.2010	13.7312	-17.6572	-0.9522
127.2680	13.7567	-17.6931	-0.9522
127.3020	13.7886	-17.7379	-0.9522
127.3660	13.8141	-17.7737	-0.9522
127.4320	13.8524	-17.8275	-0.9522
127.4680	13.8843	-17.8723	-0.9522
127.4950	13.8971	-17.8903	-0.9522
127.5350	13.9226	-17.9261	-0.9522
127.5990	13.9545	-17.9709	-0.9522
127.6360	13.9800	-18.0068	-0.9522
127.6670	13.9928	-18.0247	-0.9522
127.7010	14.0183	-18.0605	-0.9522
127.7680	14.0502	-18.1053	-0.9522
127.8350	14.0885	-18.1591	-0.9522
127.8680	14.1140	-18.1950	-0.9522
127.9360	14.1459	-18.2398	-0.9522
127.9690	14.1778	-18.2846	-0.9522
128.0330	14.2160	-18.3384	-0.9522
128.1010	14.2415	-18.3742	-0.9523
128.1340	14.2734	-18.4190	-0.9523
128.1960	14.3117	-18.4728	-0.9523
128.2670	14.3500	-18.5266	-0.9523
128.3350	14.3882	-18.5803	-0.9523
128.3990	14.4138	-18.6162	-0.9523
128.4360	14.4456	-18.6610	-0.9523
128.4990	14.4775	-18.7058	-0.9523
128.5350	14.5030	-18.7417	-0.9523
128.5650	14.5158	-18.7596	-0.9523
128.6350	14.5477	-18.8044	-0.9523
128.6660	14.5796	-18.8492	-0.9523
128.7000	14.5860	-18.8582	-0.9523
128.7350	14.6115	-18.8940	-0.9523
128.7650	14.6370	-18.9299	-0.9523
128.8380	14.6753	-18.9836	-0.9523
128.8980	14.7135	-19.0374	-0.9523
128.9620	14.7518	-19.0912	-0.9523
129.0340	14.7837	-19.1360	-0.9523
129.0990	14.8156	-19.1808	-0.9523
129.1340	14.8475	-19.2256	-0.9522
129.2000	14.8857	-19.2794	-0.9523
129.2350	14.9113	-19.3153	-0.9523
129.3020	14.9368	-19.3511	-0.9523
129.3650	14.9687	-19.3959	-0.9523
129.4010	15.0069	-19.4497	-0.9523
129.4660	15.0325	-19.4855	-0.9523
129.5340	15.0707	-19.5393	-0.9523
129.5680	15.1026	-19.5841	-0.9523
129.6020	15.1090	-19.5931	-0.9523
129.6330	15.1281	-19.6200	-0.9523
129.6660	15.1536	-19.6558	-0.9523
129.7350	15.1855	-19.7006	-0.9523
129.7630	15.2174	-19.7454	-0.9523
129.8310	15.2493	-19.7902	-0.9523
129.9000	15.2876	-19.8440	-0.9523
129.9630	15.3258	-19.8978	-0.9523
130.0270	15.3641	-19.9516	-0.9523
130.0950	15.4088	-20.0143	-0.9523
130.1700	15.4470	-20.0681	-0.9523
130.2340	15.4917	-20.1308	-0.9523
130.3000	15.5172	-20.1667	-0.9523
130.3660	15.5489	-20.2111	-0.9511
130.4010	15.5811	-20.2559	-0.9464
130.4680	15.6204	-20.3098	-0.9388
130.5010	15.6470	-20.3458	-0.9327
130.5660	15.6738	-20.3816	-0.9264
130.6020	15.7073	-20.4257	-0.9178
130.6710	15.7480	-20.4782	-0.9065
130.7350	15.7685	-20.5042	-0.9005
130.7680	15.8029	-20.5471	-0.8900
130.8000	15.8306	-20.5810	-0.8812
130.8380	15.8446	-20.5979	-0.8767
130.9010	15.8799	-20.6398	-0.8659
130.9320	15.9147	-20.6804	-0.8575
131.0010	15.9568	-20.7288	-0.8503
131.0360	15.9856	-20.7615	-0.8467
131.1010	16.0149	-20.7945	-0.8442
131.1350	16.0445	-20.8277	-0.8425
131.2000	16.0740	-20.8609	-0.8421
131.2340	16.1108	-20.9020	-0.8420
131.3010	16.1548	-20.9513	-0.8420
131.3680	16.1841	-20.9841	-0.8420
131.4020	16.2134	-21.0170	-0.8420
131.4680	16.2574	-21.0662	-0.8420
131.4990	16.2940	-21.1072	-0.8420
131.5360	16.3086	-21.1237	-0.8420
131.5650	16.3379	-21.1565	-0.8420
131.6350	16.3673	-21.1893	-0.8420
131.6680	16.4039	-21.2304	-0.8420
131.7340	16.4478	-21.2796	-0.8420
131.8000	16.4771	-21.3124	-0.8420
131.8680	16.5211	-21.3616	-0.8420
131.8990	16.5577	-21.4027	-0.8420
131.9320	16.5651	-21.4109	-0.8420
131.9590	16.6017	-21.4519	-0.8420
132.0320	16.6456	-21.5012	-0.8420
132.1010	16.6749	-21.5340	-0.8420
132.1260	16.7116	-21.5750	-0.8420
132.2000	16.7555	-21.6243	-0.8420
132.2680	16.7995	-21.6735	-0.8420
132.3340	16.8288	-21.7063	-0.8420
132.3680	16.8728	-21.7555	-0.8420
132.4280	16.9094	-21.7966	-0.8420
132.4650	16.9167	-21.8048	-0.8420
132.5000	16.9460	-21.8376	-0.8420
132.5360	16.9826	-21.8786	-0.8420
132.6000	17.0266	-21.9279	-0.8420
132.6720	17.0486	-21.9525	-0.8420
132.6990	17.0852	-21.9935	-0.8420
132.7670	17.1218	-22.0345	-0.8420
132.8350	17.1658	-22.0838	-0.8420
132.8670	17.2024	-22.1248	-0.8420
132.8990	17.2098	-22.1330	-0.8420
132.9350	17.2391	-22.1658	-0.8420
132.9650	17.2684	-22.1987	-0.8420
133.0340	17.3050	-22.2397	-0.8419
133.1010	17.3416	-22.2807	-0.8419
133.1340	17.3783	-22.3217	-0.8419
133.1700	17.3856	-22.3299	-0.8420
133.2000	17.4149	-22.3628	-0.8420
133.2680	17.4515	-22.4038	-0.8420
133.3020	17.4955	-22.4530	-0.8420
133.3690	17.5248	-22.4859	-0.8420
133.4020	17.5541	-22.5187	-0.8420
133.4670	17.5834	-22.5515	-0.8420
133.5010	17.6127	-22.5843	-0.8420
133.5330	17.6420	-22.6172	-0.8419
133.5980	17.6860	-22.6664	-0.8420
133.6640	17.7373	-22.7238	-0.8420
133.7360	17.7739	-22.7648	-0.8419
133.7970	17.8105	-22.8059	-0.8419
133.8650	17.8545	-22.8551	-0.8419
133.9350	17.9058	-22.9125	-0.8419
133.9670	17.9204	-22.9289	-0.8419
