t	x_ekf	y_ekf	th_ekf
33.5310	8.4545	8.6880	-3.1079
33.5660	8.4105	8.6865	-3.1078
33.5990	8.3885	8.6857	-3.1077
33.6650	8.3446	8.6842	-3.1077
33.6970	8.2896	8.6824	-3.1075
33.7670	8.2347	8.6805	-3.1074
33.8340	8.1797	8.6786	-3.1073
33.8950	8.1138	8.6763	-3.1071
33.9330	8.0478	8.6741	-3.1070
34.0000	7.9928	8.6722	-3.1069
34.0660	7.9489	8.6706	-3.1068
34.1000	7.8939	8.6687	-3.1067
34.1330	7.8500	8.6672	-3.1066
34.1670	7.8280	8.6664	-3.1065
34.2000	7.7950	8.6653	-3.1064
34.2660	7.7400	8.6633	-3.1063
34.3000	7.6851	8.6614	-3.1062
34.3660	7.6301	8.6594	-3.1061
34.4310	7.5752	8.6575	-3.1060
34.4670	7.5202	8.6555	-3.1059
34.5330	7.4542	8.6532	-3.1058
34.6010	7.4103	8.6516	-3.1057
34.6330	7.3553	8.6496	-3.1056
34.6990	7.3004	8.6476	-3.1055
34.7650	7.2454	8.6456	-3.1054
34.7990	7.1904	8.6437	-3.1053
34.8650	7.1245	8.6413	-3.1052
34.9340	7.0805	8.6396	-3.1051
34.9660	7.0256	8.6376	-3.1049
35.0310	6.9596	8.6352	-3.1048
35.0630	6.9156	8.6336	-3.1047
35.1320	6.8606	8.6316	-3.1046
35.1980	6.8057	8.6295	-3.1045
35.2340	6.7508	8.6275	-3.1044
35.2650	6.7398	8.6271	-3.1044
35.2980	6.6848	8.6250	-3.1043
35.3670	6.6189	8.6226	-3.1041
35.4320	6.5749	8.6209	-3.1041
35.4670	6.5309	8.6193	-3.1040
35.5330	6.4650	8.6168	-3.1039
35.5660	6.4210	8.6151	-3.1038
35.6000	6.3990	8.6143	-3.1037
35.6350	6.3551	8.6126	-3.1037
35.6980	6.3111	8.6109	-3.1036
35.7330	6.2671	8.6093	-3.1035
35.8000	6.2122	8.6072	-3.1034
35.8300	6.1462	8.6046	-3.1033
35.8990	6.1023	8.6030	-3.1032
35.9650	6.0473	8.6008	-3.1031
35.9970	5.9923	8.5987	-3.1030
36.0650	5.9264	8.5962	-3.1028
36.1320	5.8495	8.5932	-3.1026
36.1960	5.7835	8.5906	-3.1025
36.2600	5.7175	8.5880	-3.1024
36.3000	5.7066	8.5876	-3.1024
36.3330	5.6736	8.5863	-3.1023
36.3660	5.6296	8.5846	-3.1022
36.4330	5.5747	8.5824	-3.1021
36.4670	5.5197	8.5802	-3.1021
36.5000	5.5087	8.5798	-3.1020
36.5330	5.4757	8.5785	-3.1020
36.5670	5.4208	8.5763	-3.1018
36.6330	5.3548	8.5737	-3.1017
36.6990	5.3109	8.5719	-3.1016
36.7330	5.2669	8.5702	-3.1015
36.8000	5.2120	8.5680	-3.1014
36.8320	5.1460	8.5653	-3.1013
36.9000	5.1021	8.5635	-3.1012
36.9330	5.0581	8.5617	-3.1011
37.0000	5.0031	8.5595	-3.1010
37.0330	4.9482	8.5573	-3.1010
37.0970	4.9042	8.5555	-3.1009
37.1690	4.8493	8.5533	-3.1008
37.2010	4.7943	8.5510	-3.1007
37.2670	4.7394	8.5488	-3.1006
37.3310	4.6844	8.5465	-3.1005
37.3660	4.6295	8.5442	-3.1004
37.3980	4.5855	8.5424	-3.1003
37.4310	4.5635	8.5415	-3.1003
37.4650	4.5195	8.5397	-3.1002
37.5330	4.4646	8.5374	-3.1001
37.6000	4.4096	8.5351	-3.1000
37.6300	4.3547	8.5329	-3.0999
37.7040	4.2888	8.5301	-3.0998
37.7640	4.2228	8.5273	-3.0997
37.8050	4.2118	8.5269	-3.0997
37.8330	4.1569	8.5246	-3.0996
37.8680	4.1129	8.5227	-3.0995
37.8990	4.1019	8.5223	-3.0995
37.9280	4.0580	8.5204	-3.0994
37.9980	3.9920	8.5176	-3.0993
38.0660	3.9151	8.5144	-3.0992
38.1320	3.8711	8.5125	-3.0991
38.2000	3.8272	8.5106	-3.0990
38.2300	3.7612	8.5078	-3.0989
38.2950	3.6843	8.5045	-3.0988
38.3640	3.6403	8.5026	-3.0987
38.4300	3.5744	8.4998	-3.0986
38.5000	3.4975	8.4965	-3.0984
38.5310	3.4645	8.4950	-3.0984
38.6000	3.4096	8.4927	-3.0983
38.6310	3.3546	8.4903	-3.0982
38.6670	3.3436	8.4898	-3.0982
38.7000	3.2997	8.4879	-3.0981
38.7330	3.2557	8.4860	-3.0980
38.8000	3.2008	8.4836	-3.0979
38.8330	3.1568	8.4817	-3.0979
38.8660	3.1348	8.4807	-3.0978
38.8980	3.0908	8.4788	-3.0977
38.9670	3.0469	8.4768	-3.0977
39.0000	3.0029	8.4749	-3.0976
39.0330	2.9590	8.4730	-3.0975
39.1000	2.9150	8.4710	-3.0975
39.1320	2.8711	8.4691	-3.0974
39.1670	2.8271	8.4671	-3.0973
39.2330	2.7832	8.4652	-3.0973
39.2670	2.7282	8.4627	-3.0972
39.3300	2.6623	8.4598	-3.0970
39.3980	2.6073	8.4574	-3.0970
39.4310	2.5524	8.4549	-3.0969
39.4950	2.4974	8.4524	-3.0968
39.5670	2.4425	8.4500	-3.0967
39.6000	2.3875	8.4475	-3.0966
39.6330	2.3766	8.4470	-3.0966
39.6670	2.3436	8.4455	-3.0966
39.7010	2.2887	8.4431	-3.0965
39.7640	2.2337	8.4406	-3.0964
39.8340	2.1788	8.4381	-3.0963
39.8660	2.1238	8.4356	-3.0962
39.8990	2.1128	8.4351	-3.0962
39.9320	2.0579	8.4326	-3.0961
40.0010	2.0029	8.4301	-3.0960
40.0630	1.9480	8.4276	-3.0958
40.0980	1.8931	8.4251	-3.0958
40.1660	1.8271	8.4220	-3.0956
40.2330	1.7612	8.4190	-3.0956
40.2660	1.7282	8.4175	-3.0955
40.3330	1.6733	8.4149	-3.0954
40.3670	1.6184	8.4124	-3.0953
40.3990	1.6074	8.4119	-3.0953
40.4320	1.5634	8.4099	-3.0952
40.5000	1.5085	8.4073	-3.0951
40.5290	1.4535	8.4047	-3.0950
40.5990	1.4096	8.4027	-3.0950
40.6330	1.3546	8.4001	-3.0949
40.7000	1.2887	8.3971	-3.0948
40.7650	1.2558	8.3955	-3.0948
40.7990	1.2008	8.3929	-3.0947
40.8680	1.1349	8.3898	-3.0945
40.8980	1.0909	8.3878	-3.0944
40.9650	1.0360	8.3852	-3.0943
41.0320	0.9811	8.3826	-3.0943
41.0640	0.9261	8.3800	-3.0942
41.1280	0.8712	8.3773	-3.0941
41.1970	0.8162	8.3747	-3.0940
41.2330	0.7503	8.3716	-3.0939
41.3000	0.7174	8.3700	-3.0938
41.3310	0.6734	8.3679	-3.0938
41.3660	0.6295	8.3658	-3.0937
41.4350	0.5745	8.3632	-3.0936
41.4650	0.5196	8.3605	-3.0935
41.5020	0.5086	8.3600	-3.0935
41.5340	0.4646	8.3579	-3.0935
41.6000	0.4097	8.3552	-3.0934
41.6330	0.3548	8.3526	-3.0933
41.6670	0.3438	8.3521	-3.0933
41.6990	0.3108	8.3505	-3.0932
41.7340	0.2559	8.3478	-3.0931
41.7990	0.2010	8.3451	-3.0930
41.8650	0.1350	8.3419	-3.0929
41.9320	0.0581	8.3382	-3.0928
42.0000	0.0142	8.3360	-3.0927
42.0330	-0.0408	8.3333	-3.0926
42.1000	-0.0847	8.3312	-3.0925
42.1330	-0.1396	8.3285	-3.0924
42.2000	-0.1946	8.3258	-3.0924
42.2320	-0.2385	8.3236	-3.0923
42.2650	-0.2605	8.3225	-3.0923
42.2980	-0.3044	8.3203	-3.0922
42.3610	-0.3594	8.3176	-3.0921
42.4300	-0.4253	8.3144	-3.0920
42.4980	-0.4912	8.3111	-3.0919
42.5620	-0.5571	8.3078	-3.0918
42.6240	-0.6230	8.3045	-3.0917
42.6660	-0.6450	8.3034	-3.0917
42.6920	-0.7000	8.3007	-3.0916
42.7570	-0.7659	8.2974	-3.0915
42.8330	-0.8318	8.2941	-3.0914
42.8960	-0.9087	8.2902	-3.0913
42.9640	-0.9526	8.2880	-3.0912
43.0340	-1.0185	8.2847	-3.0912
43.0630	-1.0735	8.2819	-3.0911
43.1000	-1.0845	8.2813	-3.0911
43.1330	-1.1284	8.2791	-3.0910
43.2010	-1.1833	8.2763	-3.0909
43.2280	-1.2369	8.2736	-3.0896
43.3000	-1.2908	8.2705	-3.0837
43.3320	-1.3470	8.2669	-3.0745
43.3680	-1.3584	8.2661	-3.0724
43.4320	-1.4152	8.2618	-3.0619
43.4650	-1.4710	8.2571	-3.0526
43.5310	-1.5374	8.2507	-3.0400
43.6000	-1.6140	8.2422	-3.0240
43.6680	-1.6682	8.2354	-3.0120
43.7330	-1.7336	8.2264	-2.9985
43.7660	-1.7769	8.2199	-2.9886
43.8010	-1.7984	8.2166	-2.9837
43.8340	-1.8412	8.2095	-2.9734
43.8980	-1.8841	8.2020	-2.9631
43.9320	-1.9379	8.1919	-2.9509
43.9990	-2.0021	8.1789	-2.9361
44.0650	-2.0450	8.1698	-2.9267
44.0990	-2.0879	8.1602	-2.9174
44.1660	-2.1307	8.1502	-2.9078
44.1970	-2.1838	8.1372	-2.8956
44.2660	-2.2474	8.1206	-2.8804
44.3310	-2.3218	8.1000	-2.8637
44.3980	-2.3748	8.0845	-2.8518
44.4650	-2.4276	8.0684	-2.8399
44.4980	-2.4799	8.0517	-2.8278
44.5360	-2.4904	8.0483	-2.8254
44.5670	-2.5427	8.0308	-2.8134
44.6320	-2.6050	8.0090	-2.7989
44.6990	-2.6567	7.9902	-2.7865
44.7320	-2.7081	7.9708	-2.7740
44.7650	-2.7183	7.9668	-2.7715
44.8320	-2.7697	7.9465	-2.7592
44.8620	-2.8205	7.9256	-2.7469
44.9290	-2.8814	7.8997	-2.7318
45.0050	-2.9418	7.8729	-2.7170
45.0630	-3.0017	7.8452	-2.7018
45.0990	-3.0413	7.8263	-2.6916
45.1630	-3.0809	7.8069	-2.6815
45.2320	-3.1401	7.7769	-2.6667
45.2650	-3.1985	7.7463	-2.6517
45.3320	-3.2373	7.7253	-2.6416
45.3990	-3.2853	7.6987	-2.6290
45.4640	-3.3427	7.6658	-2.6136
45.4980	-3.3995	7.6320	-2.5984
45.5650	-3.4276	7.6149	-2.5907
45.6000	-3.4744	7.5857	-2.5780
45.6660	-3.5207	7.5560	-2.5654
45.6990	-3.5666	7.5257	-2.5527
45.7660	-3.6122	7.4948	-2.5401
45.8340	-3.6573	7.4634	-2.5275
45.8680	-3.7020	7.4314	-2.5147
45.9330	-3.7553	7.3921	-2.4993
46.0000	-3.7815	7.3723	-2.4916
46.0320	-3.8166	7.3454	-2.4816
46.0670	-3.8512	7.3182	-2.4715
46.1320	-3.8939	7.2838	-2.4588
46.1660	-3.9364	7.2489	-2.4460
46.2010	-3.9449	7.2417	-2.4434
46.2320	-3.9784	7.2133	-2.4332
46.2990	-4.0199	7.1772	-2.4204
46.3330	-4.0610	7.1406	-2.4076
46.3970	-4.1016	7.1035	-2.3947
46.4630	-4.1417	7.0658	-2.3818
46.5310	-4.1813	7.0276	-2.3689
46.5660	-4.2206	6.9888	-2.3561
46.6320	-4.2591	6.9497	-2.3433
46.6970	-4.3049	6.9020	-2.3279
46.7320	-4.3499	6.8536	-2.3127
46.7660	-4.3572	6.8456	-2.3101
46.8000	-4.3867	6.8129	-2.2997
46.8670	-4.4231	6.7716	-2.2867
46.8970	-4.4589	6.7298	-2.2740
46.9320	-4.4659	6.7215	-2.2714
46.9660	-4.4941	6.6877	-2.2612
46.9990	-4.5220	6.6535	-2.2510
47.0330	-4.5289	6.6449	-2.2484
47.0670	-4.5564	6.6105	-2.2382
47.0990	-4.5834	6.5757	-2.2280
47.1670	-4.6166	6.5321	-2.2153
47.2310	-4.6558	6.4790	-2.2003
47.3000	-4.6816	6.4432	-2.1902
47.3310	-4.7070	6.4072	-2.1800
47.3580	-4.7319	6.3710	-2.1698
47.3980	-4.7565	6.3346	-2.1595
47.4660	-4.7867	6.2887	-2.1464
47.5310	-4.8164	6.2422	-2.1335
47.5980	-4.8512	6.1861	-2.1182
47.6340	-4.8846	6.1302	-2.1030
47.6660	-4.8906	6.1200	-2.1002
47.6990	-4.9126	6.0818	-2.0901
47.7670	-4.9342	6.0435	-2.0798
47.7990	-4.9607	5.9954	-2.0670
47.8640	-4.9916	5.9371	-2.0518
47.8990	-5.0118	5.8979	-2.0417
47.9630	-5.0315	5.8586	-2.0315
48.0310	-5.0557	5.8091	-2.0185
48.0660	-5.0791	5.7594	-2.0059
48.1280	-5.1065	5.6992	-1.9907
48.1980	-5.1372	5.6286	-1.9729
48.2650	-5.1541	5.5882	-1.9626
48.2990	-5.1748	5.5372	-1.9499
48.3680	-5.1949	5.4857	-1.9372
48.4310	-5.2142	5.4343	-1.9244
48.5000	-5.2366	5.3721	-1.9092
48.5300	-5.2544	5.3202	-1.8967
48.5660	-5.2614	5.2994	-1.8916
48.6270	-5.2784	5.2471	-1.8790
48.6680	-5.2978	5.1841	-1.8640
48.7330	-5.3073	5.1523	-1.8566
48.7990	-5.3255	5.0886	-1.8411
48.8310	-5.3425	5.0249	-1.8252
48.8940	-5.3533	4.9824	-1.8149
48.9650	-5.3687	4.9183	-1.7992
49.0340	-5.3854	4.8435	-1.7826
49.1000	-5.3966	4.7897	-1.7708
49.1650	-5.4072	4.7354	-1.7580
49.1980	-5.4171	4.6811	-1.7453
49.2680	-5.4280	4.6161	-1.7308
49.3010	-5.4348	4.5725	-1.7210
49.3670	-5.4426	4.5178	-1.7083
49.4330	-5.4497	4.4637	-1.6954
49.4670	-5.4564	4.4091	-1.6889
49.4970	-5.4577	4.3983	-1.6880
49.5320	-5.4628	4.3545	-1.6854
49.6000	-5.4690	4.2998	-1.6838
49.6350	-5.4752	4.2452	-1.6833
49.6670	-5.4764	4.2343	-1.6833
49.7010	-5.4813	4.1906	-1.6832
49.7660	-5.4875	4.1360	-1.6830
49.8000	-5.4936	4.0814	-1.6829
49.8660	-5.5010	4.0159	-1.6826
49.9330	-5.5059	3.9722	-1.6825
49.9660	-5.5108	3.9286	-1.6824
50.0020	-5.5157	3.8849	-1.6823
50.0640	-5.5206	3.8412	-1.6822
50.1310	-5.5279	3.7757	-1.6821
50.1680	-5.5352	3.7102	-1.6819
50.2290	-5.5401	3.6665	-1.6819
50.3020	-5.5474	3.6010	-1.6817
50.3330	-5.5535	3.5464	-1.6816
50.3700	-5.5547	3.5355	-1.6816
50.3990	-5.5596	3.4918	-1.6815
50.4330	-5.5644	3.4481	-1.6815
50.4660	-5.5656	3.4372	-1.6814
50.4990	-5.5693	3.4044	-1.6814
50.5300	-5.5753	3.3498	-1.6813
50.6010	-5.5814	3.2952	-1.6812
50.6680	-5.5874	3.2405	-1.6811
50.7000	-5.5935	3.1859	-1.6810
50.7330	-5.5947	3.1750	-1.6809
50.7670	-5.5995	3.1313	-1.6809
50.8300	-5.6055	3.0767	-1.6807
50.8640	-5.6116	3.0220	-1.6806
50.9330	-5.6176	2.9674	-1.6805
50.9660	-5.6224	2.9237	-1.6804
50.9990	-5.6248	2.9018	-1.6804
51.0240	-5.6284	2.8691	-1.6803
51.1000	-5.6344	2.8144	-1.6802
51.1310	-5.6404	2.7598	-1.6801
51.1660	-5.6416	2.7488	-1.6801
51.1990	-5.6464	2.7051	-1.6800
51.2330	-5.6512	2.6614	-1.6799
51.3000	-5.6572	2.6068	-1.6798
51.3280	-5.6620	2.5631	-1.6798
51.3660	-5.6644	2.5412	-1.6797
51.3980	-5.6692	2.4975	-1.6796
51.4660	-5.6739	2.4538	-1.6796
51.4990	-5.6787	2.4100	-1.6795
51.5670	-5.6847	2.3554	-1.6794
51.5960	-5.6918	2.2898	-1.6793
51.6680	-5.6966	2.2461	-1.6792
51.7000	-5.7025	2.1914	-1.6791
51.7660	-5.7097	2.1258	-1.6790
51.8320	-5.7144	2.0821	-1.6790
51.8640	-5.7191	2.0384	-1.6789
51.9000	-5.7239	1.9946	-1.6788
51.9680	-5.7298	1.9400	-1.6787
52.0320	-5.7369	1.8744	-1.6786
52.0990	-5.7452	1.7978	-1.6784
52.1670	-5.7499	1.7541	-1.6783
52.1990	-5.7546	1.7104	-1.6783
52.2640	-5.7605	1.6557	-1.6782
52.2990	-5.7664	1.6010	-1.6781
52.3660	-5.7723	1.5464	-1.6780
52.3990	-5.7782	1.4917	-1.6779
52.4330	-5.7794	1.4807	-1.6779
52.4670	-5.7829	1.4479	-1.6778
52.5000	-5.7888	1.3933	-1.6777
52.5680	-5.7958	1.3277	-1.6776
52.6350	-5.8005	1.2839	-1.6776
52.6990	-5.8063	1.2292	-1.6774
52.7310	-5.8134	1.1636	-1.6773
52.8000	-5.8204	1.0980	-1.6772
52.8330	-5.8239	1.0652	-1.6771
52.9010	-5.8297	1.0105	-1.6771
52.9680	-5.8355	0.9558	-1.6770
52.9930	-5.8414	0.9011	-1.6769
53.0290	-5.8425	0.8902	-1.6769
53.0640	-5.8484	0.8355	-1.6768
53.1330	-5.8542	0.7808	-1.6767
53.1660	-5.8588	0.7371	-1.6766
53.2000	-5.8611	0.7152	-1.6766
53.2300	-5.8658	0.6715	-1.6765
53.2950	-5.8716	0.6168	-1.6764
53.3640	-5.8785	0.5512	-1.6763
53.4320	-5.8866	0.4746	-1.6762
53.4980	-5.8913	0.4308	-1.6762
53.5330	-5.8971	0.3761	-1.6761
53.6000	-5.9040	0.3105	-1.6760
53.6670	-5.9109	0.2449	-1.6758
53.7320	-5.9155	0.2011	-1.6758
53.7650	-5.9213	0.1464	-1.6757
53.8300	-5.9270	0.0917	-1.6756
53.8650	-5.9328	0.0371	-1.6755
53.9330	-5.9385	-0.0176	-1.6754
54.0010	-5.9443	-0.0723	-1.6753
54.0330	-5.9500	-0.1270	-1.6752
54.1010	-5.9569	-0.1927	-1.6750
54.1670	-5.9603	-0.2255	-1.6750
54.1990	-5.9660	-0.2802	-1.6749
54.2670	-5.9717	-0.3349	-1.6748
54.2980	-5.9786	-0.4005	-1.6747
54.3680	-5.9820	-0.4333	-1.6747
54.4010	-5.9877	-0.4880	-1.6746
54.4650	-5.9945	-0.5537	-1.6744
54.5310	-5.9991	-0.5975	-1.6743
54.5650	-6.0048	-0.6522	-1.6742
54.6320	-6.0116	-0.7178	-1.6741
54.6970	-6.0184	-0.7834	-1.6740
54.7670	-6.0252	-0.8491	-1.6739
54.8000	-6.0286	-0.8819	-1.6739
54.8680	-6.0342	-0.9366	-1.6738
54.9000	-6.0399	-0.9913	-1.6737
54.9340	-6.0410	-1.0023	-1.6737
54.9660	-6.0444	-1.0351	-1.6737
55.0000	-6.0501	-1.0898	-1.6736
55.0640	-6.0568	-1.1555	-1.6735
55.1320	-6.0613	-1.1992	-1.6734
55.1680	-6.0670	-1.2539	-1.6733
55.2310	-6.0726	-1.3087	-1.6732
55.3000	-6.0782	-1.3634	-1.6732
55.3300	-6.0838	-1.4181	-1.6731
55.4000	-6.0894	-1.4728	-1.6730
55.4330	-6.0951	-1.5275	-1.6729
55.4650	-6.0962	-1.5384	-1.6729
55.5320	-6.1018	-1.5932	-1.6728
55.5670	-6.1085	-1.6588	-1.6727
55.6310	-6.1118	-1.6916	-1.6727
55.6670	-6.1174	-1.7464	-1.6726
55.7310	-6.1237	-1.8102	-1.6686
55.7670	-6.1279	-1.8541	-1.6636
55.8320	-6.1327	-1.9094	-1.6558
55.9000	-6.1371	-1.9655	-1.6460
55.9310	-6.1410	-2.0215	-1.6344
56.0020	-6.1436	-2.0659	-1.6241
56.0650	-6.1461	-2.1210	-1.6104
56.0980	-6.1481	-2.1867	-1.5940
56.1620	-6.1491	-2.2523	-1.5802
56.1990	-6.1492	-2.2633	-1.5780
56.2300	-6.1493	-2.3179	-1.5675
56.2980	-6.1488	-2.3727	-1.5574
56.3670	-6.1478	-2.4278	-1.5477
56.4000	-6.1461	-2.4831	-1.5359
56.4670	-6.1433	-2.5493	-1.5215
56.4990	-6.1421	-2.5715	-1.5171
56.5340	-6.1415	-2.5826	-1.5149
56.5680	-6.1373	-2.6490	-1.5018
56.6330	-6.1313	-2.7255	-1.4843
56.7000	-6.1273	-2.7689	-1.4743
56.7740	-6.1216	-2.8235	-1.4622
56.8000	-6.1153	-2.8782	-1.4506
56.8630	-6.1084	-2.9328	-1.4391
56.9330	-6.1008	-2.9873	-1.4274
56.9670	-6.0926	-3.0418	-1.4159
57.0260	-6.0818	-3.1071	-1.4020
57.0980	-6.0742	-3.1507	-1.3933
57.1290	-6.0641	-3.2048	-1.3814
57.1990	-6.0512	-3.2693	-1.3667
57.2640	-6.0374	-3.3335	-1.3516
57.3350	-6.0198	-3.4092	-1.3363
57.4020	-6.0066	-3.4631	-1.3253
57.4640	-5.9928	-3.5166	-1.3137
57.5320	-5.9755	-3.5803	-1.2992
57.5660	-5.9726	-3.5909	-1.2968
57.5990	-5.9574	-3.6435	-1.2844
57.6340	-5.9384	-3.7061	-1.2689
57.6660	-5.9351	-3.7164	-1.2662
57.7030	-5.9252	-3.7476	-1.2586
57.7690	-5.9080	-3.7995	-1.2457
57.7990	-5.8903	-3.8509	-1.2323
57.8680	-5.8681	-3.9122	-1.2161
57.8980	-5.8526	-3.9535	-1.2056
57.9670	-5.8366	-3.9945	-1.1955
58.0330	-5.8160	-4.0459	-1.1832
58.0660	-5.7904	-4.1073	-1.1691
58.1320	-5.7774	-4.1375	-1.1617
58.1660	-5.7552	-4.1876	-1.1491
58.2330	-5.7278	-4.2474	-1.1338
58.2630	-5.7090	-4.2871	-1.1237
58.3320	-5.6848	-4.3367	-1.1111
58.4000	-5.6549	-4.3957	-1.0961
58.4320	-5.6346	-4.4348	-1.0860
58.4980	-5.6139	-4.4736	-1.0758
58.5330	-5.5874	-4.5219	-1.0630
58.6010	-5.5603	-4.5698	-1.0503
58.6670	-5.5326	-4.6174	-1.0377
58.6970	-5.5044	-4.6644	-1.0249
58.7320	-5.4987	-4.6738	-1.0223
58.7660	-5.4754	-4.7113	-1.0120
58.8030	-5.4519	-4.7486	-1.0017
58.8640	-5.4219	-4.7947	-0.9888
58.9320	-5.3913	-4.8406	-0.9759
58.9660	-5.3600	-4.8861	-0.9632
59.0330	-5.3284	-4.9309	-0.9505
59.0670	-5.2961	-4.9754	-0.9376
59.0980	-5.2896	-4.9842	-0.9351
59.1330	-5.2698	-5.0108	-0.9274
59.1660	-5.2364	-5.0548	-0.9147
59.2340	-5.1957	-5.1067	-0.8994
59.3010	-5.1682	-5.1410	-0.8893
59.3310	-5.1332	-5.1835	-0.8765
59.3990	-5.0906	-5.2338	-0.8611
59.4670	-5.0688	-5.2589	-0.8534
59.5000	-5.0398	-5.2918	-0.8430
59.5280	-5.0103	-5.3246	-0.8328
59.5990	-4.9731	-5.3649	-0.8198
59.6640	-4.9276	-5.4128	-0.8044
59.7330	-4.8814	-5.4600	-0.7890
59.7660	-4.8424	-5.4988	-0.7761
59.8000	-4.8345	-5.5065	-0.7735
59.8310	-4.8029	-5.5370	-0.7632
59.8990	-4.7628	-5.5749	-0.7504
59.9320	-4.7142	-5.6194	-0.7348
59.9980	-4.6813	-5.6488	-0.7244
60.0670	-4.6315	-5.6922	-0.7088
60.1010	-4.5896	-5.7276	-0.6958
60.1320	-4.5727	-5.7416	-0.6906
60.1640	-4.5471	-5.7626	-0.6828
60.2330	-4.5041	-5.7971	-0.6700
60.3010	-4.4608	-5.8309	-0.6570
60.3300	-4.4170	-5.8642	-0.6440
60.4020	-4.3728	-5.8969	-0.6311
60.4330	-4.3281	-5.9291	-0.6181
60.4950	-4.2740	-5.9669	-0.6028
60.5680	-4.2376	-5.9916	-0.5925
60.5980	-4.2010	-6.0159	-0.5822
60.6660	-4.1641	-6.0399	-0.5720
60.7000	-4.1176	-6.0694	-0.5591
60.7670	-4.0613	-6.1040	-0.5439
60.8000	-4.0235	-6.1266	-0.5337
60.8640	-3.9760	-6.1542	-0.5211
60.9320	-3.9282	-6.1812	-0.5085
60.9990	-3.8701	-6.2130	-0.4933
61.0310	-3.8216	-6.2386	-0.4805
61.0680	-3.8020	-6.2487	-0.4755
61.1000	-3.7628	-6.2687	-0.4654
61.1660	-3.7135	-6.2930	-0.4528
61.2000	-3.6638	-6.3168	-0.4403
61.2650	-3.6139	-6.3399	-0.4277
61.3320	-3.5535	-6.3668	-0.4123
61.4000	-3.5132	-6.3841	-0.4023
61.4340	-3.4726	-6.4011	-0.3922
61.4660	-3.4216	-6.4218	-0.3792
61.5310	-3.3702	-6.4419	-0.3664
61.5970	-3.3186	-6.4613	-0.3537
61.6660	-3.2670	-6.4799	-0.3404
61.7000	-3.2047	-6.5014	-0.3243
61.7680	-3.1420	-6.5219	-0.3088
61.8010	-3.1106	-6.5318	-0.3012
61.8670	-3.0685	-6.5446	-0.2911
61.8980	-3.0262	-6.5570	-0.2811
61.9630	-2.9733	-6.5719	-0.2684
62.0330	-2.9096	-6.5888	-0.2535
62.0660	-2.8454	-6.6049	-0.2386
62.1320	-2.8131	-6.6126	-0.2308
62.1670	-2.7597	-6.6248	-0.2180
62.2340	-2.6951	-6.6385	-0.2034
62.3000	-2.6521	-6.6472	-0.1934
62.3330	-2.5980	-6.6574	-0.1809
62.3980	-2.5330	-6.6687	-0.1658
62.4650	-2.4895	-6.6757	-0.1557
62.5000	-2.4350	-6.6839	-0.1428
62.5320	-2.3915	-6.6899	-0.1328
62.5680	-2.3697	-6.6928	-0.1281
62.6000	-2.3262	-6.6982	-0.1220
62.6660	-2.2825	-6.7035	-0.1185
62.7260	-2.2278	-6.7099	-0.1161
62.7670	-2.1732	-6.7163	-0.1152
62.8340	-2.1186	-6.7226	-0.1150
62.8680	-2.0640	-6.7289	-0.1148
62.9000	-2.0531	-6.7301	-0.1148
62.9290	-2.0094	-6.7352	-0.1147
63.0010	-1.9548	-6.7414	-0.1146
63.0330	-1.9003	-6.7477	-0.1145
63.0990	-1.8348	-6.7552	-0.1144
63.1340	-1.7911	-6.7603	-0.1143
63.1980	-1.7475	-6.7653	-0.1142
63.2320	-1.6929	-6.7715	-0.1140
63.2990	-1.6274	-6.7790	-0.1139
63.3660	-1.5837	-6.7840	-0.1138
63.4000	-1.5401	-6.7890	-0.1137
63.4650	-1.4964	-6.7940	-0.1136
63.5000	-1.4418	-6.8002	-0.1135
63.5640	-1.3763	-6.8077	-0.1134
63.6330	-1.3687	-6.8085	-0.1122
63.6670	-1.3619	-6.8093	-0.1111
63.7010	-1.3606	-6.8094	-0.1110
63.7310	-1.3554	-6.8100	-0.1105
63.7960	-1.3515	-6.8104	-0.1100
63.8670	-1.3515	-6.8104	-0.1095
63.9000	-1.3524	-6.8103	-0.1094
63.9650	-1.3536	-6.8102	-0.1093
64.0290	-1.3550	-6.8100	-0.1092
64.0970	-1.3559	-6.8099	-0.1091
64.1630	-1.3570	-6.8098	-0.1090
64.2320	-1.3581	-6.8097	-0.1090
64.2980	-1.3592	-6.8096	-0.1089
64.3630	-1.3600	-6.8095	-0.1088
64.4000	-1.3608	-6.8094	-0.1087
64.4650	-1.3617	-6.8093	-0.1086
64.5300	-1.3622	-6.8092	-0.1086
64.6000	-1.3629	-6.8092	-0.1085
64.6340	-1.3636	-6.8091	-0.1084
64.6990	-1.3642	-6.8090	-0.1083
64.7670	-1.3648	-6.8090	-0.1083
64.7980	-1.3654	-6.8089	-0.1082
64.8330	-1.3655	-6.8089	-0.1082
64.8660	-1.3659	-6.8088	-0.1081
64.8990	-1.3663	-6.8088	-0.1080
64.9650	-1.3668	-6.8087	-0.1080
65.0310	-1.3674	-6.8087	-0.1079
65.0670	-1.3678	-6.8086	-0.1078
65.1340	-1.3682	-6.8086	-0.1078
65.1660	-1.3685	-6.8086	-0.1077
65.2010	-1.3687	-6.8085	-0.1077
65.2330	-1.3690	-6.8085	-0.1076
65.3000	-1.3693	-6.8085	-0.1075
65.3330	-1.3697	-6.8084	-0.1075
