t	x_truth	y_truth	th_truth
38.6350	18.0728	23.0518	2.0269
38.6350	18.0655	23.0594	2.0290
38.6380	18.0582	23.0669	2.0311
38.6490	18.0509	23.0745	2.0333
38.6980	18.0435	23.0820	2.0354
38.6980	18.0361	23.0896	2.0375
38.6980	18.0288	23.0971	2.0396
38.6980	18.0214	23.1046	2.0417
38.6980	18.0140	23.1121	2.0438
38.7540	17.9915	23.1344	2.0502
38.7540	17.9764	23.1492	2.0545
38.8140	17.9689	23.1566	2.0566
38.8140	17.9613	23.1639	2.0588
38.8140	17.9537	23.1712	2.0610
38.8140	17.9462	23.1786	2.0631
38.8140	17.9386	23.1859	2.0652
38.8140	17.9310	23.1931	2.0674
38.8740	17.9157	23.2076	2.0717
38.8740	17.9080	23.2149	2.0738
38.8740	17.9003	23.2221	2.0760
38.8740	17.8850	23.2365	2.0802
38.9350	17.8772	23.2436	2.0824
38.9350	17.8695	23.2508	2.0845
38.9350	17.8617	23.2579	2.0867
38.9350	17.8540	23.2650	2.0888
38.9350	17.8462	23.2721	2.0910
38.9350	17.8384	23.2792	2.0931
38.9930	17.8228	23.2933	2.0975
38.9930	17.7992	23.3143	2.1039
38.9930	17.7913	23.3212	2.1060
39.0550	17.7675	23.3420	2.1125
39.0550	17.7436	23.3626	2.1190
39.1090	17.7355	23.3694	2.1212
39.1090	17.7274	23.3762	2.1234
39.1090	17.7193	23.3830	2.1256
39.1090	17.7113	23.3898	2.1277
39.1090	17.7033	23.3965	2.1299
39.1090	17.6953	23.4032	2.1321
39.1590	17.6872	23.4099	2.1343
39.1590	17.6791	23.4166	2.1365
39.1590	17.6628	23.4299	2.1408
39.1590	17.6546	23.4365	2.1430
39.1690	17.6464	23.4432	2.1451
39.1780	17.6382	23.4498	2.1473
39.2310	17.6217	23.4629	2.1517
39.2310	17.5969	23.4825	2.1582
39.2850	17.5552	23.5148	2.1692
39.3470	17.5300	23.5339	2.1758
39.3470	17.5047	23.5528	2.1824
39.4130	17.4792	23.5717	2.1890
39.4130	17.4535	23.5903	2.1958
39.4130	17.4449	23.5965	2.1980
39.4800	17.4190	23.6149	2.2045
39.4800	17.3931	23.6331	2.2111
39.4800	17.3845	23.6392	2.2133
39.5390	17.3497	23.6631	2.2221
39.5390	17.3322	23.6750	2.2265
39.5480	17.3235	23.6809	2.2287
39.5640	17.3147	23.6867	2.2309
39.6220	17.2793	23.7100	2.2398
39.6220	17.2616	23.7215	2.2443
39.6840	17.2527	23.7272	2.2466
39.6840	17.2437	23.7330	2.2488
39.6840	17.2348	23.7387	2.2510
39.6840	17.2259	23.7444	2.2533
39.6840	17.2170	23.7500	2.2555
39.6840	17.2081	23.7557	2.2577
39.7470	17.1902	23.7669	2.2621
39.7470	17.1633	23.7834	2.2688
39.7470	17.1543	23.7889	2.2710
39.8080	17.1361	23.7998	2.2755
39.8080	17.0997	23.8215	2.2845
39.8080	17.0905	23.8268	2.2868
39.8570	17.0722	23.8375	2.2912
39.8570	17.0631	23.8428	2.2935
39.8570	17.0539	23.8481	2.2957
39.8580	17.0447	23.8534	2.2979
39.8680	17.0356	23.8586	2.3001
39.9260	17.0263	23.8638	2.3024
39.9260	17.0079	23.8742	2.3068
39.9260	16.9894	23.8844	2.3113
39.9860	16.9802	23.8895	2.3135
39.9860	16.9709	23.8946	2.3158
39.9860	16.9616	23.8997	2.3180
39.9860	16.9524	23.9047	2.3202
39.9860	16.9431	23.9097	2.3224
39.9860	16.9337	23.9147	2.3247
40.0420	16.9151	23.9246	2.3292
40.0420	16.8870	23.9393	2.3359
40.0420	16.8777	23.9442	2.3381
40.0890	16.8495	23.9587	2.3448
40.0890	16.8400	23.9635	2.3471
40.0890	16.8306	23.9682	2.3493
40.0980	16.8212	23.9730	2.3515
40.1070	16.8117	23.9777	2.3538
40.1580	16.7832	23.9917	2.3605
40.1580	16.7641	24.0010	2.3650
40.2060	16.7546	24.0056	2.3673
40.2060	16.7356	24.0147	2.3717
40.2060	16.7260	24.0192	2.3740
40.2080	16.7164	24.0237	2.3762
40.2180	16.7069	24.0282	2.3785
40.2620	16.6973	24.0327	2.3807
40.2620	16.6781	24.0416	2.3852
40.2620	16.6684	24.0460	2.3874
40.3100	16.6201	24.0677	2.3986
40.3600	16.6104	24.0720	2.4008
40.3600	16.6007	24.0763	2.4030
40.3600	16.5910	24.0806	2.4053
40.3600	16.5716	24.0890	2.4098
40.4160	16.5619	24.0931	2.4120
40.4160	16.5521	24.0972	2.4143
40.4160	16.5424	24.1013	2.4166
40.4160	16.5326	24.1054	2.4189
40.4160	16.5228	24.1096	2.4211
40.4740	16.5130	24.1137	2.4234
40.4740	16.5032	24.1177	2.4256
40.4740	16.4934	24.1218	2.4278
40.4740	16.4835	24.1257	2.4301
40.4740	16.4736	24.1297	2.4324
40.4740	16.4637	24.1336	2.4347
40.5320	16.4341	24.1453	2.4414
40.5320	16.4045	24.1568	2.4482
40.5870	16.3949	24.1608	2.4502
40.5870	16.3853	24.1649	2.4520
40.5870	16.3758	24.1691	2.4536
40.5870	16.3664	24.1734	2.4552
40.5870	16.3569	24.1777	2.4566
40.5910	16.3476	24.1821	2.4579
40.5980	16.3382	24.1865	2.4592
40.6480	16.3195	24.1955	2.4613
40.6480	16.2916	24.2093	2.4640
40.7050	16.2638	24.2236	2.4657
40.7050	16.2454	24.2333	2.4665
40.7570	16.2270	24.2432	2.4669
40.7570	16.1995	24.2586	2.4671
40.8060	16.1814	24.2692	2.4671
40.8060	16.1547	24.2856	2.4666
40.8560	16.1458	24.2912	2.4664
40.8560	16.1371	24.2969	2.4661
40.8560	16.1284	24.3027	2.4658
40.8560	16.1197	24.3085	2.4655
40.8560	16.1111	24.3144	2.4651
40.9060	16.1026	24.3204	2.4646
40.9060	16.0859	24.3325	2.4636
40.9060	16.0776	24.3388	2.4631
40.9060	16.0693	24.3451	2.4625
40.9530	16.0531	24.3579	2.4611
40.9530	16.0292	24.3778	2.4588
41.0040	16.0137	24.3914	2.4571
41.0040	15.9910	24.4125	2.4542
41.0540	15.9690	24.4342	2.4510
41.0540	15.9547	24.4490	2.4487
41.1000	15.9407	24.4642	2.4462
41.1000	15.9202	24.4877	2.4421
41.1530	15.9135	24.4957	2.4407
41.1530	15.9069	24.5037	2.4392
41.1530	15.8939	24.5200	2.4362
41.1530	15.8876	24.5283	2.4347
41.2040	15.8813	24.5366	2.4331
41.2040	15.8751	24.5450	2.4314
41.2040	15.8690	24.5534	2.4297
41.2040	15.8629	24.5620	2.4280
41.2040	15.8570	24.5706	2.4263
41.2660	15.8511	24.5792	2.4245
41.2660	15.8452	24.5880	2.4227
41.2660	15.8395	24.5967	2.4209
41.2660	15.8338	24.6055	2.4190
41.2660	15.8282	24.6143	2.4171
41.2660	15.8226	24.6232	2.4151
41.3200	15.8115	24.6411	2.4111
41.3200	15.7953	24.6683	2.4050
41.3200	15.7900	24.6774	2.4028
41.3690	15.7846	24.6865	2.4008
41.3690	15.7793	24.6955	2.3987
41.3690	15.7740	24.7046	2.3967
41.3690	15.7688	24.7137	2.3946
41.3690	15.7636	24.7227	2.3926
41.3790	15.7584	24.7317	2.3906
41.3900	15.7533	24.7408	2.3885
41.4420	15.7433	24.7589	2.3843
41.4420	15.7284	24.7863	2.3780
41.4910	15.7235	24.7954	2.3759
41.4910	15.7187	24.8046	2.3738
41.4910	15.7138	24.8137	2.3716
41.4910	15.7091	24.8229	2.3695
41.4910	15.7043	24.8321	2.3673
41.5450	15.6996	24.8413	2.3651
41.5450	15.6949	24.8506	2.3629
41.5450	15.6903	24.8598	2.3607
41.5450	15.6858	24.8691	2.3585
41.5450	15.6812	24.8784	2.3562
41.6090	15.6767	24.8877	2.3539
41.6090	15.6722	24.8971	2.3516
41.6090	15.6677	24.9064	2.3493
41.6090	15.6632	24.9157	2.3471
41.6090	15.6587	24.9251	2.3449
41.6090	15.6497	24.9438	2.3405
41.6580	15.6361	24.9719	2.3340
41.6580	15.6315	24.9813	2.3319
41.6580	15.6269	24.9906	2.3298
41.6680	15.6223	25.0000	2.3278
41.6780	15.6178	25.0095	2.3257
41.7190	15.6087	25.0283	2.3215
41.7190	15.5996	25.0472	2.3174
41.7740	15.5951	25.0566	2.3153
41.7740	15.5906	25.0661	2.3133
41.7740	15.5861	25.0755	2.3113
41.7740	15.5817	25.0850	2.3092
41.7740	15.5772	25.0945	2.3071
41.8350	15.5640	25.1230	2.3010
41.8350	15.5510	25.1515	2.2949
41.8980	15.5212	25.2185	2.2804
41.9550	15.5129	25.2376	2.2762
41.9550	15.5047	25.2568	2.2721
41.9550	15.5006	25.2665	2.2700
41.9590	15.4966	25.2762	2.2679
41.9680	15.4926	25.2858	2.2659
42.0260	15.4846	25.3052	2.2618
42.0260	15.4729	25.3342	2.2556
42.0870	15.4498	25.3927	2.2431
42.1460	15.4460	25.4025	2.2411
42.1460	15.4385	25.4221	2.2370
42.1460	15.4348	25.4319	2.2349
42.1460	15.4311	25.4417	2.2328
42.1460	15.4275	25.4516	2.2307
42.2110	15.4130	25.4910	2.2224
42.2110	15.4058	25.5108	2.2182
42.2730	15.4023	25.5207	2.2161
42.2730	15.3988	25.5306	2.2140
42.2730	15.3953	25.5405	2.2119
42.2730	15.3919	25.5504	2.2098
42.2730	15.3884	25.5604	2.2077
42.2730	15.3850	25.5703	2.2057
42.2730	15.3816	25.5803	2.2036
42.3270	15.3782	25.5903	2.2015
42.3270	15.3682	25.6202	2.1952
42.3270	15.3649	25.6302	2.1931
42.3290	15.3616	25.6403	2.1910
42.3380	15.3583	25.6502	2.1890
42.3810	15.3512	25.6698	2.1856
42.3810	15.3436	25.6893	2.1828
42.4270	15.3397	25.6990	2.1815
42.4270	15.3356	25.7087	2.1803
42.4270	15.3316	25.7185	2.1793
42.4270	15.3274	25.7282	2.1783
42.4750	15.3232	25.7379	2.1775
42.4750	15.3145	25.7574	2.1760
42.4750	15.3100	25.7672	2.1754
42.4750	15.3055	25.7770	2.1749
42.5180	15.3010	25.7867	2.1744
42.5180	15.2964	25.7965	2.1741
42.5180	15.2917	25.8063	2.1738
42.5180	15.2870	25.8161	2.1735
42.5180	15.2822	25.8258	2.1734
42.5720	15.2624	25.8645	2.1734
42.5720	15.2574	25.8741	2.1735
42.6190	15.2522	25.8836	2.1737
42.6190	15.2470	25.8931	2.1740
42.6190	15.2417	25.9025	2.1742
42.6190	15.2364	25.9119	2.1746
42.6190	15.2311	25.9212	2.1749
42.6680	15.2256	25.9305	2.1753
42.6680	15.2201	25.9397	2.1758
42.6680	15.2145	25.9488	2.1763
42.6680	15.2030	25.9669	2.1774
42.7170	15.1852	25.9935	2.1794
42.7170	15.1791	26.0022	2.1801
42.7180	15.1730	26.0109	2.1809
42.7280	15.1667	26.0195	2.1817
42.7800	15.1604	26.0280	2.1826
42.7800	15.1540	26.0364	2.1835
42.7800	15.1474	26.0448	2.1844
42.7800	15.1409	26.0532	2.1854
42.7800	15.1342	26.0614	2.1864
42.8330	15.1207	26.0777	2.1886
42.8330	15.1068	26.0936	2.1909
42.8330	15.0997	26.1015	2.1921
42.8930	15.0926	26.1093	2.1934
42.8930	15.0855	26.1169	2.1947
42.8930	15.0783	26.1245	2.1960
42.8930	15.0710	26.1321	2.1973
42.8930	15.0636	26.1395	2.1987
42.8930	15.0561	26.1469	2.2001
42.9410	15.0331	26.1686	2.2047
42.9410	15.0253	26.1757	2.2063
42.9410	15.0173	26.1827	2.2079
42.9480	15.0093	26.1897	2.2096
42.9580	15.0013	26.1965	2.2113
43.0080	14.9602	26.2297	2.2202
43.0600	14.9520	26.2362	2.2220
43.0600	14.9436	26.2426	2.2239
43.0600	14.9353	26.2489	2.2258
43.0600	14.9185	26.2613	2.2296
43.1210	14.9100	26.2674	2.2316
43.1210	14.9015	26.2735	2.2335
43.1210	14.8930	26.2795	2.2355
43.1210	14.8845	26.2855	2.2375
43.1210	14.8760	26.2914	2.2395
43.1210	14.8674	26.2973	2.2414
43.1810	14.8589	26.3032	2.2435
43.1810	14.8503	26.3090	2.2455
43.1810	14.8417	26.3149	2.2476
43.1810	14.8330	26.3206	2.2496
43.1810	14.8243	26.3264	2.2517
43.1810	14.8155	26.3320	2.2538
43.2300	14.7979	26.3432	2.2582
43.2300	14.7802	26.3542	2.2626
43.2300	14.7713	26.3597	2.2648
43.2380	14.7623	26.3651	2.2670
43.2470	14.7533	26.3705	2.2693
43.2940	14.7355	26.3813	2.2737
43.2940	14.7177	26.3919	2.2782
43.3430	14.7088	26.3972	2.2804
43.3430	14.6909	26.4078	2.2848
43.3430	14.6729	26.4183	2.2891
43.3870	14.6548	26.4288	2.2935
43.3870	14.6458	26.4340	2.2957
43.3870	14.6367	26.4391	2.2979
43.3890	14.6277	26.4442	2.3001
43.3980	14.6186	26.4493	2.3024
43.4480	14.5912	26.4644	2.3091
43.4480	14.5729	26.4745	2.3136
43.5030	14.5271	26.4994	2.3246
43.5440	14.4996	26.5142	2.3311
43.5440	14.4904	26.5191	2.3333
43.5480	14.4811	26.5239	2.3356
43.5580	14.4719	26.5288	2.3378
43.6010	14.4532	26.5383	2.3423
43.6010	14.4346	26.5479	2.3467
43.6480	14.4253	26.5527	2.3488
43.6480	14.4159	26.5576	2.3510
43.6480	14.4066	26.5624	2.3531
43.6480	14.3972	26.5672	2.3552
43.6480	14.3878	26.5720	2.3574
43.6970	14.3785	26.5769	2.3595
43.6970	14.3691	26.5817	2.3616
43.6970	14.3597	26.5865	2.3637
43.6970	14.3503	26.5912	2.3658
43.7000	14.3409	26.5959	2.3679
43.7090	14.3314	26.6006	2.3701
43.7480	14.3030	26.6147	2.3765
43.7480	14.2935	26.6193	2.3786
43.7980	14.2841	26.6239	2.3807
43.7980	14.2745	26.6285	2.3828
43.7980	14.2650	26.6331	2.3850
43.7980	14.2555	26.6377	2.3871
43.7980	14.2460	26.6422	2.3892
43.8500	14.2364	26.6467	2.3913
43.8500	14.2269	26.6512	2.3935
43.8500	14.2173	26.6557	2.3956
43.8500	14.2078	26.6602	2.3977
43.8500	14.1982	26.6646	2.3998
43.8960	14.1886	26.6690	2.4019
43.8960	14.1791	26.6734	2.4040
43.8960	14.1695	26.6778	2.4061
43.8960	14.1599	26.6822	2.4082
43.8960	14.1504	26.6865	2.4103
43.9100	14.1408	26.6909	2.4124
43.9620	14.1119	26.7037	2.4188
43.9620	14.0926	26.7121	2.4230
44.0240	14.0637	26.7246	2.4293
44.0240	14.0347	26.7369	2.4356
44.0880	14.0056	26.7489	2.4419
44.0880	13.9666	26.7646	2.4505
44.1440	13.9569	26.7684	2.4526
44.1450	13.9274	26.7800	2.4590
44.1450	13.9176	26.7838	2.4612
44.1490	13.9077	26.7876	2.4633
44.1580	13.8979	26.7914	2.4655
44.2070	13.8781	26.7989	2.4697
44.2070	13.8583	26.8062	2.4740
44.2580	13.8484	26.8099	2.4761
44.2580	13.8187	26.8207	2.4826
44.2580	13.8088	26.8243	2.4847
44.2580	13.7989	26.8279	2.4869
44.3180	13.7790	26.8349	2.4912
44.3180	13.7591	26.8418	2.4955
44.3180	13.7492	26.8453	2.4976
44.3210	13.7392	26.8487	2.4998
44.3280	13.7292	26.8521	2.5019
44.3850	13.7092	26.8587	2.5062
44.3850	13.6892	26.8653	2.5105
44.3850	13.6791	26.8686	2.5127
44.4460	13.6591	26.8750	2.5170
44.4460	13.6188	26.8877	2.5256
44.5030	13.5885	26.8971	2.5321
44.5030	13.5582	26.9062	2.5385
44.5700	13.5481	26.9092	2.5407
44.5700	13.5178	26.9181	2.5471
44.5700	13.4975	26.9238	2.5515
44.5700	13.4873	26.9267	2.5536
44.6140	13.4568	26.9350	2.5601
44.6140	13.4466	26.9378	2.5623
44.6180	13.4364	26.9405	2.5645
44.6310	13.4262	26.9431	2.5667
44.6850	13.3956	26.9509	2.5733
44.6850	13.3752	26.9561	2.5777
44.7400	13.3547	26.9610	2.5821
44.7400	13.3240	26.9684	2.5886
44.7400	13.3138	26.9709	2.5908
44.7870	13.2830	26.9779	2.5975
44.7870	13.2727	26.9803	2.5997
44.7880	13.2624	26.9826	2.6019
44.8010	13.2520	26.9849	2.6041
44.8450	13.2107	26.9939	2.6128
44.8960	13.2003	26.9960	2.6150
44.8960	13.1900	26.9982	2.6172
44.8960	13.1797	27.0004	2.6194
44.8960	13.1693	27.0025	2.6216
44.8960	13.1589	27.0045	2.6238
44.9450	13.1486	27.0066	2.6260
44.9450	13.1382	27.0086	2.6282
44.9450	13.1278	27.0106	2.6304
44.9450	13.1174	27.0126	2.6326
44.9450	13.1070	27.0146	2.6348
44.9940	13.0967	27.0165	2.6370
44.9940	13.0863	27.0184	2.6392
44.9940	13.0759	27.0204	2.6414
44.9940	13.0655	27.0223	2.6435
44.9940	13.0551	27.0241	2.6457
45.0420	13.0447	27.0260	2.6479
45.0420	13.0342	27.0278	2.6501
45.0420	13.0134	27.0313	2.6545
45.0420	13.0030	27.0330	2.6567
45.0980	12.9926	27.0347	2.6589
45.0980	12.9822	27.0364	2.6611
45.0980	12.9718	27.0381	2.6633
45.0980	12.9614	27.0397	2.6655
45.0980	12.9510	27.0414	2.6677
45.0980	12.9406	27.0430	2.6699
45.1570	12.9302	27.0446	2.6721
45.1570	12.9197	27.0462	2.6743
45.1570	12.9093	27.0478	2.6765
45.1570	12.8989	27.0493	2.6786
45.1570	12.8885	27.0509	2.6808
45.1620	12.8780	27.0524	2.6830
45.1700	12.8676	27.0539	2.6852
45.2230	12.8572	27.0553	2.6873
45.2230	12.8467	27.0567	2.6895
45.2230	12.8362	27.0580	2.6918
45.2230	12.8258	27.0593	2.6940
45.2230	12.8153	27.0606	2.6962
45.2720	12.8048	27.0620	2.6984
45.2720	12.7943	27.0632	2.7006
45.2720	12.7838	27.0645	2.7028
45.2720	12.7733	27.0658	2.7050
45.2720	12.7627	27.0670	2.7072
45.3320	12.7522	27.0682	2.7094
45.3320	12.7417	27.0693	2.7117
45.3320	12.7312	27.0705	2.7139
45.3320	12.7207	27.0716	2.7161
45.3320	12.6997	27.0738	2.7205
45.3800	12.6471	27.0787	2.7315
45.3910	12.6366	27.0796	2.7337
45.3980	12.6260	27.0805	2.7359
45.4390	12.6050	27.0822	2.7403
45.4390	12.5839	27.0838	2.7447
45.4910	12.5628	27.0853	2.7491
45.4910	12.5312	27.0875	2.7557
45.5380	12.4890	27.0901	2.7646
45.5390	12.4785	27.0907	2.7668
45.5480	12.4679	27.0913	2.7690
45.5900	12.4362	27.0928	2.7756
45.5900	12.4257	27.0933	2.7778
45.6360	12.4152	27.0938	2.7800
45.6360	12.4046	27.0942	2.7822
45.6360	12.3941	27.0946	2.7844
45.6360	12.3835	27.0950	2.7867
45.6980	12.3729	27.0953	2.7889
45.6980	12.3624	27.0956	2.7911
45.6980	12.3518	27.0959	2.7933
45.6980	12.3412	27.0961	2.7955
45.6980	12.3307	27.0963	2.7977
45.6980	12.3201	27.0965	2.8000
45.6980	12.3096	27.0967	2.8022
45.7530	12.2779	27.0971	2.8088
45.7530	12.2569	27.0973	2.8132
45.7600	12.2463	27.0973	2.8154
45.7680	12.2358	27.0973	2.8176
45.8110	12.2146	27.0973	2.8220
45.8110	12.1935	27.0971	2.8265
45.8550	12.1724	27.0968	2.8310
45.8550	12.1512	27.0964	2.8355
45.9040	12.1406	27.0961	2.8377
45.9040	12.1301	27.0959	2.8400
45.9040	12.1195	27.0956	2.8422
45.9040	12.1089	27.0954	2.8444
45.9040	12.0984	27.0951	2.8466
45.9620	12.0878	27.0948	2.8489
45.9620	12.0772	27.0945	2.8511
45.9620	12.0667	27.0941	2.8534
45.9620	12.0561	27.0937	2.8556
45.9620	12.0456	27.0933	2.8578
45.9620	12.0350	27.0929	2.8601
46.0210	11.9826	27.0915	2.8700
46.0210	11.9722	27.0915	2.8715
46.0670	11.9618	27.0916	2.8730
46.0670	11.9411	27.0918	2.8757
46.0670	11.9308	27.0921	2.8769
46.0680	11.9204	27.0924	2.8780
46.0790	11.9101	27.0927	2.8791
46.1230	11.8789	27.0943	2.8819
46.1230	11.8685	27.0950	2.8827
46.1700	11.8371	27.0977	2.8848
46.1700	11.8161	27.1000	2.8859
46.2020	11.7951	27.1029	2.8867
46.2020	11.7846	27.1044	2.8870
46.2080	11.7741	27.1061	2.8873
46.2180	11.7635	27.1079	2.8874
46.2620	11.7211	27.1163	2.8874
46.3110	11.6999	27.1212	2.8870
46.3110	11.6679	27.1292	2.8860
46.3660	11.6466	27.1350	2.8851
46.3660	11.6147	27.1444	2.8834
46.4250	11.5831	27.1544	2.8813
46.4250	11.5622	27.1615	2.8797
46.4250	11.5518	27.1651	2.8788
46.4810	11.5209	27.1768	2.8759
46.4810	11.4904	27.1892	2.8726
46.5370	11.4803	27.1934	2.8714
46.5370	11.4604	27.2020	2.8690
46.5370	11.4505	27.2065	2.8677
46.5370	11.4406	27.2110	2.8664
46.5380	11.4308	27.2156	2.8651
46.5490	11.4211	27.2203	2.8637
46.5980	11.4115	27.2251	2.8623
46.5980	11.4019	27.2300	2.8608
46.5980	11.3923	27.2350	2.8593
46.5980	11.3828	27.2401	2.8577
46.5980	11.3734	27.2452	2.8561
46.6540	11.3455	27.2609	2.8512
46.6540	11.3272	27.2716	2.8478
46.7170	11.3182	27.2770	2.8461
46.7170	11.3092	27.2825	2.8444
46.7170	11.3003	27.2880	2.8426
46.7170	11.2915	27.2936	2.8408
46.7170	11.2827	27.2993	2.8389
46.7170	11.2740	27.3050	2.8370
46.7770	11.2653	27.3108	2.8352
46.7770	11.2566	27.3166	2.8332
46.7770	11.2480	27.3224	2.8313
46.7770	11.2394	27.3283	2.8294
46.7770	11.2309	27.3341	2.8274
46.7770	11.2224	27.3401	2.8255
46.8420	11.2054	27.3521	2.8214
46.8420	11.1802	27.3706	2.8151
46.8420	11.1635	27.3831	2.8109
46.9060	11.1469	27.3958	2.8065
46.9060	11.1222	27.4151	2.7999
46.9060	11.1140	27.4216	2.7977
46.9080	11.1059	27.4282	2.7954
46.9190	11.0977	27.4349	2.7931
46.9770	11.0896	27.4415	2.7908
46.9770	11.0733	27.4550	2.7862
46.9770	11.0652	27.4618	2.7838
46.9770	11.0571	27.4687	2.7815
47.0370	11.0491	27.4755	2.7792
47.0370	11.0411	27.4823	2.7769
47.0370	11.0250	27.4955	2.7725
47.0370	11.0170	27.5020	2.7703
47.0370	11.0090	27.5086	2.7681
47.0970	11.0011	27.5152	2.7660
47.0970	10.9851	27.5284	2.7617
47.0970	10.9692	27.5417	2.7575
47.0970	10.9613	27.5484	2.7553
47.1570	10.9534	27.5552	2.7531
47.1570	10.9455	27.5620	2.7510
47.1570	10.9376	27.5688	2.7488
47.1570	10.9298	27.5756	2.7466
47.1570	10.9220	27.5824	2.7444
47.1570	10.9141	27.5892	2.7423
47.1570	10.9063	27.5960	2.7401
47.2090	10.8908	27.6098	2.7358
47.2090	10.8750	27.6235	2.7316
47.2090	10.8671	27.6304	2.7296
47.2180	10.8593	27.6372	2.7275
47.2280	10.8514	27.6440	2.7255
47.2720	10.8357	27.6577	2.7214
47.2720	10.8200	27.6715	2.7173
47.3220	10.8043	27.6854	2.7132
47.3220	10.7809	27.7064	2.7071
47.3680	10.7731	27.7133	2.7051
47.3680	10.7576	27.7274	2.7010
47.3680	10.7499	27.7344	2.6989
47.3680	10.7422	27.7415	2.6969
47.4280	10.6961	27.7839	2.6846
47.4910	10.6733	27.8055	2.6784
47.4910	10.6506	27.8272	2.6723
47.5460	10.6431	27.8344	2.6703
47.5460	10.6355	27.8417	2.6683
47.5460	10.6280	27.8490	2.6663
47.5460	10.6206	27.8563	2.6642
47.5460	10.6131	27.8636	2.6622
47.5540	10.6056	27.8710	2.6602
47.5600	10.5982	27.8783	2.6581
47.6030	10.5686	27.9081	2.6499
47.6700	10.5539	27.9231	2.6458
47.6700	10.5316	27.9450	2.6404
47.6700	10.5239	27.9520	2.6389
47.6700	10.5162	27.9590	2.6375
47.7380	10.5007	27.9730	2.6352
47.7380	10.4770	27.9938	2.6323
47.7380	10.4690	28.0007	2.6315
47.7440	10.4610	28.0076	2.6307
47.7530	10.4529	28.0145	2.6300
47.8080	10.4285	28.0349	2.6283
47.8080	10.4036	28.0549	2.6270
47.8750	10.3952	28.0614	2.6267
47.8750	10.3868	28.0678	2.6264
47.8750	10.3784	28.0741	2.6261
47.8750	10.3699	28.0804	2.6259
47.8750	10.3613	28.0866	2.6258
47.8750	10.3527	28.0927	2.6257
47.9340	10.3440	28.0987	2.6256
47.9340	10.3353	28.1046	2.6256
47.9340	10.3178	28.1161	2.6257
47.9340	10.3000	28.1272	2.6260
47.9950	10.2911	28.1327	2.6262
47.9950	10.2821	28.1380	2.6265
47.9950	10.2730	28.1433	2.6268
47.9950	10.2639	28.1485	2.6272
47.9950	10.2547	28.1536	2.6276
47.9950	10.2455	28.1586	2.6281
48.0540	10.2176	28.1730	2.6297
48.0540	10.1892	28.1866	2.6318
48.1100	10.1796	28.1909	2.6326
48.1100	10.1604	28.1994	2.6344
48.1100	10.1507	28.2034	2.6353
48.1100	10.1409	28.2074	2.6363
48.1100	10.1311	28.2113	2.6373
48.1620	10.1014	28.2222	2.6407
48.1620	10.0914	28.2257	2.6419
48.1620	10.0813	28.2291	2.6432
48.1710	10.0712	28.2324	2.6445
48.1840	10.0611	28.2356	2.6459
48.2300	10.0510	28.2388	2.6473
48.2300	10.0409	28.2418	2.6487
48.2300	10.0307	28.2448	2.6502
48.2300	10.0205	28.2477	2.6518
48.2300	10.0103	28.2505	2.6533
48.2850	10.0001	28.2532	2.6550
48.2850	9.9898	28.2558	2.6566
48.2850	9.9796	28.2583	2.6583
48.2850	9.9693	28.2607	2.6601
48.2850	9.9591	28.2631	2.6619
48.3430	9.9488	28.2653	2.6637
48.3430	9.9385	28.2674	2.6656
48.3430	9.9283	28.2695	2.6675
48.3430	9.9180	28.2715	2.6695
48.3430	9.9077	28.2734	2.6715
48.3430	9.8974	28.2752	2.6735
48.3990	9.8871	28.2769	2.6755
48.3990	9.8768	28.2786	2.6776
48.3990	9.8665	28.2801	2.6797
48.3990	9.8457	28.2832	2.6839
48.3990	9.8353	28.2847	2.6861
48.4460	9.8145	28.2874	2.6905
48.4460	9.8040	28.2887	2.6927
48.4460	9.7935	28.2899	2.6950
48.4480	9.7831	28.2911	2.6973
48.4590	9.7726	28.2923	2.6995
48.5000	9.7410	28.2953	2.7066
48.5000	9.7304	28.2962	2.7090
48.5510	9.7199	28.2971	2.7114
48.5510	9.7093	28.2979	2.7138
48.5510	9.6987	28.2987	2.7162
48.5510	9.6881	28.2994	2.7186
48.5510	9.6774	28.3001	2.7211
48.6010	9.6562	28.3014	2.7260
48.6010	9.6242	28.3028	2.7336
48.6550	9.5707	28.3045	2.7464
48.7140	9.5601	28.3047	2.7490
48.7140	9.5496	28.3050	2.7515
48.7140	9.5390	28.3053	2.7540
48.7140	9.5286	28.3055	2.7565
48.7140	9.5181	28.3058	2.7589
48.7140	9.5076	28.3060	2.7614
48.7790	9.4971	28.3062	2.7639
48.7790	9.4865	28.3063	2.7664
48.7790	9.4655	28.3065	2.7713
48.7790	9.4445	28.3066	2.7763
48.7790	9.4341	28.3068	2.7786
48.8360	9.3924	28.3083	2.7875
48.8360	9.3820	28.3087	2.7896
48.8390	9.3715	28.3092	2.7917
48.8510	9.3610	28.3097	2.7938
48.9090	9.3505	28.3102	2.7959
48.9090	9.3400	28.3106	2.7980
48.9090	9.3295	28.3110	2.8001
48.9090	9.3190	28.3113	2.8023
48.9090	9.3085	28.3115	2.8045
48.9090	9.2980	28.3118	2.8066
48.9690	9.2875	28.3121	2.8087
48.9690	9.2770	28.3124	2.8108
48.9690	9.2665	28.3127	2.8129
48.9690	9.2560	28.3131	2.8149
48.9690	9.2455	28.3134	2.8170
48.9690	9.2350	28.3136	2.8191
