t	x_ekf	y_ekf	th_ekf
75.8350	-6.1374	10.7541	0.5808
75.9030	-6.0912	10.7840	0.5685
75.9360	-6.0446	10.8133	0.5559
76.0000	-5.9883	10.8476	0.5408
76.0690	-5.9505	10.8701	0.5309
76.1030	-5.9029	10.8976	0.5185
76.1710	-5.8453	10.9298	0.5038
76.2020	-5.8164	10.9456	0.4963
76.2690	-5.7678	10.9715	0.4840
76.3350	-5.7189	10.9968	0.4716
76.3690	-5.6698	11.0214	0.4593
76.4370	-5.6104	11.0502	0.4445
76.5040	-5.5405	11.0826	0.4272
76.5680	-5.5003	11.1007	0.4173
76.6350	-5.4500	11.1226	0.4050
76.6700	-5.3993	11.1439	0.3926
76.7380	-5.3379	11.1687	0.3776
76.8020	-5.2661	11.1964	0.3604
76.8710	-5.2145	11.2154	0.3480
76.9040	-5.1731	11.2302	0.3382
76.9370	-5.1524	11.2374	0.3333
76.9690	-5.1108	11.2516	0.3236
77.0380	-5.0584	11.2688	0.3114
77.1040	-5.0059	11.2853	0.2991
77.1360	-4.9532	11.3011	0.2866
77.2040	-4.9004	11.3163	0.2742
77.2690	-4.8367	11.3337	0.2596
77.3030	-4.7942	11.3447	0.2498
77.3380	-4.7728	11.3501	0.2449
77.3720	-4.7408	11.3579	0.2377
77.4030	-4.6979	11.3681	0.2280
77.4690	-4.6551	11.3778	0.2183
77.5000	-4.6013	11.3893	0.2062
77.5700	-4.5473	11.4002	0.1938
77.6040	-4.4932	11.4105	0.1817
77.6680	-4.4282	11.4219	0.1671
77.7350	-4.3957	11.4272	0.1597
77.7670	-4.3413	11.4356	0.1476
77.8370	-4.2868	11.4433	0.1352
77.8690	-4.2325	11.4504	0.1246
77.9020	-4.2216	11.4518	0.1230
77.9360	-4.1775	11.4571	0.1171
77.9980	-4.1113	11.4647	0.1100
78.0660	-4.0456	11.4718	0.1048
78.1280	-3.9804	11.4785	0.1012
78.1710	-3.9695	11.4796	0.1008
78.2030	-3.9154	11.4850	0.0989
78.2710	-3.8614	11.4903	0.0978
78.3040	-3.8069	11.4957	0.0977
78.3730	-3.7522	11.5010	0.0976
78.4340	-3.6976	11.5064	0.0976
78.4690	-3.6429	11.5117	0.0975
78.5370	-3.5772	11.5182	0.0975
78.6030	-3.5116	11.5246	0.0975
78.6370	-3.4787	11.5278	0.0975
78.7030	-3.4240	11.5331	0.0974
78.7370	-3.3693	11.5385	0.0974
78.7690	-3.3584	11.5396	0.0974
78.8030	-3.3146	11.5438	0.0974
78.8670	-3.2599	11.5492	0.0973
78.9370	-3.1942	11.5556	0.0973
79.0030	-3.1176	11.5631	0.0973
79.0340	-3.0738	11.5673	0.0973
79.1020	-3.0191	11.5727	0.0973
79.1680	-2.9644	11.5780	0.0972
79.2360	-2.9097	11.5834	0.0972
79.2690	-2.8549	11.5887	0.0972
79.3030	-2.8111	11.5930	0.0972
79.3340	-2.7893	11.5951	0.0972
79.3670	-2.7455	11.5994	0.0972
79.4350	-2.7017	11.6036	0.0971
79.4700	-2.6470	11.6090	0.0971
79.5370	-2.5813	11.6154	0.0971
79.5690	-2.5485	11.6185	0.0971
79.6370	-2.4937	11.6239	0.0970
79.7010	-2.4390	11.6292	0.0970
79.7370	-2.3843	11.6345	0.0970
79.8010	-2.3295	11.6399	0.0970
79.8690	-2.2748	11.6452	0.0969
79.9030	-2.2201	11.6505	0.0969
79.9700	-2.1654	11.6558	0.0969
80.0010	-2.1106	11.6611	0.0969
80.0310	-2.0997	11.6622	0.0969
80.0690	-2.0559	11.6665	0.0968
80.1350	-2.0011	11.6718	0.0968
80.1690	-1.9464	11.6771	0.0968
80.2390	-1.8807	11.6835	0.0967
80.3040	-1.8150	11.6898	0.0967
80.3710	-1.7713	11.6941	0.0967
80.4040	-1.7165	11.6994	0.0967
80.4690	-1.6618	11.7047	0.0966
80.5370	-1.6071	11.7100	0.0966
80.5680	-1.5523	11.7153	0.0966
80.6020	-1.5414	11.7164	0.0966
80.6370	-1.4976	11.7206	0.0965
80.6710	-1.4538	11.7248	0.0965
80.7340	-1.4100	11.7291	0.0965
80.7700	-1.3662	11.7333	0.0965
80.8360	-1.3115	11.7386	0.0965
80.8680	-1.2567	11.7439	0.0964
80.9350	-1.2020	11.7492	0.0964
81.0040	-1.1472	11.7545	0.0964
81.0360	-1.0925	11.7598	0.0963
81.1030	-1.0378	11.7651	0.0963
81.1350	-0.9830	11.7704	0.0963
81.1690	-0.9721	11.7714	0.0963
81.2010	-0.9173	11.7767	0.0963
81.2710	-0.8516	11.7831	0.0962
81.3360	-0.8188	11.7862	0.0962
81.3690	-0.7531	11.7926	0.0962
81.4340	-0.6874	11.7989	0.0962
81.4710	-0.6765	11.8000	0.0961
81.5020	-0.6327	11.8042	0.0961
81.5700	-0.5779	11.8095	0.0961
81.6030	-0.5232	11.8147	0.0961
81.6360	-0.5122	11.8158	0.0961
81.6700	-0.4794	11.8189	0.0960
81.7020	-0.4356	11.8232	0.0960
81.7700	-0.3699	11.8295	0.0960
81.8390	-0.2933	11.8369	0.0960
81.9020	-0.2495	11.8411	0.0959
81.9720	-0.1838	11.8474	0.0959
82.0030	-0.1181	11.8537	0.0959
82.0370	-0.1071	11.8548	0.0959
82.0670	-0.0524	11.8600	0.0958
82.1380	0.0024	11.8653	0.0958
82.2050	0.0681	11.8716	0.0958
82.2670	0.1447	11.8790	0.0958
82.3370	0.1995	11.8842	0.0957
82.4030	0.2542	11.8895	0.0957
82.4380	0.3090	11.8948	0.0957
82.5050	0.3637	11.9000	0.0956
82.5710	0.4184	11.9053	0.0956
82.6020	0.4732	11.9105	0.0956
82.6680	0.5389	11.9168	0.0955
82.7370	0.5717	11.9200	0.0955
82.7680	0.6155	11.9241	0.0955
82.8020	0.6703	11.9294	0.0955
82.8700	0.7360	11.9357	0.0954
82.9030	0.7688	11.9388	0.0954
82.9700	0.8126	11.9430	0.0954
83.0000	0.8564	11.9472	0.0954
83.0620	0.9112	11.9524	0.0953
83.1010	0.9659	11.9577	0.0953
83.1700	1.0207	11.9629	0.0953
83.2370	1.0754	11.9681	0.0953
83.2640	1.1302	11.9734	0.0952
83.3020	1.1411	11.9744	0.0952
83.3360	1.1959	11.9797	0.0952
83.4010	1.2616	11.9859	0.0952
83.4680	1.3382	11.9932	0.0952
83.5390	1.3930	11.9985	0.0951
83.5700	1.4368	12.0026	0.0951
83.6030	1.4587	12.0047	0.0951
83.6370	1.5025	12.0089	0.0951
83.7030	1.5463	12.0131	0.0950
83.7380	1.5901	12.0173	0.0950
83.8020	1.6448	12.0225	0.0950
83.8340	1.6996	12.0277	0.0950
83.8680	1.7105	12.0287	0.0950
83.9350	1.7762	12.0350	0.0949
83.9650	1.8310	12.0402	0.0949
84.0020	1.8419	12.0413	0.0949
84.0370	1.8967	12.0465	0.0949
84.0700	1.9186	12.0486	0.0949
84.1020	1.9624	12.0527	0.0948
84.1360	1.9952	12.0558	0.0948
84.2000	2.0390	12.0600	0.0948
84.2720	2.1048	12.0663	0.0948
84.3000	2.1705	12.0725	0.0947
84.3710	2.2362	12.0787	0.0947
84.4030	2.2471	12.0798	0.0947
84.4370	2.2909	12.0839	0.0947
84.4710	2.3347	12.0881	0.0947
84.5330	2.3895	12.0933	0.0946
84.6030	2.4442	12.0985	0.0946
84.6370	2.4990	12.1037	0.0946
84.7030	2.5647	12.1099	0.0946
84.7330	2.5975	12.1130	0.0945
84.8020	2.6523	12.1182	0.0945
84.8680	2.7070	12.1234	0.0945
84.9020	2.7618	12.1286	0.0945
84.9680	2.8275	12.1348	0.0944
85.0390	2.8932	12.1411	0.0944
85.0720	2.9042	12.1421	0.0944
85.1010	2.9589	12.1473	0.0944
85.1700	3.0137	12.1525	0.0943
85.2350	3.0794	12.1587	0.0943
85.3030	3.1560	12.1659	0.0943
85.3680	3.1998	12.1701	0.0943
85.4020	3.2546	12.1752	0.0942
85.4700	3.3094	12.1804	0.0942
85.5030	3.3641	12.1856	0.0942
85.5640	3.4189	12.1908	0.0942
85.6340	3.4736	12.1959	0.0942
85.6700	3.5284	12.2011	0.0941
85.7020	3.5393	12.2021	0.0941
85.7700	3.5941	12.2073	0.0941
85.8030	3.6488	12.2125	0.0941
85.8350	3.6926	12.2166	0.0941
85.8700	3.7146	12.2187	0.0939
85.9010	3.7584	12.2226	0.0921
85.9710	3.8132	12.2274	0.0882
86.0350	3.8683	12.2320	0.0831
86.1010	3.9339	12.2371	0.0751
86.1330	3.9889	12.2409	0.0669
86.1700	4.0111	12.2423	0.0633
86.2000	4.0443	12.2443	0.0576
86.2680	4.1110	12.2477	0.0448
86.3030	4.1663	12.2498	0.0332
86.3370	4.1884	12.2505	0.0283
86.4020	4.2323	12.2515	0.0182
86.4380	4.2763	12.2520	0.0076
86.4680	4.3201	12.2521	-0.0019
86.5380	4.3750	12.2517	-0.0132
86.6030	4.4299	12.2506	-0.0252
86.6340	4.4848	12.2488	-0.0382
86.7030	4.5397	12.2463	-0.0518
86.7380	4.5947	12.2430	-0.0660
86.7700	4.6057	12.2423	-0.0688
86.8030	4.6499	12.2390	-0.0793
86.8360	4.6938	12.2352	-0.0891
86.9000	4.7375	12.2311	-0.0985
86.9370	4.7920	12.2254	-0.1100
87.0020	4.8570	12.2176	-0.1250
87.0700	4.9004	12.2119	-0.1350
87.1020	4.9436	12.2058	-0.1451
87.1370	4.9870	12.1992	-0.1553
87.2030	5.0307	12.1922	-0.1647
87.2360	5.0740	12.1848	-0.1734
87.3010	5.1280	12.1751	-0.1821
87.3690	5.1828	12.1648	-0.1895
87.4040	5.2488	12.1520	-0.1969
87.4650	5.3141	12.1388	-0.2014
87.5020	5.3248	12.1366	-0.2018
87.5370	5.3781	12.1256	-0.2028
87.6020	5.4309	12.1148	-0.2029
87.6330	5.4838	12.1039	-0.2029
87.6700	5.4945	12.1017	-0.2029
87.7040	5.5375	12.0928	-0.2029
87.7700	5.5806	12.0840	-0.2029
87.8000	5.6344	12.0729	-0.2030
87.8700	5.6990	12.0596	-0.2030
87.9020	5.7421	12.0507	-0.2030
87.9700	5.7960	12.0396	-0.2030
88.0010	5.8391	12.0308	-0.2030
88.0700	5.8930	12.0197	-0.2030
88.1360	5.9468	12.0086	-0.2031
88.1720	6.0007	11.9975	-0.2031
88.2370	6.0546	11.9864	-0.2031
88.3000	6.1084	11.9753	-0.2031
88.3370	6.1731	11.9620	-0.2031
88.4030	6.2054	11.9553	-0.2031
88.4370	6.2485	11.9465	-0.2032
88.5040	6.3024	11.9354	-0.2032
88.5330	6.3562	11.9243	-0.2032
88.6020	6.4101	11.9132	-0.2032
88.6360	6.4640	11.9021	-0.2032
88.7030	6.5178	11.8910	-0.2032
88.7360	6.5609	11.8821	-0.2032
88.7630	6.5825	11.8777	-0.2032
88.8370	6.6363	11.8666	-0.2033
88.8680	6.6902	11.8555	-0.2033
88.9030	6.7010	11.8532	-0.2033
88.9370	6.7333	11.8466	-0.2033
88.9670	6.7764	11.8377	-0.2033
89.0390	6.8302	11.8266	-0.2033
89.1040	6.8841	11.8155	-0.2033
89.1370	6.9487	11.8021	-0.2033
89.2000	7.0134	11.7888	-0.2034
89.2710	7.0565	11.7799	-0.2034
89.3030	7.1103	11.7688	-0.2034
89.3710	7.1642	11.7577	-0.2034
89.4010	7.2073	11.7488	-0.2034
89.4370	7.2288	11.7444	-0.2034
89.4710	7.2612	11.7377	-0.2035
89.5370	7.3150	11.7266	-0.2035
89.5700	7.3689	11.7155	-0.2035
89.6380	7.4335	11.7022	-0.2035
89.7000	7.4766	11.6933	-0.2035
89.7370	7.5305	11.6821	-0.2035
89.8030	7.5951	11.6688	-0.2035
89.8690	7.6490	11.6577	-0.2035
89.9030	7.7028	11.6466	-0.2035
89.9700	7.7459	11.6377	-0.2035
89.9990	7.7890	11.6288	-0.2036
90.0680	7.8537	11.6154	-0.2036
90.1360	7.9291	11.5999	-0.2036
90.2010	7.9722	11.5910	-0.2036
90.2670	8.0368	11.5776	-0.2037
90.3380	8.1118	11.5619	-0.2060
90.4030	8.1648	11.5506	-0.2106
90.4350	8.2180	11.5389	-0.2169
90.5010	8.2723	11.5266	-0.2248
90.5530	8.3373	11.5113	-0.2357
90.6370	8.4132	11.4924	-0.2503
90.7020	8.4561	11.4812	-0.2595
90.7370	8.4985	11.4697	-0.2691
90.8010	8.5515	11.4547	-0.2818
90.8350	8.6044	11.4390	-0.2949
90.9000	8.6569	11.4226	-0.3083
90.9690	8.7089	11.4057	-0.3208
91.0030	8.7607	11.3881	-0.3331
91.0370	8.7815	11.3808	-0.3379
91.0680	8.8228	11.3660	-0.3475
91.1380	8.8642	11.3508	-0.3569
91.1670	8.9156	11.3313	-0.3687
91.2370	8.9770	11.3070	-0.3829
91.3030	9.0482	11.2775	-0.3995
91.3680	9.0786	11.2646	-0.4066
91.4040	9.1291	11.2424	-0.4184
91.4710	9.1792	11.2198	-0.4302
91.5030	9.2291	11.1965	-0.4420
91.5680	9.2884	11.1678	-0.4565
91.6380	9.3378	11.1432	-0.4686
91.7020	9.3867	11.1180	-0.4806
91.7360	9.4450	11.0870	-0.4950
91.8030	9.4836	11.0659	-0.5047
91.8370	9.5221	11.0444	-0.5144
91.9020	9.5698	11.0170	-0.5266
91.9350	9.6171	10.9891	-0.5387
91.9700	9.6265	10.9834	-0.5412
92.0030	9.6641	10.9606	-0.5510
92.0690	9.7107	10.9315	-0.5633
92.1340	9.7572	10.9017	-0.5754
92.1700	9.8030	10.8715	-0.5877
92.2350	9.8579	10.8343	-0.6025
92.3050	9.9208	10.7902	-0.6196
92.3680	9.9653	10.7580	-0.6319
92.4360	10.0096	10.7251	-0.6441
92.4990	10.0534	10.6918	-0.6563
92.5370	10.1053	10.6511	-0.6711
92.6040	10.1566	10.6097	-0.6860
92.6370	10.1651	10.6027	-0.6885
92.6700	10.2075	10.5673	-0.7009
92.7370	10.2492	10.5317	-0.7134
92.8000	10.2989	10.4880	-0.7283
92.8690	10.3559	10.4361	-0.7456
92.9030	10.3880	10.4062	-0.7555
92.9670	10.4197	10.3760	-0.7654
93.0360	10.4592	10.3374	-0.7778
93.0690	10.4982	10.2985	-0.7902
93.1380	10.5366	10.2592	-0.8026
93.2000	10.5746	10.2194	-0.8149
93.2360	10.6194	10.1711	-0.8296
93.2970	10.6563	10.1302	-0.8420
93.3320	10.6636	10.1220	-0.8445
93.3700	10.6927	10.0889	-0.8544
93.4380	10.7285	10.0472	-0.8668
93.4640	10.7638	10.0050	-0.8792
93.5340	10.8055	9.9539	-0.8942
93.6000	10.8531	9.8934	-0.9117
93.6690	10.8732	9.8672	-0.9192
93.7030	10.9063	9.8231	-0.9315
93.7710	10.9452	9.7699	-0.9464
93.8360	10.9770	9.7251	-0.9587
93.8640	11.0084	9.6799	-0.9711
93.9350	11.0452	9.6250	-0.9859
94.0020	11.0812	9.5697	-1.0009
94.0690	11.1220	9.5046	-1.0185
94.1340	11.1506	9.4575	-1.0309
94.2030	11.1841	9.4005	-1.0456
94.2370	11.2060	9.3623	-1.0555
94.2700	11.2168	9.3432	-1.0604
94.3370	11.2380	9.3048	-1.0702
94.3710	11.2641	9.2563	-1.0827
94.4380	11.2846	9.2172	-1.0927
94.4700	11.3046	9.1781	-1.1026
94.5020	11.3291	9.1288	-1.1150
94.5700	11.3576	9.0693	-1.1298
94.6370	11.3716	9.0394	-1.1372
94.6710	11.3943	8.9894	-1.1496
94.7370	11.4209	8.9288	-1.1643
94.8030	11.4422	8.8782	-1.1766
94.8370	11.4630	8.8273	-1.1889
94.8690	11.4671	8.8171	-1.1914
94.9030	11.4792	8.7864	-1.1988
94.9380	11.4950	8.7453	-1.2087
94.9710	11.5103	8.7041	-1.2186
95.0350	11.5253	8.6627	-1.2285
95.0680	11.5434	8.6108	-1.2408
95.1360	11.5609	8.5586	-1.2530
95.1690	11.5777	8.5061	-1.2653
95.2380	11.5907	8.4642	-1.2751
95.3030	11.6064	8.4115	-1.2872
95.3360	11.6214	8.3585	-1.2997
95.4030	11.6386	8.2948	-1.3144
95.4380	11.6495	8.2522	-1.3243
95.5010	11.6600	8.2094	-1.3342
95.5690	11.6749	8.1451	-1.3490
95.6000	11.6867	8.0914	-1.3612
95.6370	11.6912	8.0699	-1.3659
95.6670	11.6999	8.0269	-1.3754
95.7380	11.7102	7.9728	-1.3877
95.8030	11.7217	7.9077	-1.4023
95.8370	11.7289	7.8643	-1.4120
95.9020	11.7356	7.8207	-1.4217
95.9290	11.7434	7.7664	-1.4341
96.0000	11.7505	7.7119	-1.4460
96.0400	11.7557	7.6682	-1.4555
96.0670	11.7582	7.6463	-1.4604
96.1070	11.7628	7.6024	-1.4705
96.1680	11.7680	7.5476	-1.4826
96.2030	11.7725	7.4930	-1.4941
96.2370	11.7733	7.4821	-1.4963
96.2680	11.7763	7.4380	-1.5060
96.3390	11.7789	7.3940	-1.5159
96.3690	11.7816	7.3392	-1.5274
96.4370	11.7836	7.2845	-1.5387
96.5010	11.7850	7.2296	-1.5497
96.5370	11.7858	7.1746	-1.5606
96.6020	11.7861	7.1198	-1.5714
96.6710	11.7857	7.0650	-1.5821
96.7020	11.7844	6.9989	-1.5965
96.7660	11.7834	6.9657	-1.6043
96.8040	11.7817	6.9216	-1.6151
96.8360	11.7788	6.8665	-1.6292
96.9030	11.7752	6.8116	-1.6435
96.9690	11.7698	6.7461	-1.6612
97.0020	11.7656	6.7022	-1.6724
97.0710	11.7583	6.6365	-1.6877
97.1360	11.7553	6.6120	-1.7022
97.1700	11.7552	6.6112	-1.7045
97.1940	11.7548	6.6081	-1.7129
97.2700	11.7543	6.6046	-1.7219
97.3030	11.7537	6.6007	-1.7305
97.3660	11.7534	6.5988	-1.7338
97.4050	11.7528	6.5951	-1.7384
97.4670	11.7522	6.5918	-1.7407
97.5000	11.7522	6.5916	-1.7408
97.5340	11.7523	6.5925	-1.7411
97.5990	11.7526	6.5942	-1.7412
97.6690	11.7528	6.5954	-1.7413
97.7340	11.7530	6.5965	-1.7414
97.8020	11.7531	6.5972	-1.7414
97.8370	11.7533	6.5979	-1.7415
97.9010	11.7534	6.5987	-1.7415
97.9700	11.7536	6.5997	-1.7416
98.0030	11.7537	6.6004	-1.7417
98.0360	11.7537	6.6006	-1.7417
98.0720	11.7539	6.6013	-1.7417
98.1360	11.7540	6.6020	-1.7418
98.1700	11.7541	6.6025	-1.7418
98.2030	11.7541	6.6027	-1.7418
98.2370	11.7542	6.6033	-1.7419
98.3030	11.7543	6.6039	-1.7419
98.3360	11.7544	6.6045	-1.7420
98.3690	11.7544	6.6046	-1.7420
98.4010	11.7545	6.6050	-1.7420
98.4690	11.7546	6.6054	-1.7421
98.5380	11.7547	6.6060	-1.7421
98.5690	11.7548	6.6066	-1.7422
98.6370	11.7548	6.6070	-1.7422
98.6700	11.7549	6.6074	-1.7423
98.7340	11.7550	6.6077	-1.7423
98.8020	11.7551	6.6082	-1.7424
98.8380	11.7551	6.6087	-1.7424
98.8680	11.7551	6.6088	-1.7424
98.9030	11.7552	6.6090	-1.7425
98.9360	11.7553	6.6094	-1.7425
99.0030	11.7553	6.6098	-1.7426
99.0700	11.7554	6.6100	-1.7426
99.1030	11.7554	6.6103	-1.7427
99.1700	11.7555	6.6107	-1.7427
99.2350	11.7555	6.6109	-1.7428
99.2680	11.7556	6.6113	-1.7428
99.3350	11.7556	6.6116	-1.7429
99.4020	11.7557	6.6119	-1.7430
99.4710	11.7557	6.6122	-1.7430
99.5370	11.7558	6.6124	-1.7431
99.5680	11.7558	6.6126	-1.7431
99.6370	11.7559	6.6129	-1.7432
99.6700	11.7559	6.6131	-1.7432
99.7370	11.7559	6.6133	-1.7432
99.8010	11.7560	6.6135	-1.7433
99.8360	11.7560	6.6136	-1.7433
99.8700	11.7560	6.6137	-1.7434
99.9370	11.7560	6.6139	-1.7434
99.9700	11.7561	6.6141	-1.7435
100.0370	11.7561	6.6142	-1.7435
100.1030	11.7561	6.6143	-1.7435
100.1320	11.7561	6.6144	-1.7436
100.1700	11.7562	6.6146	-1.7436
100.2030	11.7562	6.6147	-1.7436
100.2390	11.7562	6.6147	-1.7437
100.2700	11.7562	6.6148	-1.7437
100.3360	11.7562	6.6149	-1.7437
100.3700	11.7562	6.6150	-1.7438
100.4370	11.7563	6.6152	-1.7438
100.4690	11.7563	6.6153	-1.7439
100.5340	11.7563	6.6154	-1.7439
100.6040	11.7563	6.6155	-1.7440
100.6700	11.7563	6.6156	-1.7440
100.7360	11.7564	6.6157	-1.7441
100.7690	11.7564	6.6158	-1.7442
100.8380	11.7564	6.6159	-1.7442
100.8680	11.7564	6.6160	-1.7442
100.9010	11.7564	6.6160	-1.7442
100.9320	11.7564	6.6161	-1.7443
101.0010	11.7564	6.6162	-1.7443
101.0710	11.7564	6.6162	-1.7444
101.1370	11.7565	6.6163	-1.7444
101.1720	11.7565	6.6164	-1.7445
101.2350	11.7565	6.6164	-1.7445
101.2690	11.7565	6.6165	-1.7446
