t	v_d	thd_d	v_a	thd_a	ur	ul
32.7300	1.0000	0.2500	0.9897	0.2418	7885.6133	-5672.6102
32.7440	1.0000	0.2500	0.9983	0.2478	5932.5144	-5975.5584
32.7500	1.0000	0.2500	1.0003	0.2463	5857.9204	-6402.8077
32.7610	1.0000	0.2500	0.9896	0.2395	8211.5533	-5889.1358
32.7700	1.0000	0.2500	1.0011	0.2451	5929.0209	-6647.2162
32.7800	1.0000	0.2500	0.9822	0.2258	10900.3210	-6650.4246
32.7900	1.0000	0.2500	0.9998	0.2429	6396.0860	-6755.9820
32.8000	1.0000	0.2500	1.0026	0.2459	5669.3847	-6763.7591
32.8100	1.0000	0.2500	1.0029	0.2433	6001.7715	-6969.9264
32.8200	1.0000	0.2500	1.0008	0.2413	6478.4913	-7063.7780
32.8300	1.0000	0.2500	1.0072	0.2359	6327.7539	-8611.6452
32.8400	1.0000	0.2500	1.0059	0.2351	6600.2950	-8514.3295
32.8520	1.0000	0.2500	1.0070	0.2352	6467.9892	-8634.5914
32.8600	1.0000	0.2500	1.0055	0.2397	6109.2444	-7929.3567
32.8710	1.0000	0.2500	1.0045	0.2431	5835.1247	-7403.1195
32.8800	1.0000	0.2500	1.0031	0.2439	5911.6012	-7147.2147
32.8900	1.0000	0.2500	1.0020	0.2448	5935.5449	-6936.6186
32.9000	1.0000	0.2500	1.0036	0.2366	6776.9760	-8253.0775
32.9110	1.0000	0.2500	0.9999	0.2486	5691.7343	-6229.2976
32.9200	1.0000	0.2500	1.0012	0.2469	5807.3657	-6601.1053
32.9300	1.0000	0.2500	1.0000	0.2457	6098.7115	-6607.8610
32.9400	1.0000	0.2500	0.9922	0.2409	7814.1862	-6256.2990
32.9510	1.0000	0.2500	1.0009	0.2506	5393.3089	-6136.7151
32.9630	1.0000	0.2500	0.9980	0.2545	5285.9824	-5315.4213
32.9700	1.0000	0.2500	0.9990	0.2528	5351.4813	-5651.0020
32.9800	1.0000	0.2500	0.9925	0.2466	6696.0242	-5587.0662
32.9900	1.0000	0.2500	0.9978	0.2544	5352.1470	-5284.0293
33.0020	1.0000	0.2500	0.9981	0.2543	5296.3721	-5350.9146
33.0100	1.0000	0.2500	0.9966	0.2552	5358.4907	-5031.0586
33.0210	1.0000	0.2500	0.9995	0.2623	4167.9855	-4535.2592
33.0310	1.0000	0.2500	0.9979	0.2526	5548.5852	-5515.0113
33.0400	1.0000	0.2500	0.9996	0.2515	5462.4470	-5815.5494
33.0500	1.0000	0.2500	1.0002	0.2565	4767.8168	-5326.5327
33.0600	1.0000	0.2500	0.9984	0.2550	5224.1317	-5273.2457
33.0700	1.0000	0.2500	0.9948	0.2554	5543.8140	-4679.5925
33.0820	1.0000	0.2500	0.9876	0.2510	6521.6330	-4433.3036
33.0910	1.0000	0.2500	0.9935	0.2571	5592.2116	-4378.6366
33.1000	1.0000	0.2500	0.9969	0.2584	4988.7477	-4457.6675
33.1120	1.0000	0.2500	0.9977	0.2553	5215.6246	-5078.8405
33.1220	1.0000	0.2500	1.0215	0.2369	4576.3559	-10573.0395
33.1310	1.0000	0.2500	0.9979	0.2490	6015.7931	-5931.5385
33.1400	1.0000	0.2500	1.0005	0.2573	4688.0725	-5194.4283
33.1520	1.0000	0.2500	0.9986	0.2525	5512.2259	-5580.6656
33.1600	1.0000	0.2500	0.9988	0.2471	6148.7833	-6215.6826
33.1720	1.0000	0.2500	1.0083	0.2432	5449.3628	-7925.0904
33.1810	1.0000	0.2500	1.0018	0.2490	5522.5886	-6393.6821
33.1910	1.0000	0.2500	0.9989	0.2520	5539.2724	-5670.6058
33.2000	1.0000	0.2500	0.9966	0.2542	5538.0548	-5114.0789
33.2100	1.0000	0.2500	0.9942	0.2537	5652.9574	-4901.2613
33.2200	1.0000	0.2500	0.9954	0.2582	5219.7377	-4472.5781
33.2300	1.0000	0.2500	0.9876	0.2505	6950.2754	-4458.1009
33.2410	1.0000	0.2500	0.9940	0.2614	4791.2397	-3873.8430
33.2510	1.0000	0.2500	0.9988	0.2528	5461.4187	-5226.3839
33.2610	1.0000	0.2500	0.9964	0.2535	5678.1935	-4946.8821
33.2700	1.0000	0.2500	0.9759	0.2329	10665.3982	-5134.1783
33.2810	1.0000	0.2500	0.9960	0.2552	5521.5647	-4829.2155
33.2890	1.0000	0.2500	0.9984	0.2589	4769.6736	-4465.6774
33.3010	1.0000	0.2500	1.0009	0.2569	4677.0043	-5310.0737
33.3110	1.0000	0.2500	0.9723	0.2371	10979.3963	-4140.4340
33.3200	1.0000	0.2500	0.9844	0.2565	6936.1838	-3252.5895
33.3340	1.0000	0.2500	0.9929	0.2622	4897.5420	-3570.7601
33.3410	1.0000	0.2500	0.9953	0.2614	4424.5237	-3994.5095
33.3520	1.0000	0.2500	0.9977	0.2591	4819.9752	-4566.5263
33.3630	1.0000	0.2500	1.0066	0.2462	5264.1500	-7375.2455
33.3700	1.0000	0.2500	0.9941	0.2586	5346.2194	-4141.0144
33.3810	1.0000	0.2500	0.9911	0.2572	5505.3941	-3976.2778
33.3900	1.0000	0.2500	0.9949	0.2659	4385.7465	-3322.1826
33.4000	1.0000	0.2500	0.9859	0.2497	6964.1352	-4209.0919
33.4110	1.0000	0.2500	0.9977	0.2614	4582.2438	-4186.6844
33.4240	1.0000	0.2500	0.9992	0.2562	4996.4484	-4982.1707
33.4330	1.0000	0.2500	1.0112	0.2427	4980.6066	-8244.9717
33.4400	1.0000	0.2500	1.0015	0.2533	5072.1804	-5355.1757
33.4500	1.0000	0.2500	0.9758	0.2344	10657.5886	-4750.0929
33.4600	1.0000	0.2500	1.0007	0.2599	4122.0012	-4745.3054
33.4700	1.0000	0.2500	0.9977	0.2622	4488.0176	-3984.7216
33.4800	1.0000	0.2500	0.9965	0.2612	4733.2388	-4059.8516
33.4910	1.0000	0.2500	0.9951	0.2638	4487.5767	-3554.9262
33.5000	1.0000	0.2500	0.9968	0.2604	4719.2674	-4232.4137
33.5100	1.0000	0.2500	0.9758	0.2476	9084.8470	-3153.7695
33.5200	1.0000	0.2500	0.9980	0.2684	3726.7220	-3250.2593
33.5300	1.0000	0.2500	0.9974	0.2575	5096.5325	-4510.2036
33.5410	1.0000	0.2500	0.9861	0.2452	7753.2033	-4647.6574
33.5500	1.0000	0.2500	1.0047	0.2604	3872.2385	-4995.7756
33.5600	1.0000	0.2500	1.0131	0.2461	4597.2583	-7726.1499
33.5700	1.0000	0.2500	1.0025	0.2349	7395.1048	-7648.9514
33.5820	1.0000	0.2500	0.9841	0.2365	9275.2384	-5081.0445
33.5910	1.0000	0.2500	0.9999	0.2556	5044.5816	-4959.3767
33.5980	1.0000	0.2500	1.0028	0.2545	4725.9800	-5542.5533
33.6110	1.0000	0.2500	0.9891	0.2434	7979.8304	-5015.2865
33.6210	1.0000	0.2500	1.0014	0.2524	5205.6476	-5638.1410
33.6320	1.0000	0.2500	1.0026	0.2549	4767.4314	-5478.8335
33.6470	1.0000	0.2500	0.9979	0.2488	6162.7984	-5681.9265
33.6500	1.0000	0.2500	0.9875	0.2415	8409.9834	-5043.5451
33.6600	1.0000	0.2500	0.9938	0.2464	7138.8407	-5470.7062
33.6700	1.0000	0.2500	1.0072	0.2585	3792.8123	-5590.4331
33.6800	1.0000	0.2500	0.9861	0.2320	9900.6991	-6253.1523
33.6900	1.0000	0.2500	0.9982	0.2451	6616.1088	-6140.3975
33.7010	1.0000	0.2500	0.9961	0.2377	7711.1337	-6754.3767
33.7110	1.0000	0.2500	1.0050	0.2522	4794.9805	-6101.2598
33.7220	1.0000	0.2500	1.0088	0.2433	5446.3479	-7710.4624
33.7300	1.0000	0.2500	0.9959	0.2344	8239.8465	-7142.0408
33.7400	1.0000	0.2500	1.0203	0.2333	5226.1513	-10519.4659
33.7560	1.0000	0.2500	1.0089	0.2441	5311.2450	-7579.6073
33.7600	1.0000	0.2500	1.0102	0.2453	4978.1719	-7639.7059
33.7710	1.0000	0.2500	1.0057	0.2442	5648.8781	-7250.1368
33.7800	1.0000	0.2500	0.9971	0.2445	6809.7391	-5869.9694
33.7920	1.0000	0.2500	1.0046	0.2501	4449.0806	-6416.4580
33.8040	1.0000	0.2500	1.0044	0.2469	5551.4170	-6540.5003
33.8110	1.0000	0.2500	1.0056	0.2471	5364.9464	-6822.8094
33.8230	1.0000	0.2500	1.0016	0.2332	7211.9380	-8230.6561
33.8320	1.0000	0.2500	1.0072	0.2485	5004.8339	-6962.7664
33.8430	1.0000	0.2500	1.0072	0.2461	5274.2497	-7254.4707
33.8520	1.0000	0.2500	1.0037	0.2496	5293.3697	-6239.3243
33.8600	1.0000	0.2500	1.0032	0.2456	5848.2472	-6875.4993
33.8700	1.0000	0.2500	1.0042	0.2476	5450.1194	-6737.6426
33.8800	1.0000	0.2500	1.0038	0.2453	5787.1555	-6894.2159
33.8900	1.0000	0.2500	0.9869	0.2366	9044.5488	-6018.6801
33.9010	1.0000	0.2500	0.9999	0.2458	6255.9651	-6460.1680
33.9110	1.0000	0.2500	1.0009	0.2544	5062.1313	-5524.1552
33.9200	1.0000	0.2500	1.0032	0.2488	5426.4088	-6541.8331
33.9300	1.0000	0.2500	1.0036	0.2499	5279.4939	-6394.2902
33.9410	1.0000	0.2500	0.9989	0.2568	4751.5434	-5050.0547
33.9500	1.0000	0.2500	0.9967	0.2528	5795.2290	-5239.9090
33.9610	1.0000	0.2500	0.9969	0.2560	5355.8608	-4852.1347
33.9720	1.0000	0.2500	0.9737	0.2407	10389.6108	-3604.0126
33.9810	1.0000	0.2500	0.9964	0.2578	5211.6971	-4565.2108
33.9920	1.0000	0.2500	0.9983	0.2586	4669.6795	-4682.7905
34.0000	1.0000	0.2500	0.9993	0.2509	5745.2063	-5754.5050
34.0100	1.0000	0.2500	0.9993	0.2559	5112.6689	-5114.4559
34.0200	1.0000	0.2500	0.9997	0.2560	5034.5762	-5197.5224
34.0290	1.0000	0.2500	0.9962	0.2561	5504.6293	-4569.2733
34.0400	1.0000	0.2500	0.9764	0.2385	10342.9535	-3817.1493
34.0550	1.0000	0.2500	1.0023	0.2601	3626.7466	-4967.1763
34.0610	1.0000	0.2500	0.9909	0.2502	6901.6640	-4504.9286
34.0700	1.0000	0.2500	1.0014	0.2554	4971.5737	-5376.9572
34.0810	1.0000	0.2500	1.0039	0.2530	4901.5845	-6044.2906
34.0910	1.0000	0.2500	1.0036	0.2532	4924.5365	-5957.6950
34.1000	1.0000	0.2500	1.0010	0.2506	5605.9364	-5973.0271
34.1110	1.0000	0.2500	1.0028	0.2556	4702.0331	-5582.2649
34.1200	1.0000	0.2500	1.0042	0.2577	4278.1320	-5509.9896
34.1310	1.0000	0.2500	1.0024	0.2554	4787.8457	-5513.6408
34.1400	1.0000	0.2500	1.0029	0.2542	4889.0818	-5760.0712
34.1500	1.0000	0.2500	1.0037	0.2540	4656.7139	-5861.6101
34.1630	1.0000	0.2500	0.9985	0.2525	5573.8173	-5281.8908
34.1700	1.0000	0.2500	0.9942	0.2486	6661.6775	-5376.9415
34.1800	1.0000	0.2500	0.9811	0.2405	9411.4638	-4737.3540
34.1900	1.0000	0.2500	1.0038	0.2574	4397.0342	-5444.8025
34.2000	1.0000	0.2500	1.0032	0.2543	4835.7277	-5759.2085
34.2110	1.0000	0.2500	0.9711	0.2265	12599.6926	-5224.9653
34.2200	1.0000	0.2500	1.0038	0.2582	4234.0872	-5353.9288
34.2290	1.0000	0.2500	1.0085	0.2485	4939.3707	-7190.5488
34.2400	1.0000	0.2500	1.0027	0.2420	6488.5257	-7284.3763
34.2500	1.0000	0.2500	1.0002	0.2562	5006.1156	-4819.9189
34.2610	1.0000	0.2500	1.0124	0.2436	5002.8190	-8395.3718
34.2730	1.0000	0.2500	0.9929	0.2495	6279.1215	-5104.3750
34.2800	1.0000	0.2500	1.0056	0.2545	4509.2653	-6088.1217
34.2920	1.0000	0.2500	0.9725	0.2322	11305.3900	-4763.5453
34.3010	1.0000	0.2500	1.0030	0.2593	4053.7204	-5170.5240
34.3100	1.0000	0.2500	1.0016	0.2539	5065.6692	-5596.4250
34.3200	1.0000	0.2500	1.0018	0.2516	5136.4518	-5977.7183
34.3300	1.0000	0.2500	1.0014	0.2545	5055.3244	-5503.1180
34.3400	1.0000	0.2500	0.9961	0.2531	5903.6581	-5033.5912
34.3500	1.0000	0.2500	1.0005	0.2529	5302.4902	-5636.1074
34.3610	1.0000	0.2500	0.9966	0.2489	6418.1708	-5646.8596
34.3720	1.0000	0.2500	1.0045	0.2592	3998.1091	-5356.0075
34.3800	1.0000	0.2500	1.0039	0.2567	4383.2283	-5615.5883
34.3900	1.0000	0.2500	1.0022	0.2553	4841.7302	-5537.0311
34.4000	1.0000	0.2500	0.9896	0.2454	7591.1107	-5177.9974
34.4100	1.0000	-0.2500	1.0022	-0.0729	-15874.7495	15151.7439
34.4200	1.0000	-0.2500	0.9979	-0.0882	-13553.1655	14053.4219
34.4310	1.0000	-0.2500	1.0000	-0.0737	-16108.0918	15748.3173
34.4400	1.0000	-0.2500	1.0018	-0.0882	-14373.8525	13924.4274
34.4500	1.0000	-0.2500	1.0103	-0.0880	-15972.2486	12763.4476
34.4600	1.0000	-0.2500	1.0094	-0.0830	-16344.3629	13837.9798
34.4700	1.0000	-0.2500	0.9952	-0.1014	-12415.1103	13390.9579
34.4800	1.0000	-0.2500	0.9981	-0.0860	-14770.8209	15106.1549
34.4980	1.0000	-0.2500	0.9986	-0.0988	-13445.9979	13569.9060
34.5040	1.0000	-0.2500	0.9924	-0.0889	-14118.2035	15908.8058
34.5100	1.0000	-0.2500	0.9869	-0.0955	-12675.8916	15774.7615
34.5200	1.0000	-0.2500	0.9961	-0.1071	-12571.5936	13326.5547
34.5320	1.0000	-0.2500	1.0050	-0.1045	-14150.3133	12773.0434
34.5420	1.0000	-0.2500	1.0041	-0.1058	-14117.3776	12885.9267
34.5510	1.0000	-0.2500	1.0049	-0.1091	-13989.4877	12570.9005
34.5610	1.0000	-0.2500	0.9962	-0.1339	-9901.9437	10624.1493
34.5760	1.0000	-0.2500	1.0220	-0.1088	-16428.8155	10627.4141
34.5800	1.0000	-0.2500	1.0222	-0.1158	-15699.2327	9971.1709
34.5910	1.0000	-0.2500	1.0112	-0.1295	-12568.2927	9730.8384
34.6000	1.0000	-0.2500	1.0169	-0.1230	-14462.3761	9958.1312
34.6130	1.0000	-0.2500	1.0128	-0.1314	-13056.5131	9523.3330
34.6200	1.0000	-0.2500	1.0076	-0.1354	-11647.7646	9830.6181
34.6360	1.0000	-0.2500	1.0032	-0.1406	-10764.8372	9705.4678
34.6400	1.0000	-0.2500	1.0059	-0.1395	-11516.5895	9628.5200
34.6500	1.0000	-0.2500	1.0108	-0.1345	-12470.5832	9798.3074
34.6610	1.0000	-0.2500	1.0372	-0.1244	-17503.9083	7775.9396
34.6700	1.0000	-0.2500	1.0156	-0.1340	-13713.5206	9523.3100
34.6800	1.0000	-0.2500	1.0205	-0.1433	-13301.0830	7694.9352
34.6900	1.0000	-0.2500	1.0193	-0.1440	-13142.7014	7864.8063
34.7000	1.0000	-0.2500	1.0166	-0.1380	-13630.8503	8978.0615
34.7110	1.0000	-0.2500	1.0151	-0.1444	-12910.4364	8499.4496
34.7200	1.0000	-0.2500	1.0240	-0.1370	-14926.7339	8430.7798
34.7300	1.0000	-0.2500	1.0164	-0.1386	-13950.9283	9194.1185
34.7430	1.0000	-0.2500	1.0231	-0.1355	-15399.0149	8871.4579
34.7510	1.0000	-0.2500	1.0038	-0.1598	-9929.1884	8290.4635
34.7610	1.0000	-0.2500	1.0108	-0.1489	-12407.1286	8978.1394
34.7700	1.0000	-0.2500	1.0038	-0.1482	-11535.0461	10029.9983
34.7800	1.0000	-0.2500	0.9999	-0.1527	-10682.9609	9972.1766
34.7910	1.0000	-0.2500	1.0069	-0.1533	-11687.8228	9218.2089
34.8010	1.0000	-0.2500	1.0112	-0.1463	-12968.1300	9691.2905
34.8120	1.0000	-0.2500	1.0068	-0.1480	-12383.2175	9977.9454
34.8220	1.0000	-0.2500	1.0054	-0.1527	-11712.4369	9741.0100
34.8400	1.0000	-0.2500	0.9979	-0.1561	-10579.9296	10317.2164
34.8500	1.0000	-0.2500	0.9982	-0.1555	-10811.5654	10602.8270
34.8600	1.0000	-0.2500	1.0010	-0.1582	-10893.7211	9746.6962
34.8700	1.0000	-0.2500	1.0126	-0.1651	-11615.0125	7539.8713
34.8800	1.0000	-0.2500	0.9966	-0.1634	-9874.2077	10033.7125
34.8910	1.0000	-0.2500	0.9888	-0.1610	-9351.6392	11242.3491
34.9020	1.0000	-0.2500	0.9892	-0.1626	-9248.1563	11147.2603
34.9110	1.0000	-0.2500	0.9966	-0.1695	-9408.7503	9396.5455
34.9210	1.0000	-0.2500	0.9970	-0.1708	-9397.8743	9241.2384
34.9320	1.0000	-0.2500	0.9836	-0.1618	-8866.5160	12295.2409
34.9410	1.0000	-0.2500	0.9974	-0.1770	-8800.4722	8617.4427
34.9510	1.0000	-0.2500	0.9800	-0.1624	-8517.4612	12591.5204
34.9600	1.0000	-0.2500	0.9981	-0.1781	-8721.6531	8269.8793
34.9700	1.0000	-0.2500	0.9793	-0.1630	-8346.8269	12824.2075
34.9820	1.0000	-0.2500	0.9983	-0.1783	-9031.4097	8454.3891
34.9900	1.0000	-0.2500	0.9802	-0.1689	-8009.3832	12173.7448
35.0010	1.0000	-0.2500	0.9981	-0.1767	-9364.5176	8884.2500
35.0100	1.0000	-0.2500	0.9820	-0.1748	-7669.8365	11225.4469
35.0210	1.0000	-0.2500	0.9844	-0.1752	-7939.5805	11222.7715
35.0300	1.0000	-0.2500	0.9884	-0.1856	-7232.8438	9227.3477
35.0420	1.0000	-0.2500	0.9855	-0.1830	-7234.3262	10124.8759
35.0520	1.0000	-0.2500	1.0026	-0.1759	-10456.9762	8689.3421
35.0600	1.0000	-0.2500	0.9710	-0.1788	-6077.5286	12786.3520
35.0700	1.0000	-0.2500	0.9965	-0.1912	-7459.7912	8007.4474
35.0800	1.0000	-0.2500	0.9967	-0.2004	-6683.4225	6876.8015
35.0920	1.0000	-0.2500	0.9958	-0.2048	-6077.7838	6497.6659
35.1030	1.0000	-0.2500	0.9838	-0.1948	-5645.4225	9449.3634
35.1100	1.0000	-0.2500	0.9989	-0.2093	-6024.7538	5718.2269
35.1200	1.0000	-0.2500	0.9994	-0.2121	-5740.8521	5372.9259
35.1300	1.0000	-0.2500	0.9987	-0.2160	-5093.5716	4989.2766
35.1410	1.0000	-0.2500	1.0046	-0.2148	-6223.8933	4436.7981
35.1500	1.0000	-0.2500	1.0036	-0.2182	-5735.7061	4219.3913
35.1600	1.0000	-0.2500	0.9761	-0.2071	-3671.8188	9293.9926
35.1700	1.0000	-0.2500	0.9992	-0.2299	-3813.8412	2867.6185
35.1800	1.0000	-0.2500	0.9930	-0.2301	-2697.4236	4234.1392
35.1900	1.0000	-0.2500	0.9951	-0.1803	-9804.6321	10449.6514
35.2020	1.0000	-0.2500	1.0011	-0.2327	-3835.3365	2929.9677
35.2110	1.0000	-0.2500	1.0133	-0.2230	-6685.1963	2629.2496
35.2210	1.0000	-0.2500	0.9694	-0.2203	-1370.8252	8721.2709
35.2320	1.0000	-0.2500	0.9890	-0.2460	-153.7665	2878.6372
35.2410	1.0000	-0.2500	0.9824	-0.2469	853.6849	3502.3999
35.2500	1.0000	-0.2500	0.9809	-0.2106	-3961.7950	8656.5133
35.2600	1.0000	-0.2500	1.0062	-0.2156	-6837.1987	4702.5097
35.2710	1.0000	-0.2500	0.9730	-0.2441	1023.5183	5275.4472
35.2810	1.0000	-0.2500	0.9986	-0.2516	-1272.4162	1102.8890
35.2900	1.0000	-0.2500	0.9832	-0.2413	-585.5888	4086.0177
35.3010	1.0000	-0.2500	1.0255	-0.2352	-6688.8525	-178.3623
35.3100	1.0000	-0.2500	0.9925	-0.2636	1131.9044	487.3578
35.3210	1.0000	-0.2500	1.0229	-0.2384	-5988.8949	-196.3127
35.3310	1.0000	-0.2500	0.9932	-0.2589	752.8226	1058.0620
35.3400	1.0000	-0.2500	1.0099	-0.2279	-5681.3390	2905.8345
35.3500	1.0000	-0.2500	1.0189	-0.2482	-4488.8312	-875.3696
35.3600	1.0000	-0.2500	0.9672	-0.2466	2106.6853	5806.0186
35.3720	1.0000	-0.2500	0.9987	-0.2613	411.5528	-482.5373
35.3800	1.0000	-0.2500	0.9796	-0.2640	2637.0210	1945.7271
35.3910	1.0000	-0.2500	0.9783	-0.2579	2085.1662	3181.7262
35.4010	1.0000	-0.2500	1.0249	-0.2503	-4808.4832	-1779.5404
35.4120	1.0000	-0.2500	0.9591	-0.2457	3097.6381	6906.9665
35.4200	1.0000	-0.2500	0.9613	-0.2437	2737.4235	7121.8824
35.4290	1.0000	-0.2500	0.9772	-0.2628	2859.9376	2042.0219
35.4400	1.0000	-0.2500	1.0115	-0.2251	-6250.9937	2999.0406
35.4500	1.0000	-0.2500	0.9963	-0.2574	108.6315	777.9195
35.4600	1.0000	-0.2500	0.9889	-0.2539	482.5297	2127.8522
35.4730	1.0000	-0.2500	0.9920	-0.2390	-1922.0933	3573.7173
35.4800	1.0000	-0.2500	1.0024	-0.2247	-4741.9895	4029.4817
35.4900	1.0000	-0.2500	0.9808	-0.2049	-4932.7466	9270.5409
35.5000	1.0000	-0.2500	0.9882	-0.2327	-1709.5918	4741.9479
35.5100	1.0000	-0.2500	0.9956	-0.2313	-2967.8269	4167.6653
35.5210	1.0000	-0.2500	1.0023	-0.2209	-5604.4041	4605.2398
35.5300	1.0000	-0.2500	0.9947	-0.2316	-3155.9849	3892.0946
35.5400	1.0000	-0.2500	0.9904	-0.2257	-3001.6879	5419.4340
35.5500	1.0000	-0.2500	0.9958	-0.2262	-3964.9253	4845.1809
35.5700	1.0000	-0.2500	0.9963	-0.2297	-3212.2489	4361.2365
35.5780	1.0000	-0.2500	1.0225	-0.2026	-10607.0479	4476.3778
35.5830	1.0000	-0.2500	0.9947	-0.2240	-4223.0883	5338.2025
35.5910	1.0000	-0.2500	0.9864	-0.2142	-4410.3929	7398.6694
35.6020	1.0000	-0.2500	0.9979	-0.2277	-4254.3226	4273.2267
35.6110	1.0000	-0.2500	1.0142	-0.2107	-8491.0913	4309.4713
35.6220	1.0000	-0.2500	0.9836	-0.2180	-3665.3461	7438.7144
35.6300	1.0000	-0.2500	1.0188	-0.2118	-8723.9154	3993.7682
35.6410	1.0000	-0.2500	1.0064	-0.2208	-6042.7362	4454.6328
35.6530	1.0000	-0.2500	0.9970	-0.2299	-3533.1357	4554.9478
35.6640	1.0000	-0.2500	1.0011	-0.2253	-5025.2790	4590.5676
35.6730	1.0000	-0.2500	0.9950	-0.2280	-3389.1766	5096.9757
35.6800	1.0000	-0.2500	0.9875	-0.2205	-3762.9512	6994.5560
35.6910	1.0000	-0.2500	0.9975	-0.2209	-5195.2560	5679.0469
35.7010	1.0000	-0.2500	0.9991	-0.2191	-5622.7002	5492.4017
35.7100	1.0000	-0.2500	0.9957	-0.2180	-5179.8022	6124.8414
35.7200	1.0000	-0.2500	1.0057	-0.2181	-6679.6263	5121.1698
35.7300	1.0000	-0.2500	1.0099	-0.2227	-6485.7896	4080.8407
35.7400	1.0000	-0.2500	1.0022	-0.2285	-4956.8025	3967.9045
35.7510	1.0000	-0.2500	1.0027	-0.2255	-5438.3650	4656.8241
35.7600	1.0000	-0.2500	1.0031	-0.2288	-4702.3590	3907.2864
35.7700	1.0000	-0.2500	0.9996	-0.2278	-4662.4433	4794.7200
35.7810	1.0000	-0.2500	1.0019	-0.2240	-5601.3168	4975.5535
35.7900	1.0000	-0.2500	0.9982	-0.2224	-5213.1909	5696.4050
35.8000	1.0000	-0.2500	1.0093	-0.2143	-7864.5883	5339.8762
35.8100	1.0000	-0.2500	1.0023	-0.2203	-6202.1474	5265.1560
35.8210	1.0000	-0.2500	1.0030	-0.2244	-5706.3599	4911.5576
35.8300	1.0000	-0.2500	0.9988	-0.2254	-5143.8014	5392.6639
35.8400	1.0000	-0.2500	1.0124	-0.2123	-8582.2695	4917.7004
35.8500	1.0000	-0.2500	1.0116	-0.2187	-7613.3323	4643.9706
35.8620	1.0000	-0.2500	1.0001	-0.2261	-5151.0146	5190.1452
35.8710	1.0000	-0.2500	0.9840	-0.2157	-4529.9493	8687.2891
35.8800	1.0000	-0.2500	1.0035	-0.2307	-5340.3006	4232.4575
35.8910	1.0000	-0.2500	1.0012	-0.2292	-5196.2624	4462.9413
35.9010	1.0000	-0.2500	1.0019	-0.2271	-5497.3713	4963.1913
35.9100	1.0000	-0.2500	1.0076	-0.2243	-6681.1871	4622.9098
35.9260	1.0000	-0.2500	0.9998	-0.2299	-4984.6877	4912.6089
35.9320	1.0000	-0.2500	0.9899	-0.2195	-5078.3909	7587.5262
35.9430	1.0000	-0.2500	1.0081	-0.2198	-7204.6405	5210.7335
35.9470	1.0000	-0.2500	1.0032	-0.2249	-5887.8229	5213.2448
35.9610	1.0000	-0.2500	1.0093	-0.2191	-7790.0465	5181.1376
35.9700	1.0000	-0.2500	0.9955	-0.2267	-4917.8769	5650.8681
35.9800	1.0000	-0.2500	0.9941	-0.2217	-5426.1168	6821.3262
35.9900	1.0000	-0.2500	1.0108	-0.2198	-7842.6552	4949.7496
36.0010	1.0000	-0.2500	1.0001	-0.2310	-5093.8749	4879.9959
36.0100	1.0000	-0.2500	1.0103	-0.2201	-7302.8236	5073.6131
36.0210	1.0000	-0.2500	1.0281	-0.2089	-11487.3205	4244.7330
36.0300	1.0000	-0.2500	1.0052	-0.2297	-6076.9628	4499.5279
36.0400	1.0000	-0.2500	0.9976	-0.2292	-5130.3963	5548.6720
36.0530	1.0000	-0.2500	0.9988	-0.2280	-5417.8779	5572.6640
36.0620	1.0000	-0.2500	1.0015	-0.2236	-6363.4067	5731.8868
36.0710	1.0000	-0.2500	0.9978	-0.2302	-4899.2117	5490.9616
36.0810	1.0000	-0.2500	1.0170	-0.2196	-9026.1601	4411.6786
36.0920	1.0000	-0.2500	1.0056	-0.2298	-6226.9339	4571.7422
36.1010	1.0000	-0.2500	1.0011	-0.2320	-5363.2413	4905.9000
36.1130	1.0000	-0.2500	1.0013	-0.2312	-5468.9191	4961.5290
36.1210	1.0000	-0.2500	1.0013	-0.2320	-5313.0353	4910.0040
36.1300	1.0000	-0.2500	1.0017	-0.2310	-5623.8295	4644.4657
36.1420	1.0000	-0.2500	1.0143	-0.2230	-8284.6267	4450.6239
36.1500	1.0000	-0.2500	0.9990	-0.2372	-4539.2269	4631.5457
36.1610	1.0000	-0.2500	1.0011	-0.2346	-5155.9568	4667.3914
36.1710	1.0000	-0.2500	1.0140	-0.2160	-9237.6154	5386.8222
36.1800	1.0000	-0.2500	1.0020	-0.2329	-5462.4885	4803.4262
36.1910	1.0000	-0.2500	0.9989	-0.2344	-4893.2769	5010.9748
36.2000	1.0000	-0.2500	1.0100	-0.2263	-7139.5263	4703.1975
36.2100	1.0000	-0.2500	1.0005	-0.2399	-4428.1426	4221.6896
36.2220	1.0000	-0.2500	0.9867	-0.2249	-4663.6569	7939.1910
36.2300	1.0000	-0.2500	0.9974	-0.2365	-4588.2456	5040.0633
36.2430	1.0000	-0.2500	1.0002	-0.2377	-4211.0727	4553.1584
36.2520	1.0000	-0.2500	0.9986	-0.2341	-5057.0382	5197.2818
36.2600	1.0000	-0.2500	1.0001	-0.2355	-5116.4214	4870.1001
36.2700	1.0000	-0.2500	0.9992	-0.2360	-4878.7846	4901.0348
36.2820	1.0000	-0.2500	1.0002	-0.2331	-5442.0990	5191.7887
36.2910	1.0000	-0.2500	0.9988	-0.2353	-5012.5803	5093.8766
36.3020	1.0000	-0.2500	1.0187	-0.2134	-10432.0136	5336.4280
36.3100	1.0000	-0.2500	0.9996	-0.2309	-5670.3957	5571.8476
