t	v_d	thd_d	v_a	thd_a	ur	ul
39.8710	1.0000	0.0000	1.0002	-0.0009	216.3880	-217.7150
39.8810	1.0000	0.0000	0.9998	0.0000	150.9619	-67.3111
39.8900	1.0000	0.0000	0.9981	0.0003	357.0525	209.8913
39.9000	1.0000	0.0000	0.9999	-0.0002	173.4792	-94.9144
39.9100	1.0000	0.0000	1.0010	0.0002	-6.5969	-196.0761
39.9200	1.0000	0.0000	0.9995	-0.0005	277.6441	-83.8991
39.9320	1.0000	0.0000	1.0006	-0.0004	118.8242	-210.1806
39.9400	1.0000	0.0000	1.0003	0.0001	101.3617	-119.6311
39.9500	1.0000	0.0000	0.9992	0.0003	198.2177	52.5733
39.9600	1.0000	0.0000	1.0000	-0.0003	187.7156	-132.5343
39.9700	1.0000	0.0000	1.0001	-0.0002	147.5793	-130.7519
39.9810	1.0000	0.0000	1.0001	0.0001	122.6003	-87.8654
39.9900	1.0000	0.0000	0.9999	-0.0002	185.1707	-109.7843
39.9920	1.0000	0.0000	1.0000	0.0004	100.9303	-42.7346
40.0100	1.0000	0.0000	1.0008	-0.0003	59.1760	-263.8189
40.0220	1.0000	0.0000	1.0001	-0.0001	130.3760	-111.7402
40.0320	1.0000	0.0000	1.0004	0.0000	89.9264	-139.4871
40.0420	1.0000	0.0000	1.0003	0.0002	74.1803	-113.9736
40.0510	1.0000	0.0000	1.0002	-0.0005	174.4661	-178.5288
40.0600	1.0000	0.0000	0.9999	0.0007	66.0215	-7.6987
40.0700	1.0000	0.0000	1.0002	-0.0003	154.5084	-152.4442
40.0800	1.0000	0.0000	0.9999	-0.0000	153.7938	-87.6753
40.0900	1.0000	0.0000	1.0004	-0.0001	114.0941	-158.3571
40.1000	1.0000	0.0000	1.0004	0.0001	72.6313	-144.3958
40.1100	1.0000	0.0000	1.0001	0.0005	72.7493	-51.5816
40.1200	1.0000	0.0000	1.0010	-0.0001	1.4516	-251.8652
40.1310	1.0000	0.0000	1.0001	-0.0001	132.3986	-113.6190
40.1420	1.0000	0.0000	1.0004	0.0002	62.6503	-117.0504
40.1500	1.0000	0.0000	1.0001	0.0005	70.5804	-60.5489
40.1600	1.0000	0.0000	1.0007	0.0000	20.8719	-214.3217
40.1750	1.0000	0.0000	1.0007	-0.0002	80.8544	-209.8689
40.1800	1.0000	0.0000	1.0000	0.0002	105.4995	-65.9459
40.1900	1.0000	0.0000	1.0001	0.0003	85.9623	-62.3599
40.2010	1.0000	0.0000	0.9980	0.0008	303.9441	273.8402
40.2090	1.0000	0.0000	1.0000	-0.0000	135.3174	-96.1619
40.2210	1.0000	0.0000	0.9999	-0.0005	220.1983	-135.5655
40.2310	1.0000	0.0000	0.9995	-0.0003	238.7541	-56.3085
40.2420	1.0000	0.0000	1.0009	0.0004	-31.1439	-162.1768
40.2570	1.0000	0.0000	1.0007	0.0004	10.0892	-137.6483
40.2610	1.0000	0.0000	1.0001	0.0005	51.4634	-45.8504
40.2700	1.0000	0.0000	1.0004	-0.0002	96.0792	-162.4036
40.2800	1.0000	0.0000	1.0004	-0.0002	100.9571	-173.1237
40.2910	1.0000	0.0000	0.9993	-0.0001	232.3935	-13.4164
40.3010	1.0000	0.0000	1.0007	-0.0001	53.1265	-188.3643
40.3100	1.0000	0.0000	1.0001	0.0003	91.6805	-70.2995
40.3210	1.0000	0.0000	1.0001	0.0005	66.1337	-43.4115
40.3300	1.0000	0.0000	1.0001	-0.0002	152.5872	-133.3540
40.3420	1.0000	0.0000	0.9999	0.0002	120.0575	-53.5341
40.3500	1.0000	0.0000	1.0009	0.0004	-36.9103	-146.7450
40.3600	1.0000	0.0000	0.9991	0.0010	131.8381	143.6164
40.3700	1.0000	0.0000	0.9997	0.0003	144.2538	-21.1882
40.3800	1.0000	0.0000	0.9977	-0.0003	476.3271	174.2894
40.3910	1.0000	0.0000	1.0004	0.0001	91.0200	-136.8673
40.4010	1.0000	0.0000	0.9996	0.0006	106.1529	33.6970
40.4120	1.0000	0.0000	1.0004	0.0004	27.0639	-84.1992
40.4200	1.0000	0.0000	0.9999	0.0005	77.2638	-13.1204
40.4300	1.0000	0.0000	1.0003	0.0003	51.6518	-90.7583
40.4400	1.0000	0.0000	0.9998	-0.0005	219.6842	-142.9682
40.4500	1.0000	0.0000	1.0002	-0.0000	101.7679	-115.4927
40.4600	1.0000	0.0000	1.0002	-0.0006	188.7898	-181.4656
40.4710	1.0000	0.0000	1.0003	0.0001	70.0997	-101.2596
40.4840	1.0000	0.0000	1.0003	-0.0002	111.4669	-144.9838
40.4900	1.0000	0.0000	0.9996	0.0001	183.5377	-32.5035
40.5000	1.0000	0.0000	1.0007	-0.0002	85.3773	-223.1857
40.5110	1.0000	0.0000	1.0000	0.0001	120.1704	-70.5368
40.5200	1.0000	0.0000	1.0001	0.0002	104.5595	-85.2280
40.5350	1.0000	0.0000	0.9997	-0.0005	230.6625	-124.4870
40.5410	1.0000	0.0000	1.0008	-0.0005	62.4076	-292.8787
40.5520	1.0000	0.0000	1.0002	0.0001	92.7212	-94.4635
40.5600	1.0000	0.0000	1.0000	-0.0001	145.3750	-101.6144
40.5710	1.0000	0.0000	1.0001	0.0006	38.2147	-40.0523
40.5820	1.0000	0.0000	1.0003	-0.0010	211.3401	-245.6603
40.5940	1.0000	0.0000	1.0003	-0.0004	142.8963	-192.9693
40.6010	1.0000	0.0000	1.0004	0.0013	-70.0224	10.3760
40.6130	1.0000	0.0000	1.0001	0.0001	116.9274	-86.1701
40.6240	1.0000	0.0000	1.0004	0.0005	18.6072	-84.6387
40.6540	1.0000	0.0000	1.0006	-0.0008	154.7652	-256.2049
40.6540	1.0000	0.0000	1.0000	0.0007	48.1926	0.5405
40.6720	1.0000	0.0000	1.0004	-0.0004	130.4810	-198.0038
40.6720	1.0000	0.0000	0.9994	-0.0004	247.1866	-60.4943
40.6880	1.0000	0.0000	1.0001	-0.0002	145.4823	-132.4659
40.7040	1.0000	0.0000	1.0001	0.0005	47.9603	-50.2738
40.7040	1.0000	0.0000	1.0008	-0.0001	60.3417	-195.4825
40.7130	1.0000	0.0000	0.9998	-0.0003	199.3823	-104.2723
40.7200	1.0000	0.0000	0.9998	0.0002	121.4537	-36.4420
40.7320	1.0000	0.0000	1.0000	0.0000	135.2734	-92.5704
40.7400	1.0000	0.0000	1.0004	-0.0005	143.8919	-211.1533
40.7500	1.0000	0.0000	1.0008	-0.0001	50.1928	-204.0927
40.7600	1.0000	0.0000	0.9996	-0.0001	200.0983	-49.0052
40.7760	1.0000	0.0000	0.9975	0.0001	441.1370	242.3723
40.7850	1.0000	0.0000	1.0000	0.0002	89.9403	-67.4321
40.7900	1.0000	0.0000	1.0003	0.0003	54.7283	-101.2957
40.8000	1.0000	0.0000	0.9999	-0.0001	159.5630	-89.9041
40.8130	1.0000	0.0000	1.0004	0.0002	49.7129	-113.7139
40.8200	1.0000	0.0000	1.0002	-0.0001	128.0414	-129.1196
40.8310	1.0000	0.0000	1.0000	-0.0002	154.6905	-129.3941
40.8410	1.0000	0.0000	1.0000	0.0002	98.5479	-69.4059
40.8510	1.0000	0.0000	1.0003	-0.0004	141.5405	-181.0400
40.8610	1.0000	0.0000	1.0000	-0.0004	178.9330	-131.0598
40.8810	1.0000	0.0000	1.0000	0.0002	101.6466	-79.2196
40.8810	1.0000	0.0000	1.0002	0.0000	100.6677	-110.3276
40.8920	1.0000	0.0000	1.0004	0.0001	58.7671	-125.1357
40.9010	1.0000	0.0000	0.9998	0.0000	154.5669	-58.6237
40.9100	1.0000	0.0000	1.0005	0.0004	22.4686	-115.9146
40.9200	1.0000	0.0000	1.0007	0.0013	-117.8556	-11.1249
40.9320	1.0000	0.0000	0.9999	0.0000	132.0846	-78.2304
40.9450	1.0000	0.0000	1.0001	0.0001	113.5673	-102.2650
40.9500	1.0000	0.0000	1.0007	0.0005	-16.9071	-115.0287
40.9620	1.0000	0.0000	1.0000	-0.0000	135.3944	-102.3794
40.9710	1.0000	0.0000	1.0004	-0.0004	126.0450	-183.3266
40.9800	1.0000	0.0000	1.0001	0.0003	75.7896	-65.9652
40.9900	1.0000	0.0000	1.0003	0.0001	69.0320	-111.1219
41.0010	1.0000	0.0000	0.9999	0.0005	64.3316	-4.8806
41.0100	1.0000	0.0000	1.0002	-0.0002	122.2906	-128.4317
41.0350	1.0000	0.0000	1.0008	0.0009	-83.6131	-95.1379
41.0350	1.0000	0.0000	0.9999	-0.0000	134.0812	-86.2733
41.0410	1.0000	0.0000	1.0003	-0.0003	117.1984	-175.7155
41.0500	1.0000	0.0000	1.0001	-0.0001	116.0067	-112.4965
41.0610	1.0000	0.0000	1.0000	-0.0003	148.3602	-130.3197
41.0700	1.0000	0.0000	1.0000	-0.0007	203.8519	-188.1931
41.0810	1.0000	0.0000	1.0006	0.0001	29.0683	-150.8886
41.0900	1.0000	0.0000	1.0006	0.0004	6.8583	-124.3379
41.1000	1.0000	0.0000	1.0001	0.0002	90.4374	-80.3769
41.1110	1.0000	0.0000	1.0004	0.0007	-7.1335	-68.4820
41.1200	1.0000	0.0000	1.0005	0.0004	8.2000	-111.4984
41.1300	1.0000	0.0000	0.9998	0.0001	131.6078	-49.5085
41.1400	1.0000	0.0000	1.0002	0.0003	80.6453	-76.2214
41.1500	1.0000	0.0000	1.0000	0.0003	78.3898	-57.5705
41.1600	1.0000	0.0000	0.9994	-0.0002	232.2472	-35.3009
41.1700	1.0000	0.0000	1.0009	0.0010	-114.4931	-84.5142
41.1800	1.0000	0.0000	0.9996	0.0000	179.9870	-29.9409
41.1920	1.0000	0.0000	0.9998	-0.0005	224.0636	-131.0456
41.2000	1.0000	0.0000	0.9994	-0.0004	260.0977	-74.0410
41.2110	1.0000	0.0000	1.0000	0.0002	114.5814	-65.1479
41.2200	1.0000	0.0000	1.0007	0.0000	46.1999	-172.9958
41.2330	1.0000	0.0000	1.0001	-0.0005	173.5720	-161.2956
41.2420	1.0000	0.0000	1.0001	-0.0006	180.7152	-168.7045
41.2510	1.0000	0.0000	0.9996	0.0002	153.8418	-22.3413
41.2620	1.0000	0.0000	0.9999	0.0002	123.5187	-56.5765
41.2700	1.0000	0.0000	1.0000	-0.0003	163.2770	-129.8537
41.2800	1.0000	0.0000	1.0009	-0.0003	19.1248	-280.0206
41.2920	1.0000	0.0000	1.0008	0.0006	-49.1677	-127.4150
41.3010	1.0000	0.0000	1.0005	-0.0000	64.2564	-169.5882
41.3160	1.0000	0.0000	0.9996	-0.0001	185.8962	-70.4116
41.3200	1.0000	0.0000	1.0007	-0.0002	53.7691	-200.3566
41.3300	1.0000	0.0000	1.0004	0.0001	78.4734	-138.3040
41.3400	1.0000	0.0000	1.0004	0.0001	68.8355	-143.5052
41.3530	1.0000	0.0000	0.9999	0.0005	76.7974	-15.3616
41.3610	1.0000	0.0000	1.0003	0.0005	22.8068	-76.3333
41.3710	1.0000	0.0000	1.0000	0.0002	90.2708	-74.5944
41.3840	1.0000	0.0000	1.0004	-0.0002	99.9043	-166.2687
41.3920	1.0000	0.0000	1.0006	-0.0001	62.0792	-179.8473
41.4020	1.0000	0.0000	0.9999	-0.0005	203.0907	-139.0427
41.4110	1.0000	0.0000	1.0004	0.0001	53.8603	-147.5675
41.4220	1.0000	0.0000	0.9991	-0.0011	361.2237	-117.0859
41.4340	1.0000	0.0000	1.0004	-0.0008	168.7483	-239.7815
41.4440	1.0000	0.0000	0.9998	-0.0002	190.1974	-91.8627
41.4510	1.0000	0.0000	1.0003	0.0007	-4.8933	-41.4575
41.4620	1.0000	0.0000	0.9998	-0.0008	256.9363	-178.4952
41.4740	1.0000	0.0000	0.9978	-0.0003	449.3089	170.7038
41.4800	1.0000	0.0000	0.9999	0.0003	98.5185	-44.0228
41.4910	1.0000	0.0000	1.0005	0.0012	-84.9524	-12.2543
41.5040	1.0000	0.0000	0.9991	-0.0003	277.5400	-25.3728
41.5130	1.0000	0.0000	1.0003	-0.0004	147.8887	-172.2301
41.5220	1.0000	0.0000	0.9997	-0.0001	179.8729	-59.9576
41.5300	1.0000	0.0000	1.0001	-0.0001	123.8211	-113.2312
41.5510	1.0000	0.0000	1.0001	-0.0002	137.0635	-130.0512
41.5510	1.0000	0.0000	0.9994	0.0002	174.3580	-7.8641
41.5660	1.0000	0.0000	1.0002	-0.0007	183.8946	-208.4056
41.5720	1.0000	0.0000	1.0000	-0.0001	134.3348	-113.3259
41.5800	1.0000	0.0000	1.0001	0.0006	34.3172	-46.7221
41.5900	1.0000	0.0000	1.0000	0.0001	108.1377	-71.2745
41.6000	1.0000	0.0000	0.9997	-0.0007	267.0429	-142.8580
41.6140	1.0000	0.0000	0.9999	0.0003	98.7182	-54.5088
41.6200	1.0000	0.0000	1.0010	0.0002	-19.8386	-177.3306
41.6300	1.0000	0.0000	1.0004	0.0007	-12.6385	-65.7660
41.6400	1.0000	0.0000	1.0003	-0.0001	108.6423	-152.3242
41.6500	1.0000	0.0000	0.9998	-0.0002	181.3185	-94.8888
41.6600	1.0000	0.0000	1.0005	-0.0004	120.7942	-198.8597
41.6720	1.0000	0.0000	1.0001	0.0008	20.0096	-13.7517
41.6810	1.0000	0.0000	1.0004	-0.0004	103.7436	-197.6551
41.6930	1.0000	0.0000	0.9974	0.0005	399.2080	309.7549
41.7000	1.0000	0.0000	1.0003	0.0007	6.4727	-34.6812
41.7100	1.0000	0.0000	1.0001	0.0008	15.0595	-20.0188
41.7210	1.0000	0.0000	0.9998	-0.0002	178.4965	-94.0040
41.7320	1.0000	0.0000	1.0006	-0.0000	15.0163	-204.9129
41.7410	1.0000	0.0000	1.0001	-0.0002	135.1106	-138.6845
41.7510	1.0000	0.0000	0.9992	-0.0003	268.2369	-38.4602
41.7610	1.0000	0.0000	1.0004	-0.0004	126.4905	-193.9693
41.7750	1.0000	0.0000	1.0008	-0.0005	86.9389	-252.4665
41.7860	1.0000	0.0000	1.0002	0.0003	53.2149	-97.4707
41.7910	1.0000	0.0000	1.0000	-0.0010	245.6788	-203.5414
41.7990	1.0000	0.0000	0.9998	0.0005	79.9990	-2.6450
41.8110	1.0000	0.0000	0.9998	-0.0010	267.7762	-197.6196
41.8200	1.0000	0.0000	0.9995	-0.0001	198.1839	-49.2319
41.8320	1.0000	0.0000	1.0001	-0.0001	115.7330	-132.7808
41.8420	1.0000	0.0000	1.0005	0.0003	33.4656	-130.0634
41.8500	1.0000	0.0000	1.0003	0.0000	85.1334	-123.3945
41.8600	1.0000	0.0000	0.9996	-0.0001	187.7585	-56.1484
41.8700	1.0000	0.0000	0.9999	-0.0006	200.4007	-156.6724
41.8810	1.0000	0.0000	1.0002	0.0001	87.6991	-102.8580
41.8920	1.0000	0.0000	1.0001	0.0003	76.1748	-69.1053
41.9010	1.0000	0.0000	0.9998	0.0003	119.0977	-28.6090
41.9100	1.0000	0.0000	0.9995	-0.0007	272.8625	-112.2402
41.9200	1.0000	0.0000	1.0007	-0.0001	61.9171	-188.3783
41.9310	1.0000	0.0000	1.0001	-0.0001	135.2372	-123.3065
41.9400	1.0000	0.0000	1.0005	0.0010	-55.9898	-51.0352
41.9500	1.0000	0.0000	1.0005	0.0001	49.2033	-146.4393
41.9600	1.0000	0.0000	0.9998	-0.0001	158.9276	-75.9446
41.9710	1.0000	0.0000	1.0000	0.0003	87.1413	-51.4000
41.9800	1.0000	0.0000	1.0000	0.0002	98.2469	-78.5920
41.9920	1.0000	0.0000	0.9996	-0.0009	287.0555	-156.7985
42.0010	1.0000	0.0000	1.0001	-0.0003	162.2437	-145.1924
42.0110	1.0000	0.0000	1.0004	-0.0004	119.4148	-192.9071
42.0200	1.0000	0.0000	0.9999	-0.0001	146.3825	-103.2597
42.0310	1.0000	0.0000	0.9966	0.0008	468.8253	450.2652
42.0400	1.0000	0.0000	1.0004	0.0001	70.3426	-148.1692
42.0500	1.0000	0.0000	1.0001	0.0003	79.9998	-65.0209
42.0600	1.0000	0.0000	0.9999	-0.0000	134.1415	-89.0217
42.0700	1.0000	0.0000	1.0009	-0.0010	108.6223	-360.7285
42.0830	1.0000	0.0000	1.0002	-0.0001	121.3974	-134.3525
42.0950	1.0000	0.0000	1.0000	0.0004	86.1164	-53.9057
42.1000	1.0000	0.0000	0.9995	0.0001	183.4598	-23.2637
42.1130	1.0000	0.0000	1.0005	-0.0001	81.1634	-173.1439
42.1220	1.0000	0.0000	0.9999	0.0002	126.4868	-61.0866
42.1330	1.0000	0.0000	1.0003	-0.0005	137.2477	-194.0280
42.1420	1.0000	0.0000	1.0000	-0.0000	126.4489	-108.0122
42.1540	1.0000	0.0000	1.0010	0.0007	-94.0891	-133.0261
42.1610	1.0000	0.0000	0.9997	-0.0002	197.3175	-108.2655
42.1700	1.0000	0.0000	0.9998	-0.0002	176.6684	-93.4677
42.1820	1.0000	0.0000	0.9999	-0.0000	135.4188	-93.1040
42.1900	1.0000	0.0000	1.0002	-0.0009	218.4328	-234.8849
42.2000	1.0000	0.0000	1.0002	0.0002	66.1892	-94.8300
42.2130	1.0000	0.0000	1.0001	-0.0003	163.1886	-147.8972
42.2200	1.0000	0.0000	1.0002	0.0005	58.6123	-61.3492
42.2300	1.0000	0.0000	1.0003	0.0004	45.3559	-79.0314
42.2400	1.0000	0.0000	0.9999	0.0002	101.6549	-57.9183
42.2510	1.0000	0.0000	1.0000	-0.0002	152.9442	-123.0253
42.2610	1.0000	0.0000	0.9996	-0.0002	185.5679	-80.3567
42.2700	1.0000	0.0000	1.0003	0.0002	70.7026	-107.0447
42.2800	1.0000	0.0000	0.9991	-0.0007	318.6872	-79.1160
42.2900	1.0000	0.0000	1.0003	0.0001	68.5212	-120.3080
42.3030	1.0000	0.0000	1.0009	-0.0004	26.8425	-290.5331
42.3120	1.0000	0.0000	1.0000	0.0005	59.1851	-32.2735
42.3200	1.0000	0.0000	1.0001	0.0004	65.4914	-60.1685
42.3300	1.0000	0.0000	1.0000	-0.0007	208.3830	-185.3186
42.3410	1.0000	0.0000	0.9999	0.0003	103.4114	-48.2893
42.3510	1.0000	0.0000	1.0010	-0.0008	105.5391	-319.2757
42.3600	1.0000	0.0000	1.0001	0.0001	103.2340	-111.3326
42.3700	1.0000	0.0000	1.0003	0.0012	-69.1671	27.6645
42.3800	1.0000	0.0000	1.0002	-0.0005	130.0572	-223.1392
42.3900	1.0000	0.0000	1.0000	-0.0002	144.7889	-117.2308
42.4000	1.0000	0.0000	1.0000	-0.0009	235.9405	-205.8650
42.4110	1.0000	0.0000	1.0001	-0.0004	153.9033	-162.4993
42.4210	1.0000	0.0000	1.0006	-0.0000	53.1914	-180.8714
42.4310	1.0000	0.0000	0.9999	0.0001	119.5527	-79.6943
42.4400	1.0000	0.0000	1.0003	0.0005	31.1755	-77.4872
42.4500	1.0000	0.0000	1.0001	-0.0003	156.3720	-144.3200
42.4600	1.0000	0.0000	1.0002	-0.0006	173.0441	-202.1061
42.4700	1.0000	0.0000	1.0003	0.0003	48.1152	-90.3230
42.4800	1.0000	0.0000	0.9998	0.0001	134.2558	-71.1493
42.4910	1.0000	0.0000	0.9999	-0.0002	170.8527	-107.7983
42.5010	1.0000	0.0000	1.0007	-0.0001	47.2639	-191.3690
42.5100	1.0000	0.0000	0.9996	0.0004	122.3137	10.5282
42.5200	1.0000	0.0000	1.0011	0.0014	-186.7057	-48.2391
42.5310	1.0000	0.0000	1.0007	0.0003	0.0712	-147.1917
42.5380	1.0000	0.0000	1.0001	-0.0005	167.3945	-167.8870
42.5500	1.0000	0.0000	1.0001	-0.0003	141.3822	-143.8704
42.5600	1.0000	0.0000	0.9994	0.0002	171.2363	-8.1200
42.5700	1.0000	0.0000	1.0002	-0.0005	161.5113	-186.8148
42.5780	1.0000	0.0000	0.9995	-0.0004	219.8897	-90.9912
42.5900	1.0000	0.0000	1.0005	-0.0003	106.3045	-189.1985
42.6010	1.0000	0.0000	1.0008	-0.0004	49.7099	-276.3562
42.6100	1.0000	0.0000	0.9995	0.0000	188.0387	-30.4481
42.6200	1.0000	0.0000	0.9996	0.0000	166.0562	-51.6868
42.6300	1.0000	0.0000	1.0007	0.0003	-12.8335	-142.7143
42.6400	1.0000	0.0000	1.0004	-0.0002	97.9591	-177.3127
42.6500	1.0000	0.0000	1.0002	0.0002	75.9554	-111.2320
42.6580	1.0000	0.0000	1.0003	0.0003	43.8608	-85.9739
42.6700	1.0000	0.0000	0.9995	0.0009	68.3817	75.0136
42.6800	1.0000	0.0000	0.9997	0.0000	154.5112	-67.0581
42.6910	1.0000	0.0000	0.9998	-0.0004	204.8059	-118.7008
42.7000	1.0000	0.0000	0.9995	-0.0002	199.7230	-60.1514
42.7100	1.0000	0.0000	1.0003	0.0013	-88.6291	30.9286
42.7200	1.0000	0.0000	1.0012	-0.0005	-2.6194	-337.9766
42.7310	1.0000	0.0000	1.0003	0.0000	94.2092	-123.3153
42.7400	1.0000	0.0000	1.0002	-0.0002	106.1777	-138.1023
42.7490	1.0000	0.0000	0.9994	-0.0006	274.0085	-97.3426
42.7620	1.0000	0.0000	1.0009	0.0003	-30.0938	-166.4175
42.7700	1.0000	0.0000	0.9996	0.0003	135.8322	-8.4206
42.7800	1.0000	0.0000	1.0004	0.0003	31.4006	-114.1851
42.7900	1.0000	0.0000	1.0007	-0.0011	172.0607	-321.3263
42.8010	1.0000	0.0000	0.9999	-0.0001	145.7055	-93.9679
42.8100	1.0000	0.0000	1.0003	-0.0005	146.6043	-172.0095
42.8210	1.0000	0.0000	0.9999	-0.0002	158.0200	-118.1792
42.8300	1.0000	0.0000	0.9969	0.0006	453.7609	374.0768
42.8400	1.0000	0.0000	1.0001	0.0001	82.4642	-93.1466
42.8500	1.0000	0.0000	1.0001	0.0002	82.2559	-95.2832
42.8610	1.0000	0.0000	1.0001	-0.0001	101.6455	-119.5795
42.8710	1.0000	0.0000	0.9965	-0.0001	588.3316	338.4019
42.8900	1.0000	0.0000	1.0003	0.0001	77.6918	-130.0744
42.8950	1.0000	0.0000	0.9996	-0.0000	177.2515	-47.1074
42.9000	1.0000	0.0000	1.0000	-0.0000	125.4967	-94.9880
42.9110	1.0000	0.0000	1.0004	0.0007	-12.8530	-50.8349
42.9200	1.0000	0.0000	0.9996	0.0003	141.1739	-8.0913
42.9340	1.0000	0.0000	0.9999	0.0003	85.1307	-42.1050
42.9410	1.0000	0.0000	0.9998	-0.0003	185.9484	-102.9111
42.9500	1.0000	0.0000	1.0003	-0.0004	128.5810	-183.7994
42.9610	1.0000	0.0000	0.9995	-0.0003	228.2615	-70.2158
42.9740	1.0000	0.0000	0.9999	0.0003	96.0925	-51.8982
42.9830	1.0000	0.0000	1.0005	0.0008	-47.6160	-48.3652
42.9900	1.0000	0.0000	0.9997	0.0003	119.5570	-17.1036
43.0010	1.0000	0.0000	1.0009	0.0003	-23.6567	-172.4904
43.0100	1.0000	0.0000	0.9992	0.0010	102.2051	142.9235
43.0200	1.0000	0.0000	1.0003	0.0009	-31.0591	-11.9511
43.0320	1.0000	0.0000	1.0001	-0.0001	111.2085	-119.9212
43.0400	1.0000	0.0000	0.9993	-0.0003	254.6772	-41.7676
43.0510	1.0000	0.0000	0.9971	0.0005	423.9935	336.1989
43.0600	1.0000	0.0000	1.0004	0.0001	43.0652	-143.0642
43.0700	1.0000	0.0000	1.0001	0.0004	54.5835	-55.7677
43.0800	1.0000	0.0000	0.9993	0.0006	119.7398	65.4544
43.0910	1.0000	0.0000	1.0002	0.0003	59.6825	-77.1975
43.1020	1.0000	0.0000	1.0001	-0.0002	131.2087	-136.2805
43.1100	1.0000	0.0000	1.0003	0.0007	-10.6270	-49.0608
43.1200	1.0000	0.0000	1.0007	0.0001	14.2470	-177.9104
43.1310	1.0000	0.0000	0.9997	-0.0003	198.0389	-101.0647
43.1410	1.0000	0.0000	1.0000	-0.0002	152.0014	-116.5948
43.1510	1.0000	0.0000	0.9992	-0.0005	281.7862	-49.0631
43.1600	1.0000	0.0000	1.0010	-0.0007	86.6002	-293.3941
43.1710	1.0000	0.0000	1.0003	-0.0005	144.6330	-179.7165
43.1800	1.0000	0.0000	0.9995	0.0006	105.3029	35.6073
43.1910	1.0000	0.0000	1.0002	0.0001	59.9522	-104.8351
43.2010	1.0000	0.0000	1.0005	0.0001	44.0081	-133.5130
43.2110	1.0000	0.0000	1.0003	0.0001	69.6353	-115.0523
43.2200	1.0000	0.0000	1.0005	-0.0002	82.1479	-178.7775
43.2300	1.0000	0.0000	1.0000	0.0001	117.0384	-75.7468
43.2400	1.0000	0.0000	1.0001	0.0003	78.5991	-71.1198
43.2500	1.0000	0.0000	0.9999	-0.0000	142.7604	-67.3234
43.2600	1.0000	0.0000	1.0000	0.0001	118.1915	-74.8664
43.2700	1.0000	0.0000	1.0006	0.0013	-116.1706	-0.6623
43.2800	1.0000	0.0000	0.9999	0.0001	120.9249	-55.4256
43.2900	1.0000	0.0000	0.9996	0.0005	111.2839	11.6115
43.3010	1.0000	0.0000	0.9994	-0.0006	269.6490	-94.0403
43.3100	1.0000	0.0000	1.0003	-0.0006	128.2894	-223.6648
43.3200	1.0000	0.0000	1.0000	0.0000	107.3924	-95.0182
43.3300	1.0000	0.0000	0.9990	-0.0005	320.1756	-26.0603
43.3400	1.0000	0.0000	1.0006	0.0000	42.6234	-150.7671
43.3580	1.0000	0.0000	1.0005	0.0000	56.5656	-148.8802
43.3680	1.0000	0.0000	0.9995	-0.0006	255.3654	-103.6935
43.3750	1.0000	0.0000	0.9993	0.0002	180.7971	7.6121
43.3810	1.0000	0.0000	0.9997	0.0009	42.6416	62.8255
43.3920	1.0000	0.0000	0.9999	0.0000	136.5289	-70.6543
43.4010	1.0000	0.0000	0.9998	0.0002	109.8858	-43.0387
43.4120	1.0000	0.0000	0.9994	-0.0002	211.3561	-39.6059
43.4210	1.0000	0.0000	1.0004	0.0007	-14.0548	-54.6180
43.4300	1.0000	0.0000	1.0000	0.0002	85.6857	-63.4760
43.4400	1.0000	0.0000	1.0003	-0.0003	122.8466	-163.9641
43.4500	1.0000	0.0000	0.9998	0.0002	115.8633	-39.9712
43.4600	1.0000	0.0000	1.0002	0.0000	87.9972	-118.5417
43.4700	1.0000	0.0000	1.0006	0.0006	-36.5408	-78.1545
43.4800	1.0000	0.0000	1.0001	0.0001	95.1874	-96.2606
43.4900	1.0000	0.0000	0.9998	0.0001	116.1081	-45.5275
43.5000	1.0000	0.0000	1.0000	-0.0000	127.8630	-91.8951
43.5100	1.0000	0.0000	1.0003	-0.0007	131.0481	-251.9048
43.5200	1.0000	0.0000	0.9997	0.0002	124.4392	-31.8669
43.5300	1.0000	0.0000	0.9998	0.0004	96.4341	-7.4431
43.5400	1.0000	0.0000	0.9998	0.0002	110.3465	-40.1531
43.5500	1.0000	0.0000	1.0006	0.0001	31.4458	-149.2866
43.5600	1.0000	0.0000	1.0002	-0.0003	133.6891	-160.5808
43.5710	1.0000	0.0000	1.0000	0.0004	73.4648	-39.3764
43.5800	1.0000	0.0000	0.9998	0.0001	120.4597	-43.2455
43.5900	1.0000	0.0000	1.0006	-0.0002	71.3207	-190.7706
43.6000	1.0000	0.0000	1.0001	0.0005	44.8576	-44.4571
43.6100	1.0000	0.0000	0.9997	0.0006	70.7434	30.4220
43.6210	1.0000	0.0000	1.0000	0.0005	47.7299	-26.6749
43.6310	1.0000	0.0000	1.0000	-0.0004	174.4693	-129.2491
43.6400	1.0000	0.0000	1.0001	0.0003	66.1709	-72.3389
43.6500	1.0000	0.0000	0.9996	-0.0003	201.2050	-73.6387
43.6600	1.0000	0.0000	1.0006	0.0004	-51.8318	-150.0627
43.6700	1.0000	0.0000	1.0002	-0.0001	95.6315	-122.9139
43.6850	1.0000	0.0000	1.0007	-0.0002	37.3284	-202.9240
43.6900	1.0000	0.0000	1.0004	-0.0000	68.1936	-152.7900
43.7030	1.0000	0.0000	1.0003	0.0003	44.3235	-94.6666
