t	x	y	z	p	xd	yd	zd	pd	xdd	ydd	zdd	pdd
0.0000	1.7655	4.8376	1.8584	1.6581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0100	1.7655	4.8377	1.8584	1.6581	-0.0013	0.0035	-0.0015	-0.0001	-0.1337	0.3549	-0.1513	-0.0072
0.0200	1.7655	4.8377	1.8584	1.6581	-0.0007	0.0032	-0.0005	-0.0000	-0.0664	0.3177	-0.0456	-0.0002
0.0300	1.7655	4.8377	1.8584	1.6581	-0.0002	0.0026	0.0007	0.0000	-0.0227	0.2552	0.0705	0.0001
0.0400	1.7654	4.8378	1.8584	1.6581	-0.0024	0.0013	0.0010	0.0035	-0.2371	0.1309	0.0952	0.3550
0.0500	1.7654	4.8378	1.8584	1.6581	-0.0014	0.0051	0.0000	-0.0032	-0.1351	0.5078	0.0033	-0.3170
0.0600	1.7654	4.8378	1.8584	1.6581	-0.0009	0.0036	-0.0016	-0.0003	-0.0887	0.3584	-0.1579	-0.0342
0.0700	1.7654	4.8379	1.8584	1.6581	-0.0010	0.0036	-0.0010	-0.0000	-0.1029	0.3558	-0.0958	-0.0038
0.0800	1.7654	4.8379	1.8584	1.6581	-0.0012	0.0032	-0.0010	-0.0000	-0.1226	0.3232	-0.1037	-0.0003
0.1050	1.7654	4.8380	1.8584	1.6581	-0.0012	0.0025	0.0003	0.0001	-0.0473	0.0989	0.0128	0.0024
0.1330	1.7653	4.8380	1.8584	1.6581	-0.0011	0.0020	0.0007	-0.0001	-0.0395	0.0711	0.0235	-0.0019
0.1610	1.7653	4.8381	1.8585	1.6581	-0.0010	0.0029	0.0007	0.0000	-0.0352	0.1039	0.0243	0.0002
0.1850	1.7653	4.8382	1.8585	1.6581	-0.0011	0.0026	0.0008	-0.0000	-0.0453	0.1081	0.0332	-0.0004
0.1900	1.7653	4.8382	1.8585	1.6581	0.0005	0.0067	-0.0008	0.0017	0.1041	1.3347	-0.1672	0.3432
0.2000	1.7653	4.8383	1.8585	1.6581	0.0008	0.0038	0.0011	-0.0008	0.0847	0.3804	0.1062	-0.0770
0.2200	1.7653	4.8383	1.8586	1.6581	0.0016	0.0034	0.0044	-0.0000	0.0793	0.1708	0.2193	-0.0022
0.2500	1.7654	4.8385	1.8588	1.6581	0.0045	0.0047	0.0092	0.0004	0.1512	0.1574	0.3063	0.0120
0.2780	1.7655	4.8385	1.8590	1.6581	0.0034	0.0020	0.0050	-0.0003	0.1224	0.0706	0.1788	-0.0123
0.2800	1.7658	4.8387	1.8593	1.6581	0.0626	0.0303	0.0937	-0.0000	31.3028	15.1680	46.8629	-0.0155
0.2900	1.7659	4.8387	1.8596	1.6581	0.0132	0.0066	0.0223	-0.0000	1.3221	0.6578	2.2325	-0.0006
0.3120	1.7662	4.8389	1.8601	1.6580	0.0150	0.0079	0.0233	-0.0032	0.6796	0.3596	1.0607	-0.1435
0.3370	1.7667	4.8391	1.8607	1.6577	0.0178	0.0096	0.0250	-0.0103	0.7117	0.3838	1.0001	-0.4132
0.3620	1.7672	4.8394	1.8615	1.6573	0.0215	0.0098	0.0319	-0.0181	0.8606	0.3924	1.2766	-0.7246
0.3890	1.7678	4.8396	1.8625	1.6566	0.0115	0.0048	0.0190	-0.0129	0.4253	0.1778	0.7029	-0.4769
0.3900	1.7685	4.8399	1.8636	1.6558	0.3558	0.1315	0.5781	-0.4432	355.7542	131.5120	578.1092	-443.1753
0.4000	1.7689	4.8401	1.8642	1.6553	0.0377	0.0150	0.0576	-0.0491	3.7741	1.5026	5.7586	-4.9066
0.4250	1.7697	4.8403	1.8654	1.6542	0.0331	0.0112	0.0514	-0.0450	1.3225	0.4471	2.0564	-1.7998
0.4500	1.7710	4.8408	1.8676	1.6521	0.0547	0.0172	0.0870	-0.0817	2.1871	0.6882	3.4814	-3.2674
0.4750	1.7721	4.8410	1.8693	1.6505	0.0403	0.0110	0.0661	-0.0638	1.6117	0.4397	2.6441	-2.5512
0.4800	1.7726	4.8412	1.8702	1.6497	0.1037	0.0262	0.1817	-0.1734	20.7358	5.2383	36.3305	-34.6853
0.4900	1.7731	4.8413	1.8711	1.6488	0.0559	0.0142	0.0898	-0.0913	5.5932	1.4205	8.9797	-9.1257
0.5150	1.7743	4.8416	1.8730	1.6468	0.0480	0.0110	0.0757	-0.0784	1.9194	0.4388	3.0288	-3.1379
0.5420	1.7762	4.8420	1.8761	1.6435	0.0706	0.0143	0.1167	-0.1216	2.6151	0.5297	4.3206	-4.5037
0.5690	1.7769	4.8421	1.8773	1.6423	0.0244	0.0043	0.0429	-0.0439	0.9023	0.1601	1.5878	-1.6248
0.5700	1.7783	4.8424	1.8796	1.6398	0.7046	0.1289	1.1836	-1.2718	704.6084	128.8562	1183.5938	-1271.8303
0.5800	1.7790	4.8425	1.8808	1.6385	0.0721	0.0127	0.1217	-0.1316	7.2091	1.2709	12.1726	-13.1599
0.6050	1.7806	4.8427	1.8835	1.6356	0.0632	0.0104	0.1064	-0.1162	2.5297	0.4155	4.2542	-4.6483
0.6330	1.7821	4.8430	1.8861	1.6328	0.0532	0.0077	0.0919	-0.0998	1.8990	0.2757	3.2804	-3.5632
0.6630	1.7854	4.8434	1.8918	1.6264	0.0850	0.0112	0.1457	-0.1616	2.8322	0.3740	4.8550	-5.3878
0.6940	1.7881	4.8437	1.8965	1.6212	0.0866	0.0099	0.1513	-0.1686	2.7929	0.3199	4.8808	-5.4385
0.7220	1.7890	4.8438	1.8982	1.6194	0.0328	0.0034	0.0589	-0.0652	1.1731	0.1204	2.1019	-2.3279
0.7520	1.7929	4.8442	1.9050	1.6117	0.0655	0.0066	0.1152	-0.1311	2.1822	0.2210	3.8414	-4.3700
0.7810	1.7971	4.8445	1.9123	1.6033	0.1087	0.0079	0.1926	-0.2178	3.7468	0.2732	6.6424	-7.5105
0.8100	1.7981	4.8446	1.9143	1.6012	0.0371	0.0026	0.0661	-0.0753	1.2808	0.0911	2.2782	-2.5974
0.8390	1.8015	4.8448	1.9202	1.5944	0.0381	0.0027	0.0691	-0.0793	1.3132	0.0938	2.3812	-2.7339
0.8400	1.8037	4.8450	1.9242	1.5897	1.1551	0.0714	2.0459	-2.3745	1155.0916	71.3535	2045.9036	-2374.4914
0.8500	1.8049	4.8450	1.9264	1.5872	0.1156	0.0059	0.2109	-0.2413	11.5646	0.5867	21.0935	-24.1346
0.8750	1.8061	4.8451	1.9285	1.5848	0.0465	0.0023	0.0857	-0.0980	1.8587	0.0902	3.4270	-3.9215
0.9040	1.8084	4.8452	1.9329	1.5798	0.0409	0.0019	0.0758	-0.0871	1.4102	0.0645	2.6155	-3.0017
0.9310	1.8133	4.8454	1.9419	1.5693	0.0862	0.0034	0.1619	-0.1868	3.1917	0.1258	5.9957	-6.9171
0.9600	1.8184	4.8455	1.9516	1.5583	0.1325	0.0029	0.2506	-0.2873	4.5687	0.1000	8.6406	-9.9053
0.9870	1.8197	4.8456	1.9540	1.5554	0.0483	0.0009	0.0919	-0.1054	1.7895	0.0317	3.4029	-3.9046
0.9910	1.8225	4.8456	1.9593	1.5493	0.3688	0.0042	0.6946	-0.8023	92.2123	1.0413	173.6586	-200.5740
1.0000	1.8237	4.8456	1.9616	1.5467	0.1357	0.0013	0.2556	-0.2951	15.0824	0.1411	28.3996	-32.7912
1.0260	1.8250	4.8456	1.9642	1.5437	0.0522	0.0002	0.1000	-0.1148	2.0076	0.0086	3.8469	-4.4144
1.0530	1.8292	4.8456	1.9722	1.5346	0.1021	-0.0001	0.1976	-0.2272	3.7827	-0.0042	7.3195	-8.4164
1.0830	1.8321	4.8456	1.9779	1.5280	0.0513	-0.0005	0.1007	-0.1156	1.7094	-0.0158	3.3551	-3.8528
1.1060	1.8362	4.8455	1.9860	1.5186	0.0623	-0.0016	0.1245	-0.1412	2.7072	-0.0683	5.4149	-6.1373
1.1110	1.8393	4.8455	1.9921	1.5117	0.3200	-0.0070	0.6347	-0.7286	63.9976	-1.3988	126.9327	-145.7280
1.1200	1.8406	4.8454	1.9947	1.5087	0.1469	-0.0031	0.2900	-0.3343	16.3218	-0.3391	32.2224	-37.1449
1.1480	1.8437	4.8453	2.0009	1.5016	0.1113	-0.0040	0.2230	-0.2543	3.9735	-0.1427	7.9628	-9.0804
1.1770	1.8466	4.8452	2.0066	1.4950	0.0975	-0.0034	0.1971	-0.2261	3.3632	-0.1160	6.7959	-7.7974
1.2060	1.8497	4.8451	2.0131	1.4877	0.0526	-0.0024	0.1064	-0.1217	1.8136	-0.0823	3.6704	-4.1951
1.2340	1.8557	4.8448	2.0254	1.4736	0.1045	-0.0054	0.2155	-0.2463	3.7328	-0.1926	7.6963	-8.7972
1.2630	1.8604	4.8445	2.0351	1.4625	0.1074	-0.0065	0.2244	-0.2562	3.7042	-0.2239	7.7373	-8.8329
1.2920	1.8667	4.8441	2.0485	1.4473	0.1639	-0.0126	0.3486	-0.3944	5.6512	-0.4349	12.0216	-13.6014
1.3210	1.8683	4.8439	2.0519	1.4435	0.0548	-0.0043	0.1178	-0.1333	1.8905	-0.1483	4.0634	-4.5979
1.3490	1.8732	4.8435	2.0622	1.4317	0.0581	-0.0050	0.1242	-0.1409	2.0734	-0.1800	4.4365	-5.0338
1.3500	1.8765	4.8432	2.0693	1.4237	1.6266	-0.1543	3.5397	-4.0008	1626.5585	-154.3237	3539.7424	-4000.7604
1.3600	1.8781	4.8431	2.0728	1.4197	0.1640	-0.0150	0.3535	-0.4025	16.4014	-1.5047	35.3462	-40.2459
1.3860	1.8797	4.8429	2.0764	1.4156	0.0628	-0.0064	0.1381	-0.1558	2.4156	-0.2447	5.3097	-5.9923
1.4150	1.8846	4.8424	2.0874	1.4033	0.1128	-0.0127	0.2531	-0.2838	3.8897	-0.4392	8.7282	-9.7854
1.4430	1.8912	4.8416	2.1023	1.3866	0.1771	-0.0216	0.4013	-0.4500	6.3245	-0.7732	14.3329	-16.0729
1.4720	1.8929	4.8414	2.1061	1.3823	0.0571	-0.0072	0.1306	-0.1465	1.9691	-0.2470	4.5032	-5.0520
1.5010	1.8996	4.8405	2.1215	1.3651	0.1156	-0.0163	0.2673	-0.2986	3.9866	-0.5622	9.2159	-10.2971
1.5300	1.9030	4.8400	2.1293	1.3564	0.0582	-0.0082	0.1346	-0.1512	2.0072	-0.2844	4.6427	-5.2154
1.5400	1.9080	4.8392	2.1413	1.3431	0.1527	-0.0244	0.3595	-0.4008	15.2672	-2.4385	35.9451	-40.0776
1.5670	1.9097	4.8389	2.1453	1.3386	0.0621	-0.0100	0.1488	-0.1657	2.3015	-0.3702	5.5117	-6.1359
1.5960	1.9165	4.8377	2.1617	1.3205	0.1741	-0.0311	0.4256	-0.4693	6.0032	-1.0733	14.6772	-16.1837
1.6260	1.9198	4.8371	2.1700	1.3113	0.1127	-0.0206	0.2764	-0.3058	3.7560	-0.6851	9.2123	-10.1939
1.6570	1.9249	4.8361	2.1826	1.2974	0.1092	-0.0213	0.2720	-0.2998	3.5233	-0.6880	8.7728	-9.6710
1.6860	1.9300	4.8350	2.1955	1.2833	0.1163	-0.0249	0.2966	-0.3245	4.0099	-0.8600	10.2274	-11.1890
1.7150	1.9351	4.8339	2.2085	1.2691	0.1170	-0.0261	0.2999	-0.3282	4.0349	-0.8995	10.3411	-11.3174
1.7430	1.9401	4.8327	2.2217	1.2547	0.1200	-0.0293	0.3171	-0.3437	4.2872	-1.0464	11.3247	-12.2768
1.7730	1.9468	4.8310	2.2397	1.2352	0.1674	-0.0427	0.4495	-0.4872	5.5807	-1.4224	14.9830	-16.2400
1.8020	1.9502	4.8301	2.2488	1.2254	0.1158	-0.0311	0.3136	-0.3388	3.9920	-1.0725	10.8149	-11.6818
1.8310	1.9552	4.8287	2.2626	1.2105	0.1148	-0.0325	0.3175	-0.3421	3.9578	-1.1199	10.9494	-11.7951
1.8430	1.9585	4.8277	2.2719	1.2005	0.1374	-0.0407	0.3882	-0.4166	11.4502	-3.3915	32.3488	-34.7152
1.8500	1.9601	4.8272	2.2766	1.1955	0.2377	-0.0714	0.6668	-0.7159	33.9603	-10.2027	95.2518	-102.2670
1.8740	1.9636	4.8262	2.2864	1.1850	0.1430	-0.0441	0.4107	-0.4405	5.9569	-1.8366	17.1118	-18.3533
1.9030	1.9667	4.8252	2.2955	1.1753	0.1067	-0.0349	0.3120	-0.3318	3.6776	-1.2050	10.7595	-11.4398
1.9320	1.9715	4.8235	2.3098	1.1601	0.1117	-0.0375	0.3297	-0.3518	3.8529	-1.2928	11.3686	-12.1307
1.9610	1.9779	4.8212	2.3292	1.1395	0.1651	-0.0599	0.5030	-0.5324	5.6930	-2.0651	17.3440	-18.3585
1.9890	1.9795	4.8207	2.3340	1.1343	0.0563	-0.0208	0.1741	-0.1846	2.0106	-0.7435	6.2182	-6.5944
1.9900	1.9827	4.8195	2.3438	1.1240	1.4141	-0.5399	4.4207	-4.6734	1414.0639	-539.9417	4420.6757	-4673.3646
2.0000	1.9842	4.8188	2.3488	1.1187	0.1563	-0.0620	0.4950	-0.5205	15.6265	-6.1966	49.4964	-52.0464
2.0240	1.9858	4.8182	2.3538	1.1135	0.0650	-0.0261	0.2070	-0.2173	2.7094	-1.0878	8.6258	-9.0560
2.0530	1.9890	4.8169	2.3643	1.1025	0.0588	-0.0246	0.1900	-0.1987	2.0267	-0.8495	6.5514	-6.8515
2.0820	1.9950	4.8143	2.3839	1.0820	0.0950	-0.0421	0.3141	-0.3273	3.2741	-1.4532	10.8296	-11.2851
2.1110	1.9995	4.8122	2.3991	1.0661	0.1033	-0.0472	0.3500	-0.3655	3.5612	-1.6279	12.0694	-12.6018
2.1410	2.0025	4.8108	2.4094	1.0555	0.0489	-0.0237	0.1707	-0.1774	1.6293	-0.7896	5.6900	-5.9130
2.1690	2.0069	4.8085	2.4254	1.0389	0.0514	-0.0268	0.1858	-0.1910	1.8371	-0.9576	6.6356	-6.8226
2.1700	2.0097	4.8071	2.4353	1.0288	1.3036	-0.6785	4.6691	-4.8246	1303.5734	-678.4556	4669.1304	-4824.5932
2.1800	2.0111	4.8064	2.4405	1.0234	0.1421	-0.0767	0.5218	-0.5368	14.2140	-7.6712	52.1753	-53.6801
2.2030	2.0140	4.8047	2.4515	1.0121	0.1270	-0.0708	0.4788	-0.4912	5.5203	-3.0784	20.8166	-21.3563
2.2350	2.0152	4.8040	2.4562	1.0073	0.0389	-0.0221	0.1477	-0.1515	1.2148	-0.6917	4.6156	-4.7350
2.2640	2.0208	4.8007	2.4780	0.9851	0.0977	-0.0595	0.3846	-0.3918	3.3685	-2.0516	13.2612	-13.5094
2.2930	2.0246	4.7982	2.4934	0.9694	0.0907	-0.0580	0.3683	-0.3741	3.1268	-2.0001	12.7002	-12.9014
2.3220	2.0272	4.7965	2.5042	0.9585	0.0437	-0.0299	0.1859	-0.1875	1.5085	-1.0325	6.4103	-6.4645
2.3520	2.0323	4.7929	2.5263	0.9362	0.0822	-0.0595	0.3614	-0.3634	2.7406	-1.9822	12.0450	-12.1147
2.3810	2.0346	4.7912	2.5367	0.9258	0.0412	-0.0315	0.1879	-0.1882	1.4221	-1.0852	6.4779	-6.4899
2.4100	2.0382	4.7884	2.5531	0.9094	0.0404	-0.0323	0.1889	-0.1885	1.3940	-1.1143	6.5149	-6.5017
2.4400	2.0416	4.7855	2.5696	0.8930	0.0373	-0.0322	0.1839	-0.1825	1.2449	-1.0732	6.1307	-6.0836
2.4670	2.0449	4.7826	2.5862	0.8766	0.0411	-0.0369	0.2054	-0.2029	1.5225	-1.3655	7.6088	-7.5153
2.4700	2.0470	4.7805	2.5973	0.8656	0.3142	-0.3018	1.6669	-1.6440	104.7372	-100.6008	555.6321	-547.9922
2.4810	2.0482	4.7794	2.6034	0.8596	0.1043	-0.1008	0.5554	-0.5480	9.4838	-9.1608	50.4887	-49.8140
2.5000	2.0492	4.7784	2.6090	0.8541	0.0538	-0.0536	0.2931	-0.2884	2.8339	-2.8218	15.4289	-15.1775
2.5180	2.0511	4.7764	2.6196	0.8437	0.0557	-0.0581	0.3112	-0.3044	3.0936	-3.2292	17.2897	-16.9102
2.5200	2.0521	4.7754	2.6252	0.8382	0.4924	-0.5236	2.8006	-2.7399	246.1761	-261.7913	1400.2903	-1369.9735
2.5500	2.0532	4.7742	2.6314	0.8322	0.0353	-0.0386	0.2055	-0.2009	1.1776	-1.2860	6.8506	-6.6952
2.5820	2.0559	4.7711	2.6477	0.8163	0.0290	-0.0339	0.1763	-0.1711	0.9076	-1.0609	5.5088	-5.3473
2.6130	2.0594	4.7668	2.6703	0.7944	0.0557	-0.0710	0.3643	-0.3528	1.7980	-2.2911	11.7506	-11.3804
2.6430	2.0611	4.7645	2.6815	0.7835	0.0279	-0.0373	0.1881	-0.1820	0.9292	-1.2425	6.2697	-6.0666
2.6790	2.0634	4.7611	2.6986	0.7671	0.0209	-0.0319	0.1581	-0.1515	0.5811	-0.8867	4.3923	-4.2080
2.7120	2.0656	4.7576	2.7157	0.7508	0.0214	-0.0356	0.1730	-0.1649	0.6496	-1.0793	5.2437	-4.9966
2.7470	2.0683	4.7529	2.7385	0.7291	0.0182	-0.0340	0.1631	-0.1549	0.5191	-0.9718	4.6589	-4.4266
2.7500	2.0701	4.7491	2.7562	0.7123	0.1926	-0.4024	1.9026	-1.8019	64.1926	-134.1190	634.1911	-600.6329
2.7600	2.0706	4.7480	2.7614	0.7074	0.0496	-0.1097	0.5147	-0.4860	4.9635	-10.9742	51.4687	-48.5978
2.7920	2.0717	4.7456	2.7728	0.6966	0.0334	-0.0769	0.3579	-0.3370	1.0431	-2.4046	11.1830	-10.5309
2.8110	2.0727	4.7431	2.7843	0.6859	0.0250	-0.0659	0.3023	-0.2829	1.3180	-3.4705	15.9105	-14.8900
2.8200	2.0736	4.7406	2.7958	0.6751	0.0428	-0.1262	0.5749	-0.5361	4.7575	-14.0276	63.8770	-59.5681
2.8300	2.0740	4.7393	2.8016	0.6698	0.0433	-0.1293	0.5774	-0.5354	4.3338	-12.9300	57.7384	-53.5409
2.8610	2.0752	4.7353	2.8194	0.6532	0.0386	-0.1281	0.5741	-0.5338	1.2444	-4.1322	18.5182	-17.2200
2.8960	2.0761	4.7315	2.8360	0.6378	0.0268	-0.1079	0.4760	-0.4402	0.7666	-3.0840	13.5999	-12.5770
2.9320	2.0769	4.7275	2.8533	0.6220	0.0216	-0.1103	0.4793	-0.4406	0.6004	-3.0632	13.3149	-12.2379
2.9550	2.0773	4.7249	2.8648	0.6115	0.0085	-0.0580	0.2493	-0.2286	0.3680	-2.5217	10.8374	-9.9405
2.9600	2.0777	4.7222	2.8763	0.6010	0.0308	-0.2693	1.1472	-1.0472	6.1687	-53.8524	229.4300	-209.4437
2.9710	2.0778	4.7207	2.8826	0.5952	0.0130	-0.1353	0.5735	-0.5227	1.1775	-12.3017	52.1389	-47.5163
3.0030	2.0780	4.7181	2.8935	0.5853	0.0060	-0.0813	0.3409	-0.3094	0.1889	-2.5412	10.6518	-9.6674
3.0300	2.0781	4.7126	2.9164	0.5646	0.0008	-0.1530	0.6360	-0.5745	0.0290	-5.6667	23.5565	-21.2784
3.0650	2.0779	4.7084	2.9335	0.5492	-0.0050	-0.1196	0.4904	-0.4401	-0.1415	-3.4164	14.0111	-12.5740
3.0950	2.0776	4.7041	2.9507	0.5339	-0.0120	-0.1419	0.5720	-0.5097	-0.4008	-4.7287	19.0656	-16.9899
3.1330	2.0772	4.7013	2.9621	0.5238	-0.0100	-0.0754	0.3009	-0.2665	-0.2629	-1.9850	7.9197	-7.0133
3.1660	2.0762	4.6955	2.9849	0.5037	-0.0144	-0.0789	0.3099	-0.2731	-0.4364	-2.3912	9.3920	-8.2747
3.1700	2.0755	4.6926	2.9962	0.4938	-0.0840	-0.3653	1.4188	-1.2423	-20.9905	-91.3187	354.6907	-310.5719
3.1800	2.0752	4.6911	3.0019	0.4888	-0.0373	-0.1463	0.5672	-0.4955	-3.7313	-14.6321	56.7158	-49.5547
3.2070	2.0744	4.6882	3.0132	0.4789	-0.0296	-0.1089	0.4195	-0.3653	-1.0972	-4.0323	15.5360	-13.5313
3.2410	2.0739	4.6867	3.0189	0.4740	-0.0123	-0.0434	0.1661	-0.1444	-0.3626	-1.2765	4.8847	-4.2465
3.2740	2.0719	4.6808	3.0414	0.4546	-0.0167	-0.0449	0.1702	-0.1467	-0.5067	-1.3614	5.1588	-4.4464
3.2800	2.0702	4.6763	3.0582	0.4401	-0.1015	-0.2499	0.9328	-0.7982	-16.9226	-41.6534	155.4706	-133.0276
3.2900	2.0695	4.6748	3.0637	0.4354	-0.0637	-0.1486	0.5566	-0.4774	-6.3657	-14.8646	55.6565	-47.7370
3.3160	2.0682	4.6718	3.0749	0.4259	-0.0525	-0.1157	0.4288	-0.3651	-2.0192	-4.4507	16.4915	-14.0414
3.3540	2.0665	4.6685	3.0871	0.4155	-0.0426	-0.0873	0.3212	-0.2725	-1.1212	-2.2971	8.4532	-7.1715
3.3880	2.0634	4.6627	3.1081	0.3978	-0.0489	-0.0895	0.3244	-0.2726	-1.4396	-2.6320	9.5419	-8.0187
3.3900	2.0617	4.6597	3.1191	0.3886	-0.4523	-0.7632	2.7458	-2.2927	-226.1460	-381.5823	1372.8881	-1146.3663
3.4010	2.0606	4.6580	3.1251	0.3836	-0.0942	-0.1526	0.5476	-0.4563	-8.5599	-13.8704	49.7782	-41.4781
3.4310	2.0588	4.6551	3.1355	0.3750	-0.0621	-0.0967	0.3457	-0.2871	-2.0707	-3.2229	11.5219	-9.5688
3.4650	2.0557	4.6505	3.1518	0.3616	-0.0617	-0.0911	0.3201	-0.2631	-1.8133	-2.6806	9.4135	-7.7369
3.4980	2.0523	4.6459	3.1680	0.3483	-0.0688	-0.0930	0.3262	-0.2671	-2.0847	-2.8184	9.8848	-8.0935
3.5310	2.0499	4.6428	3.1787	0.3396	-0.0368	-0.0466	0.1623	-0.1319	-1.1162	-1.4129	4.9180	-3.9961
3.5450	2.0448	4.6366	3.2001	0.3224	-0.0945	-0.1108	0.3793	-0.3043	-6.7514	-7.9157	27.0950	-21.7364
3.5500	2.0434	4.6350	3.2053	0.3182	-0.2654	-0.3104	1.0579	-0.8475	-53.0709	-62.0821	211.5810	-169.4993
3.5790	2.0407	4.6319	3.2159	0.3098	-0.0954	-0.1068	0.3629	-0.2897	-3.2903	-3.6815	12.5143	-9.9890
3.6150	2.0378	4.6288	3.2264	0.3015	-0.0807	-0.0866	0.2916	-0.2307	-2.2420	-2.4050	8.1006	-6.4091
3.6470	2.0316	4.6226	3.2471	0.2852	-0.0974	-0.0973	0.3238	-0.2534	-3.0428	-3.0412	10.1180	-7.9188
3.6500	2.0284	4.6195	3.2574	0.2771	-0.5416	-0.5150	1.7089	-1.3302	-180.5263	-171.6821	569.6424	-443.3847
3.6600	2.0267	4.6180	3.2625	0.2732	-0.1655	-0.1551	0.5116	-0.3964	-16.5458	-15.5113	51.1649	-39.6375
3.6930	2.0215	4.6133	3.2778	0.2614	-0.1570	-0.1404	0.4619	-0.3556	-4.7590	-4.2549	13.9958	-10.7763
3.7210	2.0180	4.6102	3.2879	0.2538	-0.1278	-0.1107	0.3602	-0.2746	-4.5660	-3.9536	12.8650	-9.8086
3.7530	2.0102	4.6039	3.3083	0.2383	-0.1841	-0.1502	0.4829	-0.3631	-5.7528	-4.6946	15.0918	-11.3477
3.7880	2.0061	4.6006	3.3187	0.2306	-0.1185	-0.0922	0.2953	-0.2205	-3.3843	-2.6332	8.4378	-6.2999
3.8220	2.0024	4.5979	3.3275	0.2241	-0.0551	-0.0405	0.1292	-0.0954	-1.6211	-1.1914	3.8008	-2.8070
3.8540	1.9939	4.5917	3.3469	0.2100	-0.0679	-0.0482	0.1506	-0.1091	-2.1222	-1.5055	4.7076	-3.4093
3.8600	1.9872	4.5872	3.3612	0.1997	-0.3761	-0.2551	0.7921	-0.5668	-62.6807	-42.5223	132.0231	-94.4694
3.8700	1.9849	4.5856	3.3659	0.1963	-0.2296	-0.1514	0.4718	-0.3371	-22.9576	-15.1434	47.1816	-33.7056
3.9020	1.9802	4.5826	3.3752	0.1896	-0.1463	-0.0940	0.2921	-0.2077	-4.5711	-2.9360	9.1281	-6.4895
3.9350	1.9704	4.5766	3.3937	0.1767	-0.2232	-0.1369	0.4192	-0.2921	-6.7636	-4.1479	12.7017	-8.8527
3.9700	1.9654	4.5736	3.4028	0.1705	-0.1448	-0.0849	0.2598	-0.1791	-4.1376	-2.4262	7.4215	-5.1169
4.0060	1.9575	4.5691	3.4163	0.1613	-0.1388	-0.0787	0.2371	-0.1602	-3.8564	-2.1859	6.5856	-4.4487
4.0220	1.9494	4.5647	3.4296	0.1524	-0.1545	-0.0822	0.2469	-0.1641	-9.6567	-5.1383	15.4298	-10.2575
4.0300	1.9439	4.5618	3.4383	0.1467	-0.3508	-0.1846	0.5461	-0.3563	-43.8536	-23.0713	68.2616	-44.5359
4.0400	1.9410	4.5603	3.4426	0.1439	-0.2841	-0.1455	0.4324	-0.2817	-28.4104	-14.5482	43.2394	-28.1684
4.0690	1.9353	4.5574	3.4513	0.1384	-0.1980	-0.1016	0.2973	-0.1908	-6.8278	-3.5035	10.2507	-6.5778
4.1060	1.9291	4.5543	3.4602	0.1327	-0.1677	-0.0822	0.2407	-0.1528	-4.5331	-2.2204	6.5050	-4.1308
4.1400	1.9172	4.5487	3.4764	0.1226	-0.1809	-0.0844	0.2441	-0.1501	-5.3201	-2.4830	7.1796	-4.4151
4.1730	1.9045	4.5431	3.4927	0.1129	-0.1941	-0.0858	0.2448	-0.1458	-5.8832	-2.5996	7.4194	-4.4180
4.1800	1.8980	4.5403	3.5006	0.1082	-0.4685	-0.1991	0.5654	-0.3305	-66.9306	-28.4430	80.7689	-47.2213
4.1900	1.8947	4.5389	3.5045	0.1059	-0.3323	-0.1377	0.3917	-0.2275	-33.2350	-13.7693	39.1730	-22.7457
4.2220	1.8854	4.5413	3.5061	0.0985	-0.2890	0.0760	0.0481	-0.2327	-9.0317	2.3758	1.5021	-7.2724
4.2550	1.8776	4.5435	3.5057	0.0922	-0.2371	0.0649	-0.0121	-0.1884	-7.1847	1.9656	-0.3669	-5.7102
4.2890	1.8748	4.5443	3.5056	0.0902	-0.0825	0.0240	-0.0032	-0.0591	-2.4275	0.7059	-0.0945	-1.7386
4.3240	1.8629	4.5477	3.5051	0.0826	-0.1726	0.0498	-0.0063	-0.1061	-4.9321	1.4242	-0.1790	-3.0304
4.3560	1.8498	4.5514	3.5046	0.0755	-0.2136	0.0596	-0.0087	-0.1108	-6.6749	1.8618	-0.2731	-3.4637
4.3610	1.8432	4.5533	3.5043	0.0723	-0.6640	0.1791	-0.0315	-0.3186	-132.7925	35.8123	-6.3004	-63.7149
4.3700	1.8402	4.5541	3.5041	0.0709	-0.3389	0.0905	-0.0165	-0.1533	-37.6561	10.0553	-1.8318	-17.0383
4.4040	1.8297	4.5568	3.5036	0.0666	-0.3066	0.0804	-0.0154	-0.1292	-9.0180	2.3640	-0.4534	-3.8010
4.4380	1.8226	4.5586	3.5032	0.0638	-0.2104	0.0534	-0.0115	-0.0796	-6.1891	1.5693	-0.3369	-2.3411
4.4710	1.8115	4.5613	3.5026	0.0601	-0.2243	0.0547	-0.0134	-0.0743	-6.7961	1.6584	-0.4059	-2.2523
4.5040	1.7922	4.5658	3.5013	0.0547	-0.3550	0.0819	-0.0232	-0.0934	-10.7576	2.4814	-0.7043	-2.8296
4.5100	1.7883	4.5667	3.5011	0.0538	-0.6623	0.1480	-0.0444	-0.1545	-110.3754	24.6687	-7.4058	-25.7502
4.5200	1.7842	4.5676	3.5008	0.0529	-0.4013	0.0894	-0.0282	-0.0907	-40.1327	8.9427	-2.8243	-9.0698
