t	x	y	z	p	xd	yd	zd	pd	xdd	ydd	zdd	pdd
9.4700	0.9195	-5.0118	1.9343	1.5925	0.0530	0.0239	-0.0856	0.2271	1.7112	0.7703	-2.7612	7.3262
9.5030	0.9257	-5.0096	1.9247	1.6165	0.0920	0.0298	-0.1406	0.3389	2.7865	0.9033	-4.2617	10.2684
9.5360	0.9286	-5.0088	1.9205	1.6260	0.0422	0.0098	-0.0614	0.1366	1.2787	0.2961	-1.8597	4.1391
9.5680	0.9337	-5.0083	1.9133	1.6397	0.0786	0.0032	-0.1074	0.1900	2.4575	0.0997	-3.3562	5.9370
9.6010	0.9358	-5.0086	1.9107	1.6435	0.0324	-0.0049	-0.0414	0.0526	0.9816	-0.1476	-1.2548	1.5929
9.6350	0.9395	-5.0100	1.9063	1.6456	0.0207	-0.0116	-0.0234	-0.0036	0.6096	-0.3404	-0.6891	-0.1071
9.6390	0.9414	-5.0107	1.9042	1.6451	0.1470	-0.0415	-0.1607	-0.0421	36.7458	-10.3826	-40.1681	-10.5289
9.6490	0.9419	-5.0108	1.9036	1.6449	0.0526	-0.0127	-0.0618	-0.0173	5.2630	-1.2737	-6.1795	-1.7319
9.6810	0.9424	-5.0109	1.9030	1.6448	0.0150	-0.0028	-0.0174	-0.0055	0.4680	-0.0877	-0.5452	-0.1713
9.7130	0.9443	-5.0111	1.9007	1.6439	0.0321	-0.0012	-0.0398	-0.0167	1.0018	-0.0366	-1.2449	-0.5203
9.7460	0.9451	-5.0111	1.8996	1.6434	0.0256	0.0004	-0.0325	-0.0153	0.7767	0.0112	-0.9853	-0.4642
9.7790	0.9454	-5.0111	1.8993	1.6432	0.0081	0.0004	-0.0103	-0.0052	0.2463	0.0118	-0.3108	-0.1579
9.8090	0.9462	-5.0110	1.8983	1.6427	0.0084	0.0004	-0.0105	-0.0056	0.2794	0.0147	-0.3514	-0.1855
9.8440	0.9472	-5.0110	1.8969	1.6419	0.0114	0.0005	-0.0169	-0.0091	0.3257	0.0140	-0.4832	-0.2598
9.8490	0.9476	-5.0109	1.8963	1.6416	0.0403	0.0047	-0.0499	-0.0311	8.0541	0.9380	-9.9776	-6.2237
9.8590	0.9478	-5.0109	1.8961	1.6414	0.0196	0.0022	-0.0244	-0.0154	1.9554	0.2203	-2.4380	-1.5399
9.8880	0.9480	-5.0109	1.8958	1.6413	0.0071	0.0006	-0.0089	-0.0052	0.2458	0.0198	-0.3061	-0.1808
9.9210	0.9484	-5.0108	1.8954	1.6410	0.0062	0.0006	-0.0075	-0.0045	0.1872	0.0170	-0.2286	-0.1372
9.9510	0.9494	-5.0108	1.8941	1.6402	0.0122	0.0005	-0.0172	-0.0094	0.4076	0.0174	-0.5738	-0.3142
9.9600	0.9497	-5.0107	1.8936	1.6399	0.0236	0.0015	-0.0304	-0.0167	2.6204	0.1649	-3.3786	-1.8610
9.9690	0.9499	-5.0107	1.8934	1.6398	0.0177	0.0011	-0.0239	-0.0136	1.9685	0.1220	-2.6535	-1.5162
9.9810	0.9501	-5.0107	1.8931	1.6397	0.0131	0.0006	-0.0202	-0.0112	1.0946	0.0480	-1.6850	-0.9338
10.0160	0.9504	-5.0107	1.8926	1.6394	0.0094	0.0005	-0.0138	-0.0079	0.2698	0.0151	-0.3953	-0.2264
10.0500	0.9507	-5.0107	1.8922	1.6392	0.0044	0.0003	-0.0067	-0.0038	0.1296	0.0074	-0.1972	-0.1108
10.0830	0.9517	-5.0106	1.8909	1.6384	0.0148	0.0006	-0.0201	-0.0110	0.4489	0.0178	-0.6079	-0.3319
10.0900	0.9518	-5.0106	1.8907	1.6383	0.0247	0.0006	-0.0342	-0.0185	3.5284	0.0843	-4.8842	-2.6427
10.0990	0.9520	-5.0106	1.8904	1.6382	0.0181	0.0003	-0.0231	-0.0115	2.0164	0.0364	-2.5706	-1.2814
10.1290	0.9523	-5.0106	1.8900	1.6380	0.0103	0.0002	-0.0146	-0.0076	0.3420	0.0075	-0.4856	-0.2534
10.1620	0.9529	-5.0106	1.8891	1.6375	0.0126	0.0000	-0.0199	-0.0099	0.3823	0.0003	-0.6018	-0.3004
10.1970	0.9533	-5.0106	1.8885	1.6372	0.0112	-0.0000	-0.0181	-0.0090	0.3207	-0.0006	-0.5163	-0.2561
10.2310	0.9535	-5.0106	1.8881	1.6370	0.0071	-0.0003	-0.0127	-0.0059	0.2094	-0.0088	-0.3726	-0.1745
10.2590	0.9541	-5.0106	1.8873	1.6366	0.0116	0.0004	-0.0142	-0.0068	0.4154	0.0134	-0.5059	-0.2445
10.2690	0.9544	-5.0106	1.8869	1.6364	0.0171	-0.0001	-0.0200	-0.0092	1.7091	-0.0115	-2.0001	-0.9161
10.2790	0.9546	-5.0106	1.8867	1.6363	0.0135	-0.0019	-0.0222	-0.0090	1.3534	-0.1945	-2.2226	-0.8976
10.3070	0.9549	-5.0106	1.8863	1.6362	0.0107	0.0006	-0.0124	-0.0063	0.3839	0.0213	-0.4436	-0.2254
10.3370	0.9552	-5.0106	1.8859	1.6360	0.0109	0.0001	-0.0124	-0.0057	0.3641	0.0026	-0.4145	-0.1901
10.3720	0.9558	-5.0106	1.8852	1.6357	0.0126	-0.0004	-0.0166	-0.0069	0.3586	-0.0117	-0.4747	-0.1981
10.3990	0.9562	-5.0107	1.8846	1.6354	0.0115	-0.0009	-0.0155	-0.0056	0.4252	-0.0317	-0.5747	-0.2080
10.4100	0.9565	-5.0107	1.8842	1.6353	0.0129	0.0000	-0.0177	-0.0073	1.1714	0.0034	-1.6123	-0.6620
10.4190	0.9566	-5.0107	1.8840	1.6352	0.0131	-0.0004	-0.0175	-0.0073	1.4523	-0.0417	-1.9451	-0.8076
10.4490	0.9568	-5.0107	1.8838	1.6352	0.0043	-0.0003	-0.0061	-0.0023	0.1429	-0.0097	-0.2033	-0.0777
10.4830	0.9571	-5.0107	1.8832	1.6350	0.0036	-0.0003	-0.0058	-0.0019	0.1048	-0.0085	-0.1700	-0.0570
10.5170	0.9574	-5.0107	1.8827	1.6348	0.0029	0.0002	-0.0033	-0.0015	0.0867	0.0047	-0.0975	-0.0444
10.5500	0.9578	-5.0108	1.8822	1.6346	0.0044	-0.0002	-0.0050	-0.0018	0.1343	-0.0046	-0.1512	-0.0545
10.5820	0.9585	-5.0108	1.8814	1.6343	0.0091	-0.0010	-0.0123	-0.0035	0.2852	-0.0322	-0.3854	-0.1096
10.5890	0.9588	-5.0108	1.8811	1.6342	0.0194	-0.0011	-0.0225	-0.0073	2.7772	-0.1601	-3.2196	-1.0364
10.5990	0.9589	-5.0108	1.8809	1.6342	0.0135	0.0002	-0.0138	-0.0049	1.3471	0.0229	-1.3766	-0.4939
10.6300	0.9592	-5.0108	1.8806	1.6341	0.0077	-0.0007	-0.0104	-0.0031	0.2484	-0.0228	-0.3362	-0.0995
10.6640	0.9594	-5.0109	1.8803	1.6340	0.0036	-0.0004	-0.0051	-0.0013	0.1061	-0.0129	-0.1494	-0.0387
10.6940	0.9600	-5.0109	1.8794	1.6338	0.0120	-0.0014	-0.0168	-0.0041	0.3989	-0.0466	-0.5603	-0.1381
10.7260	0.9603	-5.0109	1.8792	1.6337	0.0076	-0.0004	-0.0085	-0.0023	0.2374	-0.0115	-0.2660	-0.0705
10.7600	0.9607	-5.0110	1.8787	1.6336	0.0081	-0.0002	-0.0083	-0.0020	0.2391	-0.0072	-0.2451	-0.0596
10.7940	0.9612	-5.0111	1.8781	1.6335	0.0063	-0.0015	-0.0101	-0.0017	0.1846	-0.0446	-0.2980	-0.0506
10.7990	0.9614	-5.0111	1.8778	1.6334	0.0215	-0.0037	-0.0326	-0.0055	4.3032	-0.7463	-6.5274	-1.1035
10.8090	0.9615	-5.0111	1.8776	1.6334	0.0106	-0.0018	-0.0157	-0.0026	1.0646	-0.1789	-1.5692	-0.2595
10.8410	0.9617	-5.0111	1.8773	1.6333	0.0060	-0.0010	-0.0088	-0.0015	0.1866	-0.0300	-0.2744	-0.0472
10.8740	0.9620	-5.0112	1.8770	1.6333	0.0058	-0.0008	-0.0082	-0.0013	0.1772	-0.0251	-0.2493	-0.0402
10.9090	0.9623	-5.0112	1.8765	1.6332	0.0063	-0.0010	-0.0084	-0.0011	0.1787	-0.0275	-0.2392	-0.0313
10.9200	0.9626	-5.0113	1.8761	1.6332	0.0092	-0.0028	-0.0152	-0.0015	0.8375	-0.2519	-1.3795	-0.1324
10.9290	0.9627	-5.0113	1.8760	1.6331	0.0076	-0.0024	-0.0145	-0.0013	0.8481	-0.2714	-1.6116	-0.1394
10.9590	0.9628	-5.0113	1.8757	1.6331	0.0061	-0.0010	-0.0087	-0.0008	0.2027	-0.0327	-0.2915	-0.0276
10.9920	0.9630	-5.0113	1.8754	1.6331	0.0027	-0.0004	-0.0038	-0.0003	0.0832	-0.0121	-0.1145	-0.0091
11.0220	0.9634	-5.0114	1.8749	1.6331	0.0064	-0.0017	-0.0096	-0.0004	0.2117	-0.0564	-0.3208	-0.0140
11.0550	0.9636	-5.0115	1.8746	1.6331	0.0028	-0.0009	-0.0048	-0.0001	0.0857	-0.0285	-0.1464	-0.0033
11.0870	0.9640	-5.0116	1.8741	1.6331	0.0047	-0.0015	-0.0085	-0.0000	0.1469	-0.0483	-0.2660	-0.0015
11.1210	0.9642	-5.0116	1.8737	1.6331	0.0038	-0.0013	-0.0073	0.0001	0.1125	-0.0377	-0.2155	0.0022
11.1550	0.9645	-5.0117	1.8733	1.6331	0.0051	-0.0003	-0.0049	0.0003	0.1496	-0.0100	-0.1445	0.0083
11.1590	0.9647	-5.0117	1.8731	1.6331	0.0276	-0.0047	-0.0296	0.0018	6.9059	-1.1818	-7.4097	0.4431
11.1690	0.9648	-5.0117	1.8729	1.6331	0.0104	-0.0024	-0.0129	0.0009	1.0350	-0.2379	-1.2872	0.0853
11.2010	0.9651	-5.0118	1.8725	1.6331	0.0073	-0.0029	-0.0131	0.0010	0.2288	-0.0891	-0.4092	0.0298
11.2350	0.9653	-5.0119	1.8721	1.6332	0.0068	-0.0022	-0.0114	0.0011	0.2013	-0.0643	-0.3359	0.0319
11.2700	0.9654	-5.0119	1.8720	1.6332	0.0021	-0.0006	-0.0033	0.0004	0.0610	-0.0160	-0.0951	0.0113
11.3040	0.9657	-5.0120	1.8716	1.6332	0.0026	-0.0007	-0.0036	0.0005	0.0754	-0.0201	-0.1066	0.0149
11.3090	0.9659	-5.0121	1.8712	1.6333	0.0163	-0.0053	-0.0261	0.0039	3.2529	-1.0531	-5.2216	0.7867
11.3190	0.9660	-5.0121	1.8711	1.6333	0.0080	-0.0022	-0.0113	0.0020	0.8036	-0.2185	-1.1331	0.1990
11.3510	0.9661	-5.0121	1.8710	1.6333	0.0026	-0.0004	-0.0030	0.0006	0.0822	-0.0123	-0.0931	0.0200
11.3840	0.9664	-5.0122	1.8707	1.6334	0.0030	-0.0006	-0.0032	0.0007	0.0923	-0.0186	-0.0983	0.0219
11.4180	0.9666	-5.0122	1.8703	1.6335	0.0023	-0.0011	-0.0041	0.0007	0.0670	-0.0313	-0.1214	0.0220
11.4520	0.9668	-5.0123	1.8699	1.6336	0.0041	-0.0009	-0.0055	0.0016	0.1218	-0.0274	-0.1606	0.0473
11.4860	0.9670	-5.0124	1.8696	1.6337	0.0017	-0.0008	-0.0034	0.0009	0.0498	-0.0237	-0.0998	0.0260
11.4900	0.9672	-5.0125	1.8693	1.6338	0.0156	-0.0070	-0.0261	0.0088	3.8948	-1.7479	-6.5277	2.1935
11.4990	0.9673	-5.0125	1.8692	1.6338	0.0057	-0.0012	-0.0076	0.0033	0.6346	-0.1385	-0.8458	0.3689
11.5290	0.9674	-5.0125	1.8691	1.6338	0.0022	-0.0006	-0.0030	0.0011	0.0728	-0.0210	-0.1015	0.0356
11.5480	0.9676	-5.0126	1.8688	1.6339	0.0037	-0.0017	-0.0062	0.0021	0.1934	-0.0904	-0.3260	0.1098
11.5500	0.9677	-5.0126	1.8687	1.6340	0.0395	-0.0071	-0.0387	0.0184	19.7408	-3.5496	-19.3287	9.1959
