t	x	y	z	p	xd	yd	zd	pd	xdd	ydd	zdd	pdd
0.0000	0.9688	-5.0166	1.8643	1.6581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0090	0.9688	-5.0166	1.8643	1.6581	0.0007	-0.0003	0.0002	-0.0002	0.0781	-0.0294	0.0234	-0.0183
0.0180	0.9688	-5.0166	1.8643	1.6581	-0.0010	-0.0003	0.0003	-0.0000	-0.1111	-0.0325	0.0358	-0.0027
0.0280	0.9688	-5.0166	1.8643	1.6581	-0.0008	-0.0012	-0.0020	0.0005	-0.0822	-0.1165	-0.2013	0.0530
0.0390	0.9688	-5.0166	1.8643	1.6581	0.0002	-0.0003	-0.0005	-0.0004	0.0175	-0.0260	-0.0463	-0.0396
0.0480	0.9688	-5.0166	1.8643	1.6581	-0.0003	0.0003	0.0023	-0.0000	-0.0344	0.0336	0.2501	-0.0053
0.0590	0.9688	-5.0166	1.8643	1.6581	-0.0005	0.0003	0.0013	-0.0000	-0.0469	0.0287	0.1202	-0.0006
0.0680	0.9687	-5.0166	1.8643	1.6581	-0.0016	-0.0005	-0.0007	0.0000	-0.1787	-0.0601	-0.0817	0.0003
0.0790	0.9709	-5.0178	1.8646	1.6544	0.1964	-0.1106	0.0312	-0.3338	17.8587	-10.0574	2.8359	-30.3468
0.1150	1.0071	-5.0175	1.8661	1.6352	1.0046	0.0087	0.0397	-0.5341	27.9064	0.2411	1.1039	-14.8358
0.1600	1.2149	-4.9959	1.8675	1.5725	3.9115	0.4201	0.0201	-1.1412	86.9213	9.3358	0.4470	-25.3605
0.2080	1.2901	-4.9875	1.8663	1.5522	1.5671	0.1749	-0.0261	-0.4223	32.6471	3.6437	-0.5438	-8.7981
0.2550	1.4750	-4.9649	1.8584	1.5031	1.6002	0.2056	-0.0827	-0.4253	34.0468	4.3753	-1.7594	-9.0488
0.2630	1.6028	-4.9461	1.8504	1.4693	6.6276	1.0423	-0.4230	-1.7380	828.4524	130.2869	-52.8742	-217.2463
0.2690	1.6294	-4.9416	1.8488	1.4623	4.4312	0.7409	-0.2790	-1.1586	738.5331	123.4768	-46.4931	-193.1035
0.3060	1.7054	-4.9281	1.8438	1.4425	2.0532	0.3656	-0.1337	-0.5355	55.4929	9.8806	-3.6139	-14.4728
0.3550	1.8187	-4.9057	1.8363	1.4129	1.6154	0.3251	-0.1072	-0.4226	32.9664	6.6348	-2.1884	-8.6239
0.4010	2.1018	-4.8394	1.8148	1.3357	3.8517	0.9489	-0.2874	-1.0592	83.7336	20.6288	-6.2471	-23.0256
0.4450	2.1717	-4.8201	1.8098	1.3164	1.5889	0.4371	-0.1122	-0.4402	36.1110	9.9331	-2.5495	-10.0042
0.4500	2.2792	-4.7884	1.8025	1.2865	6.9158	2.0991	-0.4720	-1.9226	1383.1525	419.8244	-94.4042	-384.5148
0.4580	2.3102	-4.7787	1.8005	1.2778	3.8775	1.2081	-0.2559	-1.0795	484.6817	151.0121	-31.9819	-134.9347
0.5030	2.3783	-4.7567	1.7965	1.2587	1.5134	0.4891	-0.0876	-0.4253	33.6304	10.8683	-1.9461	-9.4510
0.5530	2.6125	-4.6740	1.7803	1.1925	3.3323	1.2015	-0.2388	-0.9441	66.6456	24.0306	-4.7755	-18.8820
0.6040	2.6454	-4.6613	1.7777	1.1831	0.6451	0.2473	-0.0499	-0.1838	12.6491	4.8487	-0.9782	-3.6040
0.6490	2.8398	-4.5811	1.7628	1.1273	1.4283	0.6142	-0.1070	-0.4115	31.7402	13.6483	-2.3780	-9.1454
0.6500	2.9402	-4.5360	1.7552	1.0978	37.1815	16.8715	-2.9962	-11.0153	37181.4930	16871.4967	-2996.1699	-11015.2726
0.6580	2.9647	-4.5247	1.7534	1.0905	3.0540	1.4107	-0.2293	-0.9148	381.7521	176.3324	-28.6621	-114.3459
0.6980	3.0557	-4.4812	1.7465	1.0632	2.2753	1.0890	-0.1721	-0.6829	56.8824	27.2248	-4.3031	-17.0720
0.7470	3.1449	-4.4363	1.7396	1.0361	1.2080	0.6122	-0.0933	-0.3684	24.6540	12.4942	-1.9035	-7.5178
0.7960	3.2345	-4.3891	1.7326	1.0083	0.6434	0.3440	-0.0502	-0.2007	13.1300	7.0202	-1.0248	-4.0949
0.8420	3.3987	-4.2966	1.7200	0.9560	1.1293	0.6556	-0.0870	-0.3639	24.5509	14.2511	-1.8909	-7.9103
0.8560	3.5027	-4.2349	1.7114	0.9211	1.7989	1.0696	-0.1580	-0.6200	128.4944	76.4022	-11.2892	-44.2889
0.8580	3.5276	-4.2200	1.7091	0.9125	12.4216	7.4433	-1.1350	-4.3236	6210.7839	3721.6556	-567.5175	-2161.8124
0.9060	3.5763	-4.1904	1.7045	0.8952	1.0150	0.6171	-0.0959	-0.3585	21.1464	12.8557	-1.9985	-7.4688
0.9540	3.6474	-4.1459	1.6976	0.8696	0.4895	0.3105	-0.0471	-0.1774	10.1974	6.4697	-0.9806	-3.6952
1.0000	3.7873	-4.0516	1.6849	0.8190	1.0118	0.7060	-0.0878	-0.3648	21.9966	15.3479	-1.9090	-7.9295
1.0460	3.8791	-3.9849	1.6772	0.7858	0.4946	0.3660	-0.0410	-0.1800	10.7527	7.9573	-0.8916	-3.9141
1.0520	3.9687	-3.9166	1.6699	0.7529	3.6860	2.8609	-0.2935	-1.3621	614.3329	476.8185	-48.9189	-227.0192
1.0590	3.9928	-3.8977	1.6679	0.7440	3.4457	2.7046	-0.2768	-1.2798	492.2381	386.3770	-39.5394	-182.8297
1.1040	4.0124	-3.8821	1.6664	0.7367	0.4351	0.3452	-0.0353	-0.1623	9.6688	7.6717	-0.7833	-3.6071
1.1540	4.0977	-3.8125	1.6595	0.7045	0.4217	0.3500	-0.0338	-0.1601	8.4346	7.0002	-0.6762	-3.2023
1.1970	4.2021	-3.7231	1.6512	0.6641	0.5153	0.4513	-0.0411	-0.2012	11.9843	10.4947	-0.9553	-4.6801
1.1990	4.2805	-3.6527	1.6449	0.6329	7.7194	7.0457	-0.6182	-3.0993	3859.7058	3522.8665	-309.1150	-1549.6263
1.2080	4.2977	-3.6368	1.6436	0.6259	1.9167	1.7662	-0.1508	-0.7727	212.9671	196.2480	-16.7593	-85.8509
1.2550	4.3540	-3.5841	1.6390	0.6029	1.1972	1.1224	-0.0969	-0.4897	25.4721	23.8812	-2.0616	-10.4183
1.3020	4.4265	-3.5137	1.6331	0.5726	1.1508	1.1223	-0.0934	-0.4823	24.4842	23.8786	-1.9862	-10.2615
1.3470	4.4961	-3.4436	1.6274	0.5428	0.7641	0.7780	-0.0629	-0.3300	16.9802	17.2883	-1.3973	-7.3340
1.3480	4.5465	-3.3910	1.6232	0.5207	16.6348	17.5201	-1.3722	-7.3274	16634.8326	17520.0944	-1372.1733	-7327.3892
1.3590	4.5646	-3.3718	1.6217	0.5127	1.6440	1.7460	-0.1394	-0.7296	149.4579	158.7259	-12.6726	-66.3251
1.4030	4.5953	-3.3387	1.6191	0.4989	0.6973	0.7509	-0.0580	-0.3131	15.8479	17.0656	-1.3176	-7.1152
1.4510	4.6657	-3.2605	1.6132	0.4667	0.8069	0.9030	-0.0685	-0.3712	16.8098	18.8117	-1.4279	-7.7326
1.4970	4.7329	-3.1829	1.6074	0.4351	0.6400	0.7468	-0.0551	-0.3037	13.9120	16.2352	-1.1974	-6.6029
1.4980	4.7760	-3.1316	1.6037	0.4144	14.2017	17.0966	-1.2404	-6.8805	14201.6617	17096.5883	-1240.4003	-6880.4759
1.5110	4.7942	-3.1094	1.6021	0.4055	1.4002	1.7027	-0.1201	-0.6848	107.7045	130.9795	-9.2373	-52.6802
1.5470	4.8312	-3.0635	1.5989	0.3872	1.0295	1.2752	-0.0881	-0.5092	28.5968	35.4221	-2.4481	-14.1440
1.5950	4.8460	-3.0449	1.5976	0.3798	0.3081	0.3875	-0.0270	-0.1543	6.4189	8.0731	-0.5623	-3.2141
1.5960	4.8984	-2.9777	1.5930	0.3531	12.8629	16.7525	-1.1308	-6.6100	12862.9141	16752.4962	-1130.8496	-6610.0132
1.6420	4.9361	-2.9276	1.5897	0.3335	0.8211	1.0881	-0.0718	-0.4272	17.8491	23.6540	-1.5615	-9.2876
1.6810	4.9715	-2.8797	1.5865	0.3148	0.2778	0.3802	-0.0253	-0.1484	7.1241	9.7490	-0.6489	-3.8040
1.6880	5.0184	-2.8142	1.5822	0.2893	1.6539	2.3387	-0.1577	-0.9015	236.2770	334.1066	-22.5244	-128.7906
1.6980	5.0298	-2.7979	1.5811	0.2830	1.1436	1.6297	-0.1081	-0.6283	114.3642	162.9687	-10.8071	-62.8257
1.7300	5.0411	-2.7817	1.5800	0.2768	0.3529	0.5066	-0.0334	-0.1954	11.0295	15.8323	-1.0448	-6.1056
1.7530	5.0753	-2.7317	1.5769	0.2576	0.5225	0.7714	-0.0470	-0.2947	22.7182	33.5399	-2.0421	-12.8120
1.7590	5.0968	-2.6996	1.5749	0.2454	1.9604	2.9361	-0.1877	-1.1182	326.7399	489.3489	-31.2769	-186.3746
1.7690	5.1073	-2.6838	1.5738	0.2393	1.0520	1.5841	-0.1052	-0.6067	105.1988	158.4137	-10.5161	-60.6682
1.8140	5.1167	-2.6695	1.5729	0.2339	0.2082	0.3168	-0.0196	-0.1208	4.6276	7.0400	-0.4358	-2.6835
1.8570	5.1672	-2.5909	1.5680	0.2041	0.4623	0.7300	-0.0453	-0.2746	10.7513	16.9767	-1.0541	-6.3854
1.8970	5.1961	-2.5442	1.5651	0.1867	0.2144	0.3477	-0.0218	-0.1304	5.3595	8.6920	-0.5459	-3.2596
1.9400	5.2421	-2.4679	1.5605	0.1581	0.3988	0.6702	-0.0395	-0.2501	9.2742	15.5869	-0.9178	-5.8170
1.9880	5.2864	-2.3913	1.5560	0.1298	0.3729	0.6528	-0.0374	-0.2410	7.7689	13.6001	-0.7782	-5.0216
2.0350	5.3266	-2.3190	1.5517	0.1033	0.3431	0.6240	-0.0364	-0.2281	7.2998	13.2774	-0.7740	-4.8522
2.0380	5.3500	-2.2756	1.5492	0.0875	2.5746	4.8014	-0.2959	-1.7513	858.2166	1600.4599	-98.6296	-583.7699
2.0480	5.3577	-2.2613	1.5483	0.0822	0.7607	1.4308	-0.0818	-0.5225	76.0714	143.0834	-8.1790	-52.2515
2.0900	5.3734	-2.2313	1.5466	0.0714	0.3748	0.7144	-0.0410	-0.2589	8.9240	17.0096	-0.9751	-6.1637
2.1370	5.4016	-2.1763	1.5435	0.0515	0.3044	0.5989	-0.0337	-0.2153	6.4762	12.7419	-0.7175	-4.5812
2.1600	5.4231	-2.1331	1.5410	0.0361	0.2977	0.6012	-0.0355	-0.2153	12.9416	26.1409	-1.5426	-9.3607
2.1680	5.4425	-2.0934	1.5388	0.0219	0.8244	1.7051	-0.0944	-0.6085	103.0440	213.1356	-11.8003	-76.0626
2.1790	5.4497	-2.0784	1.5379	0.0165	0.6523	1.3565	-0.0814	-0.4836	59.3014	123.3211	-7.4003	-43.9605
2.2250	5.4580	-2.0608	1.5369	0.0103	0.1817	0.3825	-0.0216	-0.1356	3.9507	8.3154	-0.4689	-2.9478
2.2640	5.4810	-2.0115	1.5342	-0.0072	0.1722	0.3735	-0.0198	-0.1322	4.4151	9.5758	-0.5064	-3.3903
2.3100	5.5266	-1.9095	1.5285	-0.0432	0.6150	1.3935	-0.0778	-0.4905	13.3705	30.2927	-1.6906	-10.6623
2.3550	5.5374	-1.8842	1.5271	-0.0520	0.2408	0.5615	-0.0303	-0.1960	5.3500	12.4785	-0.6724	-4.3566
2.3580	5.5532	-1.8468	1.5250	-0.0650	1.7248	4.1282	-0.2300	-1.4359	574.9424	1376.0754	-76.6688	-478.6257
2.3680	5.5583	-1.8344	1.5243	-0.0693	0.5122	1.2338	-0.0711	-0.4280	51.2169	123.3814	-7.1127	-42.7994
2.4060	5.5683	-1.8100	1.5230	-0.0777	0.2639	0.6435	-0.0363	-0.2229	6.9450	16.9348	-0.9557	-5.8662
2.4520	5.5828	-1.7738	1.5210	-0.0902	0.2094	0.5234	-0.0279	-0.1805	4.5519	11.3778	-0.6076	-3.9231
2.5000	5.6063	-1.7135	1.5177	-0.1109	0.1881	0.4888	-0.0272	-0.1669	3.9194	10.1838	-0.5675	-3.4762
2.5510	5.6236	-1.6676	1.5151	-0.1266	0.0834	0.2243	-0.0128	-0.0760	1.6347	4.3985	-0.2513	-1.4894
2.5930	5.6436	-1.6125	1.5121	-0.1451	0.0945	0.2648	-0.0142	-0.0890	2.2502	6.3057	-0.3373	-2.1188
2.5980	5.6590	-1.5686	1.5097	-0.1598	0.7530	2.1747	-0.1192	-0.7252	150.6065	434.9320	-23.8437	-145.0440
2.6080	5.6627	-1.5577	1.5092	-0.1634	0.3721	1.0850	-0.0571	-0.3600	37.2102	108.4951	-5.7073	-35.9986
2.6480	5.6664	-1.5469	1.5086	-0.1670	0.0919	0.2701	-0.0144	-0.0893	2.2973	6.7520	-0.3601	-2.2326
2.6940	5.6878	-1.4823	1.5051	-0.1882	0.2313	0.7077	-0.0380	-0.2313	5.0289	15.3849	-0.8251	-5.0292
2.7400	5.7039	-1.4313	1.5022	-0.2048	0.2863	0.9064	-0.0517	-0.2949	6.2237	19.7042	-1.1232	-6.4113
2.7820	5.7158	-1.3925	1.5000	-0.2173	0.2161	0.7105	-0.0398	-0.2278	5.1456	16.9165	-0.9488	-5.4249
2.7880	5.7216	-1.3729	1.4989	-0.2235	0.4808	1.6247	-0.0842	-0.5183	80.1387	270.7769	-14.0264	-86.3757
2.7980	5.7245	-1.3631	1.4984	-0.2266	0.2864	0.9754	-0.0540	-0.3082	28.6412	97.5406	-5.4002	-30.8154
2.8410	5.7273	-1.3535	1.4979	-0.2297	0.0655	0.2253	-0.0119	-0.0711	1.5236	5.2389	-0.2770	-1.6540
2.8880	5.7382	-1.3153	1.4958	-0.2416	0.0567	0.2006	-0.0118	-0.0628	1.2061	4.2673	-0.2518	-1.3357
2.9340	5.7582	-1.2416	1.4916	-0.2643	0.2110	0.7907	-0.0450	-0.2419	4.5872	17.1887	-0.9792	-5.2583
2.9380	5.7606	-1.2326	1.4911	-0.2670	0.5824	2.2367	-0.1213	-0.6796	145.5944	559.1709	-30.3301	-169.9094
2.9480	5.7629	-1.2237	1.4906	-0.2697	0.2309	0.8914	-0.0529	-0.2692	23.0923	89.1406	-5.2874	-26.9181
2.9940	5.7652	-1.2148	1.4900	-0.2724	0.0496	0.1933	-0.0117	-0.0579	1.0786	4.2023	-0.2544	-1.2591
3.0290	5.7739	-1.1799	1.4883	-0.2828	0.0608	0.2470	-0.0122	-0.0734	1.7379	7.0560	-0.3490	-2.0961
3.0490	5.7821	-1.1458	1.4863	-0.2928	0.1007	0.4239	-0.0233	-0.1232	5.0369	21.1949	-1.1655	-6.1622
3.0580	5.7861	-1.1290	1.4853	-0.2976	0.2169	0.9261	-0.0518	-0.2685	24.1052	102.8980	-5.7607	-29.8346
3.0680	5.7880	-1.1207	1.4849	-0.3000	0.1924	0.8305	-0.0476	-0.2390	19.2358	83.0472	-4.7559	-23.8977
3.1130	5.7899	-1.1124	1.4844	-0.3024	0.0422	0.1847	-0.0097	-0.0526	0.9383	4.1049	-0.2157	-1.1690
