t	x	y	z	p	xd	yd	zd	pd	xdd	ydd	zdd	pdd
9.4530	5.7270	-0.0573	1.3600	-0.3491	-0.0591	-0.1062	0.1634	0.0001	-1.7897	-3.2180	4.9516	0.0031
9.4820	5.7220	-0.0665	1.3740	-0.3491	-0.0482	-0.0867	0.1330	0.0000	-1.6633	-2.9883	4.5869	0.0016
9.5150	5.7151	-0.0788	1.3930	-0.3491	-0.1041	-0.1852	0.2861	0.0002	-3.1549	-5.6135	8.6699	0.0050
9.5490	5.7116	-0.0848	1.4024	-0.3491	-0.0499	-0.0883	0.1369	0.0001	-1.4685	-2.5969	4.0259	0.0024
9.5830	5.7066	-0.0938	1.4162	-0.3491	-0.0489	-0.0863	0.1344	-0.0004	-1.4397	-2.5389	3.9517	-0.0111
9.6160	5.7000	-0.1053	1.4342	-0.3491	-0.0495	-0.0870	0.1356	0.0001	-1.4994	-2.6375	4.1079	0.0035
9.6200	5.6950	-0.1141	1.4480	-0.3491	-0.4419	-0.7718	1.2085	0.0005	-110.4822	-192.9473	302.1345	0.1279
9.6300	5.6936	-0.1167	1.4519	-0.3491	-0.1442	-0.2528	0.3951	-0.0005	-14.4185	-25.2772	39.5111	-0.0512
9.6620	5.6918	-0.1197	1.4567	-0.3491	-0.0548	-0.0957	0.1498	0.0001	-1.7115	-2.9896	4.6811	0.0047
9.6870	5.6871	-0.1279	1.4696	-0.3491	-0.0684	-0.1196	0.1874	0.0000	-2.7365	-4.7842	7.4973	0.0017
9.6900	5.6842	-0.1331	1.4776	-0.3491	-0.5133	-0.8955	1.4071	0.0015	-171.0910	-298.4891	469.0474	0.5050
9.7010	5.6825	-0.1360	1.4822	-0.3491	-0.1526	-0.2662	0.4184	0.0000	-13.8755	-24.1994	38.0378	0.0043
9.7340	5.6812	-0.1384	1.4860	-0.3491	-0.0415	-0.0730	0.1138	-0.0002	-1.2570	-2.2118	3.4489	-0.0046
9.7610	5.6766	-0.1463	1.4984	-0.3491	-0.0552	-0.0967	0.1520	-0.0004	-2.0455	-3.5830	5.6289	-0.0131
9.7940	5.6722	-0.1540	1.5105	-0.3491	-0.0399	-0.0693	0.1096	-0.0001	-1.2083	-2.1004	3.3212	-0.0036
9.8280	5.6665	-0.1640	1.5264	-0.3491	-0.0842	-0.1471	0.2323	0.0002	-2.4770	-4.3255	6.8337	0.0051
9.8430	5.6636	-0.1689	1.5342	-0.3491	-0.0938	-0.1628	0.2598	0.0007	-6.2556	-10.8514	17.3179	0.0475
9.8500	5.6609	-0.1737	1.5420	-0.3491	-0.1984	-0.3439	0.5511	-0.0007	-28.3393	-49.1289	78.7216	-0.0957
9.8600	5.6595	-0.1761	1.5458	-0.3491	-0.1383	-0.2397	0.3835	0.0004	-13.8252	-23.9681	38.3511	0.0419
9.8940	5.6580	-0.1787	1.5500	-0.3491	-0.0442	-0.0774	0.1234	-0.0004	-1.3006	-2.2776	3.6296	-0.0119
9.9280	5.6527	-0.1879	1.5647	-0.3491	-0.0786	-0.1368	0.2200	-0.0000	-2.3111	-4.0232	6.4709	-0.0003
9.9560	5.6474	-0.1973	1.5797	-0.3491	-0.1440	-0.2518	0.4043	0.0002	-5.1425	-8.9944	14.4381	0.0069
9.9660	5.6462	-0.1993	1.5829	-0.3491	-0.1151	-0.2027	0.3248	0.0005	-11.5122	-20.2720	32.4811	0.0511
9.9700	5.6450	-0.2015	1.5865	-0.3491	-0.3164	-0.5547	0.8981	-0.0033	-79.0919	-138.6763	224.5145	-0.8361
10.0030	5.6437	-0.2037	1.5901	-0.3491	-0.0383	-0.0674	0.1083	0.0004	-1.1606	-2.0410	3.2821	0.0117
10.0370	5.6400	-0.2103	1.6007	-0.3491	-0.0362	-0.0641	0.1030	0.0001	-1.0635	-1.8864	3.0286	0.0027
10.0720	5.6363	-0.2167	1.6111	-0.3491	-0.0345	-0.0609	0.0988	0.0000	-0.9844	-1.7401	2.8233	0.0014
10.0870	5.6316	-0.2252	1.6247	-0.3491	-0.0779	-0.1386	0.2250	0.0010	-5.1916	-9.2389	14.9994	0.0667
10.0910	5.6303	-0.2274	1.6284	-0.3491	-0.3172	-0.5608	0.9241	0.0004	-79.3097	-140.1932	231.0314	0.0921
10.1230	5.6282	-0.2313	1.6347	-0.3491	-0.0677	-0.1204	0.1977	-0.0000	-2.1157	-3.7625	6.1787	-0.0006
10.1590	5.6247	-0.2375	1.6449	-0.3491	-0.0648	-0.1164	0.1907	-0.0000	-1.8000	-3.2336	5.2966	-0.0000
10.1930	5.6215	-0.2434	1.6545	-0.3491	-0.0669	-0.1216	0.1982	-0.0001	-1.9678	-3.5750	5.8306	-0.0028
10.2080	5.6184	-0.2490	1.6637	-0.3491	-0.0699	-0.1280	0.2095	0.0006	-4.6588	-8.5301	13.9678	0.0410
10.2100	5.6174	-0.2509	1.6668	-0.3491	-0.5208	-0.9623	1.5646	0.0005	-260.4092	-481.1750	782.2798	0.2410
10.2350	5.6163	-0.2528	1.6699	-0.3491	-0.0411	-0.0753	0.1239	-0.0001	-1.6426	-3.0136	4.9576	-0.0033
10.2690	5.6143	-0.2565	1.6761	-0.3491	-0.0296	-0.0548	0.0902	-0.0001	-0.8718	-1.6103	2.6538	-0.0021
10.3070	5.6104	-0.2639	1.6882	-0.3491	-0.0516	-0.0961	0.1585	0.0002	-1.3583	-2.5296	4.1708	0.0054
10.3280	5.6075	-0.2693	1.6971	-0.3491	-0.0403	-0.0762	0.1258	0.0000	-1.9198	-3.6273	5.9922	0.0010
10.3300	5.6056	-0.2728	1.7029	-0.3491	-0.4634	-0.8741	1.4571	0.0067	-231.7231	-437.0443	728.5608	3.3611
10.3400	5.6047	-0.2746	1.7058	-0.3491	-0.0919	-0.1745	0.2904	0.0001	-9.1856	-17.4478	29.0383	0.0128
10.3700	5.6029	-0.2780	1.7116	-0.3491	-0.0603	-0.1162	0.1917	-0.0000	-2.0110	-3.8734	6.3898	-0.0003
10.4030	5.6010	-0.2817	1.7175	-0.3491	-0.0293	-0.0570	0.0941	0.0001	-0.8866	-1.7278	2.8513	0.0041
10.4360	5.5985	-0.2865	1.7256	-0.3491	-0.0258	-0.0506	0.0841	0.0001	-0.7829	-1.5338	2.5487	0.0017
10.4670	5.5960	-0.2915	1.7339	-0.3491	-0.0266	-0.0527	0.0879	-0.0001	-0.8586	-1.7013	2.8369	-0.0036
10.4770	5.5935	-0.2965	1.7422	-0.3491	-0.0804	-0.1608	0.2693	0.0006	-8.0444	-16.0838	26.9256	0.0632
10.4800	5.5928	-0.2979	1.7446	-0.3491	-0.2369	-0.4783	0.7992	0.0002	-78.9532	-159.4464	266.3991	0.0687
10.5120	5.5913	-0.3011	1.7499	-0.3491	-0.0484	-0.0991	0.1649	-0.0000	-1.5115	-3.0962	5.1537	-0.0003
10.5450	5.5890	-0.3058	1.7577	-0.3491	-0.0454	-0.0944	0.1568	0.0000	-1.3760	-2.8597	4.7515	0.0006
10.5790	5.5868	-0.3104	1.7654	-0.3491	-0.0426	-0.0898	0.1502	0.0000	-1.2535	-2.6425	4.4187	0.0000
10.5890	5.5854	-0.3134	1.7704	-0.3491	-0.0702	-0.1482	0.2509	0.0003	-7.0247	-14.8185	25.0852	0.0297
10.6110	5.5834	-0.3178	1.7778	-0.3491	-0.0619	-0.1336	0.2250	-0.0001	-2.8144	-6.0725	10.2287	-0.0024
10.6470	5.5826	-0.3194	1.7805	-0.3491	-0.0205	-0.0445	0.0751	0.0002	-0.5702	-1.2363	2.0859	0.0044
10.6820	5.5801	-0.3250	1.7900	-0.3491	-0.0347	-0.0778	0.1306	-0.0000	-0.9908	-2.2223	3.7327	-0.0009
10.7030	5.5783	-0.3292	1.7970	-0.3491	-0.0288	-0.0655	0.1114	0.0001	-1.3737	-3.1201	5.3066	0.0044
10.7100	5.5771	-0.3319	1.8017	-0.3491	-0.0764	-0.1795	0.2986	-0.0011	-10.9079	-25.6493	42.6595	-0.1633
10.7200	5.5765	-0.3333	1.8040	-0.3491	-0.0590	-0.1370	0.2315	0.0009	-5.9037	-13.7042	23.1472	0.0860
10.7520	5.5759	-0.3347	1.8063	-0.3491	-0.0180	-0.0422	0.0716	0.0000	-0.5627	-1.3180	2.2383	0.0008
10.7870	5.5731	-0.3414	1.8178	-0.3491	-0.0481	-0.1168	0.1979	-0.0001	-1.3736	-3.3377	5.6542	-0.0029
10.8090	5.5726	-0.3426	1.8198	-0.3491	-0.0217	-0.0531	0.0906	0.0001	-0.9870	-2.4143	4.1172	0.0066
10.8100	5.5715	-0.3453	1.8244	-0.3491	-0.5163	-1.2852	2.1829	0.0052	-516.2558	-1285.1938	2182.9021	5.2431
10.8200	5.5711	-0.3465	1.8263	-0.3491	-0.0455	-0.1170	0.1957	-0.0005	-4.5491	-11.6982	19.5734	-0.0525
10.8520	5.5701	-0.3490	1.8306	-0.3491	-0.0306	-0.0788	0.1341	0.0000	-0.9574	-2.4637	4.1897	0.0000
10.8850	5.5687	-0.3527	1.8369	-0.3491	-0.0285	-0.0747	0.1280	-0.0001	-0.8646	-2.2630	3.8792	-0.0020
10.9160	5.5677	-0.3553	1.8413	-0.3491	-0.0161	-0.0431	0.0741	-0.0001	-0.5189	-1.3914	2.3896	-0.0017
10.9450	5.5660	-0.3600	1.8493	-0.3491	-0.0296	-0.0825	0.1406	0.0000	-1.0191	-2.8458	4.8491	0.0008
10.9550	5.5652	-0.3624	1.8534	-0.3491	-0.0410	-0.1166	0.2013	-0.0002	-4.1009	-11.6585	20.1325	-0.0188
10.9610	5.5647	-0.3637	1.8556	-0.3491	-0.0734	-0.2155	0.3656	0.0003	-12.2286	-35.9150	60.9325	0.0552
10.9850	5.5640	-0.3659	1.8593	-0.3491	-0.0306	-0.0917	0.1557	-0.0000	-1.2742	-3.8211	6.4883	-0.0002
11.0190	5.5632	-0.3682	1.8632	-0.3491	-0.0221	-0.0673	0.1145	-0.0000	-0.6495	-1.9798	3.3673	-0.0001
11.0500	5.5625	-0.3704	1.8670	-0.3491	-0.0114	-0.0361	0.0617	0.0001	-0.3678	-1.1641	1.9894	0.0025
11.0790	5.5612	-0.3748	1.8746	-0.3491	-0.0112	-0.0369	0.0645	-0.0003	-0.3871	-1.2729	2.2237	-0.0096
11.0800	5.5605	-0.3770	1.8783	-0.3491	-0.3098	-1.0860	1.8447	-0.0082	-309.7837	-1086.0426	1844.7150	-8.2289
11.0900	5.5602	-0.3781	1.8801	-0.3491	-0.0311	-0.1075	0.1838	0.0008	-3.1055	-10.7514	18.3846	0.0814
11.1220	5.5593	-0.3813	1.8856	-0.3491	-0.0281	-0.0994	0.1706	0.0000	-0.8786	-3.1076	5.3298	0.0008
11.1550	5.5585	-0.3844	1.8909	-0.3491	-0.0251	-0.0943	0.1617	-0.0001	-0.7610	-2.8565	4.9007	-0.0019
11.1900	5.5580	-0.3864	1.8944	-0.3491	-0.0148	-0.0589	0.0998	-0.0000	-0.4221	-1.6823	2.8513	-0.0003
11.2240	5.5572	-0.3895	1.8998	-0.3491	-0.0076	-0.0319	0.0553	0.0000	-0.2241	-0.9375	1.6265	0.0013
11.2310	5.5566	-0.3925	1.9048	-0.3491	-0.0347	-0.1557	0.2650	-0.0002	-4.9639	-22.2445	37.8539	-0.0356
11.2410	5.5564	-0.3935	1.9065	-0.3491	-0.0214	-0.0987	0.1671	0.0002	-2.1422	-9.8709	16.7064	0.0186
11.2750	5.5558	-0.3963	1.9113	-0.3491	-0.0170	-0.0823	0.1408	-0.0001	-0.5002	-2.4215	4.1404	-0.0032
11.3100	5.5556	-0.3972	1.9129	-0.3491	-0.0054	-0.0274	0.0466	0.0001	-0.1551	-0.7831	1.3327	0.0029
11.3450	5.5545	-0.4033	1.9232	-0.3491	-0.0154	-0.0919	0.1571	0.0000	-0.4408	-2.6249	4.4896	0.0004
11.3500	5.5545	-0.4037	1.9240	-0.3491	-0.0143	-0.0903	0.1550	0.0001	-2.8683	-18.0650	31.0096	0.0143
11.3600	5.5543	-0.4046	1.9255	-0.3491	-0.0139	-0.0898	0.1537	-0.0003	-1.3939	-8.9796	15.3688	-0.0260
11.3710	5.5542	-0.4056	1.9272	-0.3491	-0.0134	-0.0894	0.1523	0.0003	-1.2189	-8.1306	13.8500	0.0231
11.3950	5.5541	-0.4064	1.9285	-0.3491	-0.0048	-0.0334	0.0571	-0.0001	-0.2010	-1.3908	2.3778	-0.0040
11.4300	5.5538	-0.4082	1.9316	-0.3491	-0.0036	-0.0254	0.0434	-0.0000	-0.1026	-0.7243	1.2398	-0.0005
11.4640	5.5534	-0.4116	1.9375	-0.3491	-0.0028	-0.0252	0.0430	0.0001	-0.0810	-0.7397	1.2659	0.0015
11.4710	5.5531	-0.4142	1.9420	-0.3491	-0.0126	-0.1310	0.2268	0.0006	-1.7955	-18.7201	32.3990	0.0788
11.4800	5.5531	-0.4150	1.9433	-0.3491	-0.0075	-0.0842	0.1432	-0.0003	-0.8317	-9.3511	15.9151	-0.0292
11.5090	5.5529	-0.4166	1.9461	-0.3491	-0.0046	-0.0572	0.0971	0.0001	-0.1594	-1.9724	3.3475	0.0030
11.5230	5.5528	-0.4183	1.9489	-0.3491	-0.0079	-0.1187	0.1981	-0.0000	-0.5663	-8.4805	14.1499	-0.0006
11.5500	5.5528	-0.4199	1.9515	-0.3491	-0.0023	-0.0579	0.0996	-0.0001	-0.0858	-2.1459	3.6883	-0.0049
11.5850	5.5527	-0.4222	1.9556	-0.3491	-0.0019	-0.0447	0.0768	0.0000	-0.0541	-1.2778	2.1931	0.0001
11.6190	5.5526	-0.4253	1.9609	-0.3491	-0.0013	-0.0683	0.1164	0.0001	-0.0397	-2.0082	3.4234	0.0024
11.6520	5.5526	-0.4269	1.9635	-0.3491	-0.0003	-0.0461	0.0786	0.0000	-0.0094	-1.3984	2.3825	0.0000
11.6770	5.5526	-0.4291	1.9673	-0.3491	0.0006	-0.0289	0.0506	0.0001	0.0225	-1.1564	2.0257	0.0034
11.6800	5.5527	-0.4305	1.9698	-0.3491	0.0075	-0.2454	0.4136	0.0003	2.5158	-81.7883	137.8591	0.0978
11.6900	5.5527	-0.4313	1.9710	-0.3491	0.0025	-0.0722	0.1237	-0.0000	0.2544	-7.2184	12.3702	-0.0046
11.7060	5.5527	-0.4320	1.9722	-0.3491	0.0022	-0.0452	0.0766	-0.0003	0.1377	-2.8259	4.7890	-0.0168
11.7250	5.5528	-0.4328	1.9736	-0.3491	0.0021	-0.0423	0.0705	0.0002	0.1080	-2.2246	3.7120	0.0120
11.7530	5.5529	-0.4348	1.9770	-0.3491	0.0038	-0.0502	0.0849	0.0000	0.1340	-1.7945	3.0336	0.0015
11.7870	5.5530	-0.4362	1.9794	-0.3491	0.0019	-0.0202	0.0342	0.0001	0.0547	-0.5935	1.0068	0.0023
11.8210	5.5532	-0.4383	1.9828	-0.3491	0.0022	-0.0200	0.0338	0.0001	0.0633	-0.5870	0.9927	0.0016
11.8550	5.5536	-0.4410	1.9874	-0.3491	0.0031	-0.0212	0.0357	-0.0000	0.0915	-0.6232	1.0502	-0.0011
11.8600	5.5539	-0.4429	1.9906	-0.3491	0.0206	-0.1309	0.2163	-0.0002	4.1158	-26.1717	43.2623	-0.0413
11.8700	5.5540	-0.4436	1.9918	-0.3491	0.0119	-0.0713	0.1181	-0.0001	1.1897	-7.1343	11.8120	-0.0116
11.8880	5.5541	-0.4441	1.9927	-0.3491	0.0056	-0.0320	0.0536	0.0001	0.3086	-1.7756	2.9784	0.0075
11.9150	5.5544	-0.4461	1.9959	-0.3491	0.0128	-0.0734	0.1179	-0.0000	0.4727	-2.7194	4.3670	-0.0007
11.9490	5.5546	-0.4468	1.9969	-0.3491	0.0036	-0.0184	0.0306	-0.0000	0.1070	-0.5424	0.9006	-0.0011
11.9840	5.5550	-0.4486	2.0000	-0.3491	0.0040	-0.0174	0.0291	-0.0000	0.1142	-0.4969	0.8301	-0.0009
12.0150	5.5556	-0.4511	2.0041	-0.3491	0.0051	-0.0213	0.0353	-0.0000	0.1661	-0.6868	1.1396	-0.0006
12.0200	5.5560	-0.4528	2.0069	-0.3491	0.0335	-0.1159	0.1887	-0.0002	6.7050	-23.1873	37.7385	-0.0464
12.0310	5.5562	-0.4534	2.0080	-0.3491	0.0168	-0.0575	0.0947	-0.0000	1.5285	-5.2287	8.6095	-0.0037
12.0470	5.5564	-0.4539	2.0088	-0.3491	0.0094	-0.0325	0.0538	0.0001	0.5876	-2.0299	3.3594	0.0065
12.0820	5.5571	-0.4562	2.0125	-0.3491	0.0201	-0.0643	0.1063	0.0000	0.5756	-1.8376	3.0378	0.0000
12.1160	5.5574	-0.4573	2.0144	-0.3491	0.0107	-0.0321	0.0539	-0.0000	0.3134	-0.9450	1.5853	-0.0012
12.1200	5.5578	-0.4584	2.0162	-0.3491	0.0483	-0.1399	0.2239	-0.0000	12.0742	-34.9727	55.9627	-0.0018
12.1310	5.5580	-0.4590	2.0171	-0.3491	0.0199	-0.0550	0.0877	-0.0000	1.8117	-4.9960	7.9727	-0.0016
12.1640	5.5582	-0.4595	2.0179	-0.3491	0.0055	-0.0144	0.0240	0.0000	0.1668	-0.4369	0.7258	0.0002
12.1960	5.5588	-0.4610	2.0205	-0.3491	0.0067	-0.0163	0.0263	0.0000	0.2098	-0.5097	0.8230	0.0003
12.2060	5.5595	-0.4626	2.0230	-0.3491	0.0212	-0.0520	0.0840	-0.0000	2.1240	-5.1968	8.3956	-0.0026
12.2100	5.5597	-0.4631	2.0239	-0.3491	0.0545	-0.1288	0.2086	0.0001	13.6142	-32.1977	52.1414	0.0188
12.2430	5.5604	-0.4647	2.0263	-0.3491	0.0208	-0.0464	0.0741	-0.0000	0.6311	-1.4052	2.2440	-0.0002
12.2790	5.5609	-0.4657	2.0280	-0.3491	0.0136	-0.0289	0.0464	0.0000	0.3785	-0.8031	1.2887	0.0000
12.3140	5.5613	-0.4666	2.0295	-0.3491	0.0061	-0.0128	0.0200	0.0000	0.1753	-0.3646	0.5715	0.0002
12.3340	5.5626	-0.4690	2.0333	-0.3491	0.0252	-0.0481	0.0751	0.0000	1.2578	-2.4067	3.7566	0.0001
12.3390	5.5628	-0.4695	2.0340	-0.3491	0.0506	-0.0943	0.1486	0.0000	10.1145	-18.8535	29.7138	0.0054
12.3530	5.5632	-0.4701	2.0350	-0.3491	0.0238	-0.0428	0.0676	-0.0000	1.7015	-3.0555	4.8252	-0.0001
12.3850	5.5639	-0.4713	2.0369	-0.3491	0.0221	-0.0374	0.0609	0.0001	0.6896	-1.1692	1.9020	0.0031
12.4200	5.5649	-0.4731	2.0397	-0.3490	0.0309	-0.0514	0.0800	0.0008	0.8829	-1.4676	2.2866	0.0240
12.4550	5.5652	-0.4735	2.0404	-0.3490	0.0079	-0.0128	0.0194	0.0004	0.2262	-0.3651	0.5542	0.0104
12.4600	5.5661	-0.4748	2.0424	-0.3490	0.0567	-0.0850	0.1330	0.0039	11.3317	-17.0037	26.6083	0.7857
12.4700	5.5663	-0.4753	2.0431	-0.3489	0.0280	-0.0437	0.0665	0.0022	2.8036	-4.3749	6.6464	0.2240
12.4800	5.5666	-0.4757	2.0437	-0.3489	0.0281	-0.0424	0.0659	0.0024	2.8108	-4.2356	6.5925	0.2439
12.5070	5.5669	-0.4762	2.0444	-0.3489	0.0116	-0.0173	0.0264	0.0010	0.4306	-0.6389	0.9785	0.0385
12.5410	5.5678	-0.4774	2.0462	-0.3488	0.0174	-0.0240	0.0368	0.0019	0.5116	-0.7063	1.0822	0.0546
12.5740	5.5687	-0.4786	2.0481	-0.3487	0.0092	-0.0121	0.0184	0.0012	0.2776	-0.3676	0.5564	0.0354
12.5750	5.5693	-0.4794	2.0493	-0.3486	0.2727	-0.3620	0.5377	0.0380	272.6838	-362.0097	537.6678	38.0240
12.5800	5.5696	-0.4798	2.0499	-0.3486	0.0613	-0.0803	0.1173	0.0090	12.2556	-16.0537	23.4529	1.7985
12.5900	5.5699	-0.4802	2.0505	-0.3485	0.0306	-0.0399	0.0592	0.0046	3.0602	-3.9854	5.9162	0.4608
12.6160	5.5705	-0.4810	2.0516	-0.3484	0.0238	-0.0288	0.0449	0.0038	0.9164	-1.1090	1.7254	0.1470
12.6330	5.5712	-0.4817	2.0528	-0.3483	0.0372	-0.0448	0.0664	0.0062	2.1904	-2.6324	3.9058	0.3636
12.6700	5.5718	-0.4825	2.0539	-0.3482	0.0181	-0.0222	0.0311	0.0033	0.4882	-0.6003	0.8419	0.0879
12.7050	5.5731	-0.4840	2.0561	-0.3479	0.0193	-0.0230	0.0323	0.0039	0.5526	-0.6559	0.9225	0.1112
12.7100	5.5737	-0.4847	2.0571	-0.3478	0.0655	-0.0723	0.1032	0.0138	13.1093	-14.4583	20.6496	2.7555
12.7200	5.5741	-0.4851	2.0576	-0.3477	0.0330	-0.0360	0.0515	0.0070	3.2967	-3.5985	5.1549	0.7044
12.7520	5.5751	-0.4862	2.0591	-0.3475	0.0309	-0.0330	0.0477	0.0070	0.9657	-1.0306	1.4905	0.2188
12.7860	5.5754	-0.4865	2.0596	-0.3474	0.0097	-0.0102	0.0148	0.0023	0.2857	-0.3001	0.4356	0.0672
12.8200	5.5764	-0.4876	2.0611	-0.3472	0.0099	-0.0101	0.0142	0.0024	0.2925	-0.2959	0.4168	0.0713
12.8340	5.5778	-0.4890	2.0630	-0.3468	0.0271	-0.0272	0.0352	0.0071	1.9369	-1.9448	2.5117	0.5044
12.8400	5.5781	-0.4892	2.0634	-0.3468	0.0525	-0.0488	0.0653	0.0138	8.7530	-8.1367	10.8820	2.2980
12.8530	5.5785	-0.4895	2.0638	-0.3467	0.0275	-0.0233	0.0329	0.0071	2.1136	-1.7909	2.5272	0.5470
12.8740	5.5788	-0.4899	2.0642	-0.3466	0.0168	-0.0157	0.0209	0.0045	0.7989	-0.7460	0.9973	0.2152
12.8970	5.5799	-0.4908	2.0655	-0.3463	0.0310	-0.0271	0.0361	0.0086	1.3467	-1.1782	1.5713	0.3729
12.9210	5.5806	-0.4915	2.0663	-0.3461	0.0294	-0.0271	0.0347	0.0085	1.2266	-1.1284	1.4445	0.3542
12.9520	5.5813	-0.4921	2.0672	-0.3459	0.0113	-0.0100	0.0136	0.0034	0.3645	-0.3226	0.4374	0.1100
12.9850	5.5824	-0.4930	2.0684	-0.3455	0.0120	-0.0102	0.0128	0.0036	0.3644	-0.3076	0.3880	0.1106
13.0190	5.5834	-0.4939	2.0695	-0.3452	0.0106	-0.0086	0.0110	0.0034	0.3120	-0.2539	0.3233	0.0999
13.0540	5.5849	-0.4951	2.0710	-0.3447	0.0207	-0.0166	0.0208	0.0068	0.5906	-0.4731	0.5950	0.1946
13.0880	5.5860	-0.4959	2.0720	-0.3444	0.0097	-0.0076	0.0092	0.0033	0.2862	-0.2223	0.2711	0.0964
13.0900	5.5871	-0.4968	2.0730	-0.3440	0.1857	-0.1440	0.1590	0.0636	92.8290	-71.9886	79.4788	31.8208
13.1000	5.5875	-0.4971	2.0733	-0.3438	0.0373	-0.0277	0.0319	0.0129	3.7301	-2.7720	3.1864	1.2919
13.1320	5.5878	-0.4973	2.0736	-0.3437	0.0115	-0.0087	0.0101	0.0041	0.3600	-0.2729	0.3148	0.1289
13.1670	5.5890	-0.4981	2.0745	-0.3433	0.0107	-0.0073	0.0087	0.0039	0.3055	-0.2081	0.2496	0.1102
13.2020	5.5901	-0.4989	2.0754	-0.3429	0.0106	-0.0072	0.0084	0.0039	0.3027	-0.2064	0.2388	0.1124
13.2360	5.5916	-0.4999	2.0765	-0.3423	0.0113	-0.0071	0.0077	0.0042	0.3328	-0.2102	0.2262	0.1232
13.2410	5.5928	-0.5006	2.0773	-0.3419	0.0529	-0.0335	0.0368	0.0205	10.5833	-6.7077	7.3559	4.1011
13.2510	5.5932	-0.5009	2.0776	-0.3417	0.0381	-0.0252	0.0243	0.0149	3.8111	-2.5200	2.4312	1.4888
13.2740	5.5935	-0.5011	2.0778	-0.3416	0.0149	-0.0087	0.0096	0.0058	0.6493	-0.3804	0.4175	0.2524
13.2900	5.5946	-0.5018	2.0785	-0.3412	0.0476	-0.0299	0.0301	0.0190	2.9765	-1.8657	1.8830	1.1844
13.3280	5.5955	-0.5023	2.0790	-0.3408	0.0213	-0.0128	0.0126	0.0085	0.5600	-0.3381	0.3327	0.2233
13.3640	5.5966	-0.5030	2.0797	-0.3404	0.0211	-0.0129	0.0125	0.0087	0.5848	-0.3597	0.3484	0.2419
13.3940	5.5985	-0.5041	2.0807	-0.3396	0.0386	-0.0225	0.0198	0.0162	1.2859	-0.7512	0.6614	0.5394
13.4000	5.5989	-0.5043	2.0809	-0.3394	0.0634	-0.0370	0.0326	0.0272	10.5629	-6.1690	5.4365	4.5336
13.4100	5.5993	-0.5045	2.0811	-0.3392	0.0387	-0.0204	0.0182	0.0164	3.8745	-2.0377	1.8203	1.6351
13.4430	5.6000	-0.5049	2.0814	-0.3389	0.0235	-0.0129	0.0108	0.0100	0.7130	-0.3902	0.3265	0.3029
13.4720	5.6009	-0.5054	2.0818	-0.3385	0.0160	-0.0084	0.0074	0.0070	0.5513	-0.2905	0.2537	0.2399
13.5060	5.6028	-0.5063	2.0826	-0.3377	0.0331	-0.0172	0.0131	0.0146	0.9732	-0.5047	0.3864	0.4293
13.5410	5.6032	-0.5065	2.0827	-0.3376	0.0113	-0.0049	0.0036	0.0050	0.3241	-0.1412	0.1018	0.1418
13.5690	5.6047	-0.5073	2.0832	-0.3369	0.0138	-0.0072	0.0046	0.0063	0.4940	-0.2585	0.1659	0.2256
13.5700	5.6055	-0.5076	2.0835	-0.3365	0.3481	-0.1655	0.1116	0.1592	348.1199	-165.4977	111.5655	159.2283
13.5800	5.6059	-0.5078	2.0836	-0.3363	0.0387	-0.0194	0.0126	0.0178	3.8703	-1.9419	1.2617	1.7803
13.6130	5.6066	-0.5082	2.0839	-0.3360	0.0237	-0.0112	0.0067	0.0109	0.7184	-0.3405	0.2035	0.3295
13.6280	5.6074	-0.5086	2.0841	-0.3356	0.0257	-0.0123	0.0073	0.0122	1.7149	-0.8201	0.4899	0.8131
