t	x	y	z	p	xd	yd	zd	pd	xdd	ydd	zdd	pdd
10.2770	5.5868	-0.5732	1.6938	-0.3491	-0.0160	0.0514	0.0789	0.0002	-0.4702	1.5116	2.3199	0.0049
10.3090	5.5852	-0.5681	1.7017	-0.3491	-0.0166	0.0530	0.0824	0.0001	-0.5173	1.6571	2.5759	0.0018
10.3420	5.5832	-0.5615	1.7120	-0.3491	-0.0149	0.0499	0.0774	0.0002	-0.4520	1.5108	2.3449	0.0049
10.3490	5.5817	-0.5566	1.7197	-0.3491	-0.0684	0.2302	0.3606	0.0003	-9.7675	32.8926	51.5210	0.0466
10.3590	5.5813	-0.5550	1.7222	-0.3491	-0.0471	0.1607	0.2509	-0.0009	-4.7061	16.0689	25.0899	-0.0899
10.3890	5.5803	-0.5518	1.7271	-0.3491	-0.0305	0.1063	0.1655	0.0003	-1.0181	3.5419	5.5157	0.0102
10.4220	5.5790	-0.5469	1.7347	-0.3491	-0.0278	0.1000	0.1552	-0.0001	-0.8430	3.0304	4.7028	-0.0044
10.4560	5.5777	-0.5425	1.7417	-0.3491	-0.0250	0.0895	0.1416	0.0000	-0.7344	2.6332	4.1646	0.0002
10.4890	5.5769	-0.5394	1.7465	-0.3491	-0.0122	0.0461	0.0715	0.0003	-0.3690	1.3963	2.1664	0.0091
10.5230	5.5750	-0.5320	1.7581	-0.3491	-0.0221	0.0871	0.1354	-0.0000	-0.6505	2.5613	3.9814	-0.0004
10.5290	5.5743	-0.5291	1.7626	-0.3491	-0.0603	0.2406	0.3806	0.0010	-10.0576	40.1056	63.4310	0.1724
10.5390	5.5739	-0.5276	1.7649	-0.3491	-0.0353	0.1433	0.2261	-0.0006	-3.5312	14.3317	22.6107	-0.0611
10.5500	5.5736	-0.5262	1.7672	-0.3491	-0.0317	0.1305	0.2048	0.0006	-2.8797	11.8665	18.6207	0.0525
10.5840	5.5732	-0.5248	1.7694	-0.3491	-0.0099	0.0419	0.0656	-0.0003	-0.2904	1.2315	1.9302	-0.0088
10.6130	5.5719	-0.5191	1.7784	-0.3491	-0.0228	0.1009	0.1576	0.0000	-0.7860	3.4798	5.4340	0.0001
10.6440	5.5711	-0.5151	1.7846	-0.3491	-0.0181	0.0842	0.1312	-0.0000	-0.5843	2.7152	4.2332	-0.0012
10.6770	5.5702	-0.5111	1.7909	-0.3491	-0.0165	0.0810	0.1274	-0.0000	-0.5001	2.4558	3.8602	-0.0001
10.7100	5.5696	-0.5080	1.7957	-0.3491	-0.0103	0.0522	0.0817	0.0002	-0.3135	1.5805	2.4752	0.0046
10.7430	5.5685	-0.5019	1.8053	-0.3491	-0.0143	0.0778	0.1223	0.0000	-0.4335	2.3569	3.7049	0.0001
10.7490	5.5680	-0.4994	1.8092	-0.3491	-0.0365	0.2115	0.3308	0.0003	-6.0819	35.2519	55.1372	0.0471
10.7590	5.5678	-0.4981	1.8112	-0.3491	-0.0213	0.1258	0.1975	-0.0003	-2.1323	12.5838	19.7480	-0.0293
10.7890	5.5672	-0.4945	1.8171	-0.3491	-0.0207	0.1225	0.1957	0.0001	-0.6897	4.0828	6.5221	0.0027
10.8230	5.5668	-0.4920	1.8210	-0.3491	-0.0114	0.0716	0.1137	-0.0000	-0.3358	2.1047	3.3453	-0.0009
10.8570	5.5663	-0.4884	1.8266	-0.3491	-0.0099	0.0706	0.1110	-0.0000	-0.2905	2.0765	3.2634	-0.0000
10.8850	5.5658	-0.4849	1.8322	-0.3491	-0.0107	0.0791	0.1256	-0.0004	-0.3805	2.8245	4.4851	-0.0126
10.9190	5.5654	-0.4815	1.8377	-0.3491	-0.0084	0.0671	0.1074	-0.0001	-0.2479	1.9741	3.1594	-0.0022
10.9500	5.5649	-0.4770	1.8449	-0.3491	-0.0077	0.0718	0.1148	0.0000	-0.2484	2.3168	3.7024	0.0008
10.9590	5.5647	-0.4747	1.8484	-0.3491	-0.0115	0.1242	0.1951	0.0000	-1.2786	13.8019	21.6779	0.0040
10.9690	5.5646	-0.4736	1.8501	-0.3491	-0.0092	0.1097	0.1727	-0.0002	-0.9222	10.9679	17.2656	-0.0201
10.9970	5.5644	-0.4713	1.8537	-0.3491	-0.0068	0.0814	0.1291	-0.0001	-0.2424	2.9073	4.6117	-0.0021
11.0280	5.5643	-0.4704	1.8553	-0.3491	-0.0024	0.0309	0.0494	0.0001	-0.0766	0.9983	1.5941	0.0032
11.0610	5.5641	-0.4671	1.8605	-0.3491	-0.0022	0.0345	0.0554	-0.0003	-0.0653	1.0469	1.6784	-0.0088
11.0940	5.5639	-0.4630	1.8669	-0.3491	-0.0014	0.0313	0.0494	0.0001	-0.0411	0.9495	1.4981	0.0015
11.0990	5.5638	-0.4600	1.8717	-0.3491	-0.0063	0.2020	0.3198	-0.0008	-1.2607	40.4035	63.9690	-0.1517
11.1090	5.5637	-0.4590	1.8733	-0.3491	-0.0026	0.1006	0.1595	0.0004	-0.2647	10.0648	15.9523	0.0368
11.1410	5.5637	-0.4570	1.8765	-0.3491	-0.0009	0.0624	0.0979	-0.0000	-0.0286	1.9512	3.0603	-0.0015
11.1740	5.5637	-0.4539	1.8812	-0.3491	-0.0005	0.0617	0.0979	-0.0000	-0.0138	1.8703	2.9675	-0.0001
11.2090	5.5637	-0.4511	1.8857	-0.3491	0.0005	0.0551	0.0865	0.0003	0.0151	1.5757	2.4702	0.0079
11.2430	5.5638	-0.4474	1.8916	-0.3491	0.0016	0.0549	0.0869	0.0000	0.0467	1.6152	2.5562	0.0000
11.2490	5.5638	-0.4455	1.8945	-0.3491	0.0065	0.1550	0.2424	0.0003	1.0789	25.8401	40.4052	0.0555
11.2590	5.5639	-0.4446	1.8960	-0.3491	0.0040	0.0907	0.1454	-0.0009	0.4027	9.0653	14.5361	-0.0910
11.2880	5.5640	-0.4428	1.8988	-0.3491	0.0032	0.0627	0.0989	0.0001	0.1105	2.1632	3.4105	0.0042
11.3220	5.5641	-0.4401	1.9031	-0.3491	0.0050	0.0780	0.1242	0.0001	0.1461	2.2936	3.6520	0.0042
11.3530	5.5644	-0.4375	1.9072	-0.3491	0.0049	0.0562	0.0886	-0.0003	0.1580	1.8129	2.8591	-0.0112
11.3600	5.5645	-0.4357	1.9100	-0.3491	0.0136	0.1340	0.2106	0.0001	1.9461	19.1437	30.0798	0.0207
11.3730	5.5647	-0.4346	1.9118	-0.3491	0.0086	0.0845	0.1340	-0.0000	0.6622	6.5016	10.3083	-0.0002
11.4030	5.5647	-0.4339	1.9129	-0.3491	0.0024	0.0228	0.0355	-0.0001	0.0814	0.7584	1.1840	-0.0030
11.4370	5.5650	-0.4315	1.9166	-0.3491	0.0026	0.0222	0.0348	0.0002	0.0762	0.6521	1.0248	0.0052
11.4670	5.5656	-0.4274	1.9230	-0.3491	0.0119	0.0812	0.1276	-0.0003	0.3961	2.7059	4.2528	-0.0101
11.4910	5.5658	-0.4258	1.9255	-0.3491	0.0110	0.0670	0.1045	0.0000	0.4567	2.7937	4.3523	0.0004
11.5240	5.5662	-0.4234	1.9292	-0.3491	0.0087	0.0477	0.0739	-0.0000	0.2637	1.4460	2.2382	-0.0000
11.5590	5.5667	-0.4211	1.9328	-0.3491	0.0081	0.0415	0.0652	0.0000	0.2320	1.1852	1.8620	0.0011
11.5910	5.5672	-0.4189	1.9363	-0.3491	0.0101	0.0472	0.0732	-0.0000	0.3154	1.4745	2.2877	-0.0001
11.6220	5.5679	-0.4159	1.9409	-0.3491	0.0116	0.0472	0.0733	-0.0000	0.3727	1.5224	2.3636	-0.0001
11.6300	5.5683	-0.4144	1.9433	-0.3491	0.0260	0.1008	0.1530	-0.0009	3.2485	12.6032	19.1224	-0.1145
11.6390	5.5684	-0.4137	1.9442	-0.3491	0.0191	0.0735	0.1101	0.0008	2.1256	8.1693	12.2388	0.0940
11.6690	5.5688	-0.4122	1.9466	-0.3491	0.0132	0.0503	0.0775	0.0000	0.4413	1.6760	2.5832	0.0000
11.7040	5.5690	-0.4115	1.9477	-0.3491	0.0054	0.0199	0.0314	0.0000	0.1543	0.5683	0.8976	0.0008
11.7320	5.5698	-0.4088	1.9519	-0.3491	0.0073	0.0243	0.0380	-0.0001	0.2598	0.8666	1.3575	-0.0053
11.7390	5.5704	-0.4067	1.9550	-0.3491	0.0273	0.0885	0.1348	-0.0003	3.8976	12.6429	19.2563	-0.0492
11.7490	5.5706	-0.4061	1.9561	-0.3491	0.0219	0.0682	0.1029	0.0002	2.1892	6.8170	10.2907	0.0238
11.7790	5.5709	-0.4053	1.9572	-0.3491	0.0081	0.0246	0.0377	-0.0000	0.2685	0.8196	1.2576	-0.0009
11.8140	5.5720	-0.4021	1.9621	-0.3491	0.0200	0.0557	0.0856	0.0000	0.5702	1.5910	2.4470	0.0014
11.8490	5.5725	-0.4008	1.9642	-0.3491	0.0145	0.0384	0.0586	-0.0002	0.4144	1.0968	1.6749	-0.0046
11.8820	5.5732	-0.3989	1.9670	-0.3491	0.0076	0.0192	0.0287	0.0002	0.2316	0.5822	0.8704	0.0051
11.8890	5.5740	-0.3971	1.9698	-0.3491	0.0367	0.0882	0.1322	-0.0001	5.2456	12.5960	18.8926	-0.0154
11.9000	5.5743	-0.3964	1.9708	-0.3491	0.0260	0.0620	0.0923	-0.0002	2.3603	5.6333	8.3899	-0.0157
11.9320	5.5748	-0.3952	1.9725	-0.3491	0.0158	0.0360	0.0539	0.0000	0.4923	1.1239	1.6849	0.0005
11.9660	5.5759	-0.3929	1.9761	-0.3491	0.0242	0.0517	0.0780	-0.0001	0.7112	1.5215	2.2952	-0.0017
11.9990	5.5770	-0.3905	1.9795	-0.3491	0.0339	0.0708	0.1051	0.0000	1.0271	2.1468	3.1863	0.0014
12.0340	5.5779	-0.3888	1.9821	-0.3491	0.0244	0.0490	0.0728	-0.0000	0.6962	1.4003	2.0787	-0.0011
12.0390	5.5782	-0.3882	1.9829	-0.3491	0.0591	0.1130	0.1643	0.0004	11.8219	22.5992	32.8646	0.0718
12.0490	5.5785	-0.3877	1.9837	-0.3491	0.0299	0.0544	0.0811	-0.0001	2.9946	5.4391	8.1060	-0.0103
12.0820	5.5791	-0.3866	1.9853	-0.3491	0.0182	0.0337	0.0492	0.0000	0.5509	1.0207	1.4913	0.0007
12.1120	5.5797	-0.3855	1.9869	-0.3491	0.0101	0.0178	0.0264	-0.0000	0.3363	0.5930	0.8794	-0.0006
12.1450	5.5809	-0.3834	1.9900	-0.3491	0.0184	0.0322	0.0470	-0.0000	0.5588	0.9743	1.4237	-0.0001
12.1740	5.5815	-0.3823	1.9916	-0.3491	0.0043	0.0070	0.0106	-0.0002	0.1470	0.2407	0.3638	-0.0058
12.2050	5.5824	-0.3808	1.9939	-0.3491	0.0092	0.0150	0.0218	0.0001	0.2957	0.4854	0.7047	0.0025
12.2400	5.5835	-0.3792	1.9961	-0.3491	0.0105	0.0159	0.0224	-0.0000	0.2996	0.4549	0.6393	-0.0006
12.2730	5.5848	-0.3773	1.9988	-0.3491	0.0091	0.0138	0.0191	-0.0001	0.2755	0.4192	0.5778	-0.0025
12.2790	5.5858	-0.3758	2.0008	-0.3491	0.0559	0.0809	0.1136	-0.0002	9.3250	13.4844	18.9291	-0.0345
12.2890	5.5861	-0.3753	2.0015	-0.3491	0.0334	0.0481	0.0671	0.0002	3.3367	4.8067	6.7149	0.0197
12.3220	5.5868	-0.3744	2.0028	-0.3491	0.0204	0.0289	0.0405	-0.0000	0.6169	0.8747	1.2276	-0.0002
12.3550	5.5878	-0.3730	2.0048	-0.3491	0.0203	0.0276	0.0400	0.0000	0.6166	0.8357	1.2114	0.0009
12.3870	5.5888	-0.3717	2.0067	-0.3491	0.0217	0.0280	0.0398	0.0000	0.6788	0.8749	1.2436	0.0014
12.4210	5.5899	-0.3703	2.0086	-0.3491	0.0207	0.0266	0.0362	0.0000	0.6075	0.7821	1.0660	0.0013
12.4530	5.5917	-0.3681	2.0115	-0.3491	0.0341	0.0410	0.0545	-0.0000	1.0670	1.2802	1.7044	-0.0007
12.4600	5.5921	-0.3676	2.0121	-0.3491	0.0593	0.0712	0.0884	-0.0001	8.4683	10.1779	12.6301	-0.0080
12.4690	5.5924	-0.3673	2.0127	-0.3491	0.0377	0.0427	0.0564	0.0001	4.1936	4.7417	6.2660	0.0145
12.5010	5.5928	-0.3668	2.0132	-0.3491	0.0117	0.0131	0.0174	-0.0000	0.3654	0.4079	0.5427	-0.0003
12.5350	5.5939	-0.3656	2.0149	-0.3491	0.0109	0.0124	0.0160	0.0001	0.3202	0.3655	0.4713	0.0020
12.5650	5.5954	-0.3639	2.0170	-0.3491	0.0257	0.0282	0.0370	0.0000	0.8568	0.9416	1.2333	0.0008
12.5900	5.5962	-0.3631	2.0180	-0.3491	0.0152	0.0160	0.0203	0.0001	0.6065	0.6381	0.8120	0.0022
12.6240	5.5973	-0.3620	2.0195	-0.3491	0.0100	0.0102	0.0132	-0.0000	0.2950	0.3014	0.3881	-0.0002
12.6550	5.5988	-0.3604	2.0214	-0.3491	0.0236	0.0234	0.0290	0.0000	0.7612	0.7544	0.9354	0.0006
12.6880	5.6000	-0.3593	2.0228	-0.3491	0.0233	0.0223	0.0279	-0.0000	0.7072	0.6771	0.8453	-0.0003
12.7210	5.6011	-0.3582	2.0242	-0.3491	0.0230	0.0227	0.0276	-0.0000	0.6968	0.6874	0.8351	-0.0000
12.7550	5.6026	-0.3568	2.0260	-0.3491	0.0222	0.0203	0.0265	0.0000	0.6518	0.5959	0.7792	0.0000
12.7590	5.6034	-0.3561	2.0268	-0.3491	0.0964	0.0855	0.1065	0.0001	24.1064	21.3773	26.6360	0.0164
12.7690	5.6038	-0.3557	2.0273	-0.3491	0.0423	0.0380	0.0461	0.0000	4.2340	3.8048	4.6085	0.0015
12.8030	5.6050	-0.3547	2.0285	-0.3491	0.0338	0.0291	0.0346	0.0000	0.9942	0.8557	1.0162	0.0001
12.8360	5.6058	-0.3540	2.0292	-0.3491	0.0243	0.0215	0.0229	0.0000	0.7369	0.6524	0.6949	0.0000
12.8750	5.6070	-0.3530	2.0304	-0.3491	0.0192	0.0165	0.0187	0.0000	0.4928	0.4239	0.4785	0.0001
12.9050	5.6082	-0.3520	2.0315	-0.3491	0.0134	0.0105	0.0116	0.0001	0.4467	0.3509	0.3880	0.0023
12.9110	5.6094	-0.3510	2.0326	-0.3490	0.0788	0.0644	0.0724	0.0017	13.1304	10.7343	12.0740	0.2882
12.9200	5.6098	-0.3507	2.0330	-0.3490	0.0396	0.0325	0.0351	0.0011	4.4001	3.6108	3.8986	0.1228
12.9520	5.6102	-0.3504	2.0333	-0.3490	0.0122	0.0097	0.0108	0.0004	0.3823	0.3038	0.3387	0.0140
12.9770	5.6113	-0.3495	2.0343	-0.3490	0.0159	0.0127	0.0132	0.0008	0.6367	0.5090	0.5280	0.0313
12.9790	5.6121	-0.3489	2.0349	-0.3489	0.2013	0.1512	0.1550	0.0117	100.6469	75.6016	77.5232	5.8539
12.9890	5.6125	-0.3486	2.0352	-0.3489	0.0395	0.0282	0.0328	0.0026	3.9484	2.8176	3.2807	0.2603
13.0210	5.6133	-0.3480	2.0359	-0.3488	0.0248	0.0189	0.0199	0.0018	0.7750	0.5917	0.6229	0.0559
13.0490	5.6146	-0.3471	2.0368	-0.3487	0.0283	0.0207	0.0219	0.0025	1.0109	0.7379	0.7822	0.0897
13.0820	5.6153	-0.3465	2.0373	-0.3487	0.0121	0.0090	0.0089	0.0012	0.3666	0.2714	0.2704	0.0370
13.1160	5.6170	-0.3454	2.0385	-0.3485	0.0248	0.0180	0.0167	0.0029	0.7293	0.5303	0.4908	0.0866
13.1490	5.6181	-0.3446	2.0392	-0.3483	0.0245	0.0165	0.0156	0.0032	0.7413	0.5005	0.4729	0.0968
13.1830	5.6197	-0.3435	2.0402	-0.3481	0.0232	0.0151	0.0149	0.0036	0.6830	0.4454	0.4392	0.1051
13.1890	5.6205	-0.3430	2.0407	-0.3480	0.0671	0.0445	0.0396	0.0108	11.1891	7.4230	6.5998	1.8001
13.2000	5.6209	-0.3427	2.0410	-0.3479	0.0367	0.0242	0.0208	0.0061	3.3348	2.2000	1.8929	0.5579
13.2340	5.6213	-0.3425	2.0412	-0.3478	0.0120	0.0074	0.0061	0.0020	0.3537	0.2162	0.1786	0.0593
13.2680	5.6226	-0.3417	2.0418	-0.3476	0.0128	0.0081	0.0073	0.0024	0.3773	0.2395	0.2153	0.0696
13.3010	5.6237	-0.3410	2.0424	-0.3474	0.0122	0.0079	0.0060	0.0024	0.3711	0.2399	0.1820	0.0730
13.3340	5.6262	-0.3395	2.0435	-0.3469	0.0362	0.0215	0.0170	0.0080	1.0967	0.6523	0.5143	0.2428
13.3390	5.6266	-0.3393	2.0437	-0.3468	0.0801	0.0454	0.0348	0.0183	16.0159	9.0850	6.9578	3.6620
13.3510	5.6270	-0.3390	2.0439	-0.3467	0.0401	0.0238	0.0175	0.0092	3.3413	1.9862	1.4566	0.7698
